,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,3.039109871942866e-07,1.8336084791296277e-05,-0.1041641772518372,0.3578057136834456,1979,8.581324521019093e-11,2.6197941384786932e-11,1.4951106678264941e-12,4.176381852509994e-11,1.2764468603143125e-10
ch1,-3.128571703123211e-07,1.628625416418544e-05,0.18856343558444452,1.1193701708938013,2085,5.084925493437577e-11,2.8660201564559315e-11,2.1746652459917636e-12,4.184674195057292e-11,1.0476434544755759e-10
ch2,4.342550076939385e-07,1.9449684240298613e-05,-0.17071710439897786,0.47369829704743527,1666,1.85756789752623e-11,1.934211188581666e-11,3.2915984197139234e-12,4.977039527907912e-11,1.9125605343248173e-10
ch3,6.734487858641683e-07,1.6742698322570068e-05,-0.30178683066000483,0.9073899501284379,1908,7.598755964099894e-11,1.8802036327665254e-11,1.2369150300818708e-12,3.7102989315704997e-11,9.699664786617781e-11
ch4,6.142528867465814e-07,2.1754681878934256e-05,-0.1265460906369826,0.4662754487196792,2023,1.202217874278599e-10,4.92637148273473e-11,2.1638466300932697e-12,5.7268217932608205e-11,1.7567802242386008e-10
ch5,-3.9998088808533815e-07,1.806310966984494e-05,0.2685921046342969,1.2712855226415645,1725,1.941997489483443e-11,2.3491613436403687e-11,2.3334579774489087e-12,5.326627426295682e-11,1.670362210141516e-10
ch6,6.738504906412594e-07,2.1953236744111953e-05,-0.09790403542191672,1.3228800233534654,1492,2.041363931939934e-11,2.393070996225815e-11,2.112931022300804e-12,5.444805696687483e-11,2.759192377147762e-10
ch7,-1.1567976210896964e-06,3.0964502947425776e-05,0.23587437795218222,1.080821717247316,1807,1.7191121195638122e-10,7.939065823861885e-11,3.562975894010884e-12,1.0398238091055397e-10,3.950317001158558e-10
ch8,1.0883585449126219e-06,2.63291158029844e-05,-0.0594878254474919,0.30157001984198306,1797,1.3563992356313065e-10,6.324678014969895e-11,3.6160075754239158e-12,8.213872109196878e-11,2.8041298106885203e-10
ch9,-1.7389266222537392e-07,1.8085238816783342e-05,0.08461462982673403,0.7980601709724282,1600,2.852668983976935e-11,1.6854487602034823e-11,1.6712946811940645e-12,4.1030644536162016e-11,1.7414251299548336e-10
ch10,7.877659303063232e-07,2.4919317388150748e-05,-0.010211602272529563,0.5506142095337463,1776,1.289943073135556e-10,6.11253442069496e-11,1.8592854870367082e-12,8.569645525399785e-11,2.548831441398189e-10
ch11,2.356956910186902e-07,2.0500653627495807e-05,-0.11155793491367617,0.4277670492626813,1983,1.303557359356083e-10,3.2232974223276493e-11,1.604197317286076e-12,5.191752807712548e-11,1.4373748050327574e-10
ch12,5.917983146564201e-07,2.1140196045896887e-05,-0.126705368976099,0.3820744150244044,1735,9.745170367984985e-11,2.7047248570558918e-11,1.7581365211638645e-12,5.348163106346221e-11,1.9139865019555407e-10
ch13,5.062739640787525e-07,1.7944487681816388e-05,-0.08365963036652217,0.9001909959903331,1673,2.8473100099322525e-11,2.067629662061974e-11,1.5140062640682387e-12,3.515311145356972e-11,1.6142062755575192e-10
ch14,8.331973851790289e-08,1.4376530467239917e-05,-0.16322359214180387,0.8352393767782034,1879,1.9717886277299203e-11,1.2091769654518086e-11,1.3862424750067899e-12,3.509287348084734e-11,1.1129979141966081e-10
ch15,3.878099041721699e-08,1.3659818190189539e-05,0.01612912492309818,1.0564915578762593,2051,2.1465550980654667e-11,1.7165764486256186e-11,2.053198997592876e-12,2.4552204050800113e-11,9.117252864858161e-11
ch16,3.4914312951401415e-07,2.0845218503037723e-05,-0.14492368075377676,1.8037673020256282,1637,2.3736836776153197e-11,1.80742791629413e-11,2.2993869883408717e-12,5.571563249660234e-11,2.676403189929572e-10
ch17,3.682135572701702e-07,2.0458538639826365e-05,-0.047845295172931825,1.0775220677200616,1562,3.252260085937525e-11,2.3467627608101127e-11,1.9917348869340215e-12,5.3276072907014285e-11,2.0411207388708713e-10
