,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-4.815039500528307e-07,5.800096429434611e-05,0.4404770914263863,5.862978696076057,5083,3.008705510336366e-11,9.744154455600293e-11,1.629719895936927e-10,2.414653338486598e-10,2.041484920210136e-09
ch1,-8.438008265599217e-07,6.883210743009442e-05,1.195661118041447,7.739234395625623,3495,2.1558953710237567e-11,3.4460865184388186e-11,3.279082105850473e-11,3.2367890642765883e-10,3.1952511057729626e-09
ch2,-2.1854696206322084e-07,3.975660061146614e-05,0.12343091227514381,1.2740291684372442,8821,5.5930347527042464e-11,5.117119435701374e-10,8.872153388628007e-10,4.017486723658327e-11,3.6922310770383454e-11
ch3,-2.084865648972822e-07,7.550822592501838e-05,1.2268856819294476,9.84951655269168,3155,2.994539599130855e-11,3.5760087317956834e-11,5.338946702891058e-11,3.312722857673776e-10,3.6395416540734333e-09
ch4,-2.6080278949168125e-07,2.3434405321331412e-05,0.5860537743358124,5.270314019600615,4469,1.4572832181153163e-11,3.160652287266217e-11,4.39492794187792e-11,4.216973337814835e-11,3.0385157681288437e-10
ch5,-3.022171264352731e-07,2.310622597883909e-05,0.07061381108637083,1.8103762861646748,8431,2.5114159423082305e-11,1.435754059070008e-10,2.8137047919824837e-10,1.925109015964613e-11,3.5893032690672473e-11
ch6,-1.3214439513999242e-07,2.1867310955232442e-05,0.00687599184943503,1.2643813011032794,7813,3.903008273118926e-11,1.2589095598360802e-10,1.9984130030406777e-10,2.8450448268937028e-11,5.659393027077374e-11
ch7,-5.808730909473697e-07,6.815835253253883e-05,1.2543602892886012,7.853140246520891,3169,2.018632210410081e-11,3.0618701726008074e-11,3.3020960814407656e-11,3.024455829801179e-10,3.1045887592387082e-09
ch8,-1.5671327832344394e-08,2.088779566170424e-05,0.7796308619804078,4.950933359386931,4559,1.4263999875134482e-11,2.9203346065880625e-11,3.6469222236485006e-11,3.648927119081797e-11,2.377173630492231e-10
ch9,-3.5620855674296297e-07,3.885479446689411e-05,-0.33010682518697804,2.202225754883626,9076,5.0309597962196766e-11,4.274362251030554e-10,8.237625090040285e-10,4.5190183043335666e-11,1.0769973590900451e-10
ch10,-1.6751975686294102e-07,2.107035585270565e-05,0.8400643961007219,5.4794048522996555,2935,6.9365606594872794e-12,1.1433447848455098e-11,7.319800681114528e-12,4.1056478384353234e-11,2.8057453430900297e-10
ch11,1.657626261031626e-07,7.920141160133291e-05,0.9248916032196193,6.472730587340472,3057,3.142904255662226e-11,4.5330844469213875e-11,8.850220534571678e-11,4.4492712480101674e-10,4.140846931671491e-09
ch12,-1.9856706829907962e-07,4.1687202295986815e-05,0.737838559947478,5.469250322701296,6858,2.7621528392750667e-11,1.7378365634228567e-10,3.5150585478909366e-10,8.992100711044635e-11,7.418827074960861e-10
ch13,9.227026053525563e-08,1.584674051700211e-05,0.2718721034857434,3.1837329448615153,5687,2.503107349594058e-11,4.1383354464312925e-11,5.332649925707183e-11,2.1057756061527096e-11,7.980804513899246e-11
ch14,-2.3213991604757003e-07,2.7623433036813987e-05,-0.4207638582763261,3.213616619058751,8459,3.224722100795764e-11,1.9897452685385393e-10,3.6311560785324966e-10,2.83363627341572e-11,8.789470001310596e-11
ch15,-4.831770224628623e-08,2.1210374629349222e-05,-0.03823681309893021,20.021824259876762,5243,2.850405371513201e-11,4.885214755226176e-11,4.824511039618081e-11,6.528497533738734e-11,2.3341719594208533e-10
ch16,-8.266990742879697e-08,2.0059276251135745e-05,0.32340027555974166,23.986759236834857,6407,2.7714461603085788e-11,4.868506729740165e-11,5.0749309828265655e-11,5.779837051439192e-11,2.0156378360362235e-10
ch17,4.91349103322221e-07,2.4588716262878987e-05,-1.180895404790572,36.22482054696023,3430,5.367464876139123e-11,7.233768726096007e-11,3.7678895989799986e-11,9.881200258637184e-11,3.08878872239733e-10
