,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,6.408397812820624e-07,7.136944310390085e-05,1.5402457990608507,13.139779873922791,6450,7.258266524366728e-11,6.509994430188448e-10,8.609461193505181e-10,2.542132190384035e-10,2.3467328065507103e-09
ch1,1.7448742385023282e-07,8.965642685245983e-05,2.6167805032387745,17.61600191190274,4493,8.279064182627907e-11,2.2835052388340472e-10,2.544778730198467e-10,6.419901712983285e-10,5.460333442683143e-09
ch2,2.3703204345569044e-07,4.1524536390865126e-05,0.3812221478548329,10.42373369582843,6062,1.0354369846752614e-10,5.049372691291632e-10,7.247294250917119e-10,1.5087137869250522e-10,2.3748843712454375e-10
ch3,-1.0033333362655317e-06,8.961187840200083e-05,3.0497995962474094,23.7021613266985,4278,6.680091670195585e-11,1.3311923394563646e-10,1.6991008365187872e-10,4.524016056548656e-10,5.596792714548568e-09
ch4,-7.848502245046908e-08,2.8279978904190168e-05,0.5287537830761593,6.848381268154236,4543,4.423705737449206e-11,7.456714314566877e-11,8.11065866996218e-11,9.703788112059582e-11,3.7856520710734023e-10
ch5,1.3806740868765445e-07,4.260005804316856e-05,0.6245288594595151,15.44845550835015,4608,1.0069757786098678e-10,4.8448552565312e-10,6.414412817241593e-10,1.590684489258302e-10,3.633192864969265e-10
ch6,1.5246495897478046e-07,3.3673668004457814e-05,-0.011640207954479799,2.2384461489071947,4936,1.384600402470071e-10,1.8402203613134128e-10,1.8927302740706181e-10,1.961502213579099e-10,3.0263351064943303e-10
ch7,-8.79902260278016e-08,8.439446051887276e-05,2.6914812882253254,18.95524528149315,5093,8.213667524265877e-11,2.3487523436190516e-10,2.5493376394840615e-10,5.499735381841193e-10,4.534060496722645e-09
ch8,-2.8894128873138977e-07,3.5768218737790685e-05,0.4902398273292601,5.281738662235089,5250,6.467517370774295e-11,1.621318132908683e-10,2.2472642197856788e-10,1.0993528951307511e-10,5.232612570367899e-10
ch9,-1.0168881704849126e-07,5.391062134117162e-05,-0.2974570921673122,5.889509046000791,7140,1.0743107911274846e-10,8.538619289158864e-10,1.2748700090561956e-09,1.4346167883865497e-10,3.758424086450064e-10
ch10,-1.2760946967623224e-07,2.4955587154256195e-05,0.7436514672698289,4.504051271529421,2099,3.7351742164219614e-11,2.3857978565799906e-11,8.488726845923205e-12,1.2850152347511854e-10,3.5503755045236077e-10
ch11,2.7742622920840875e-07,9.958376440386619e-05,3.1023187488250006,30.60940455814081,4130,7.324700258560352e-11,1.048417811189937e-10,1.2252948953643164e-10,6.35773833648772e-10,6.3863486006054635e-09
ch12,-7.497511670569416e-07,6.349355959712618e-05,1.746392167858562,13.604581779025626,6335,6.692673966245948e-11,5.341982446782441e-10,6.285001934966971e-10,1.7608487964892589e-10,1.9015449648926614e-09
ch13,-1.1250741273114226e-07,2.7143118342144306e-05,-0.32248631177438053,6.430326019378352,3540,6.162415534876181e-11,6.012976476239161e-11,7.137588399700768e-11,1.0311118349544581e-10,3.2565579943512213e-10
ch14,5.267623091267908e-07,5.4862302296083406e-05,-0.5036367397707201,6.8319632417681575,7598,9.346710368477387e-11,9.981992285776454e-10,1.4392735435247593e-09,1.0751664159914783e-10,2.5834161551411035e-10
ch15,1.4418066455011368e-07,2.1889125860972042e-05,0.15630065365146104,3.8337907739145622,3246,4.118772187562885e-11,3.787044714190457e-11,3.159387391845702e-11,6.275348772586468e-11,2.1881213916240967e-10
ch16,6.650101457736086e-08,2.975987933174324e-05,-0.23889344108432733,2.4007269047614344,3626,8.683650296649467e-11,9.204932274161875e-11,7.835073867343996e-11,1.3590197252748433e-10,3.7832019635544714e-10
ch17,-4.1174051579651794e-10,2.0976377648718e-05,-0.0334692800176204,0.8463105138384441,2251,6.525394923178233e-11,2.811965613926939e-11,8.138660065930654e-12,1.1013934613689427e-10,1.9000679030041092e-10
