,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,8.740850260167173e-07,8.907613506208695e-05,0.04734137214665829,2.4276660126333107,2902,1.3872590250060228e-10,5.326456962881504e-10,9.639498439796543e-10,8.066730954898701e-10,4.444833648930411e-09
ch1,-3.552872564312115e-07,6.428752372189142e-05,0.016118623041784765,1.9222983246308294,1139,8.277065710412821e-11,5.789142401053833e-11,1.374531080058753e-11,8.104931539521177e-10,2.6057657646114226e-09
ch2,-6.823291883310344e-08,4.397171736239399e-05,-0.13552803181032236,2.234082011867992,1955,7.687556482907661e-11,8.135827120968379e-11,4.733421934839748e-11,3.122420181010804e-10,1.1208220295739344e-09
ch3,-1.2603725082513734e-06,6.813147478620977e-05,0.16437789472166767,2.9147539210209574,2613,6.533962363482224e-11,2.1597404659569156e-10,4.2088433403301033e-10,4.598700044297656e-10,2.5782524585240257e-09
ch4,1.4893556885060705e-06,7.597854858713009e-05,-0.0158006321507717,1.644667863961736,1284,1.2089067946376366e-10,1.0740992476789366e-10,4.230349204106144e-11,1.1732187108874228e-09,3.3519567158988025e-09
ch5,1.6952564796451703e-06,7.331402618942943e-05,-0.413023841438783,2.1666831197506324,1425,9.307161717300722e-11,8.324029397799745e-11,7.172323578610855e-11,7.145723114280034e-10,3.819825304742482e-09
ch6,-3.36642187371873e-09,5.031450007098325e-05,-0.2590550564043046,1.8873716137443886,2008,1.168953029381387e-10,1.4624989551690763e-10,5.258786310510251e-11,5.394953876836389e-10,1.42577519986615e-09
ch7,6.761038281445508e-07,5.63779080879186e-05,0.1760463965064272,3.2722240776403355,1522,1.0591583617607838e-10,9.946415403882793e-11,2.2653926001119242e-11,6.847799745926195e-10,2.0117648037850924e-09
ch8,1.7084340038690658e-06,5.564882075387632e-05,-0.07733256800495707,3.5653769460414786,1492,9.408987926693661e-11,9.474096004843724e-11,2.055060550174603e-11,5.232294108075868e-10,1.9983421411634924e-09
ch9,1.290351590198212e-07,5.133502502707498e-05,-0.21116009389845936,5.305043989024812,2698,1.1280821355727904e-10,2.0309766264888225e-10,3.1639145394053916e-10,3.185546994097706e-10,1.350369310917774e-09
ch10,2.1402199741450456e-06,6.0203327922228155e-05,-0.040270926878733994,2.765381513136255,1188,9.215266887248526e-11,8.664717212490342e-11,5.025395445841186e-12,8.413007663126765e-10,2.143790180107591e-09
ch11,1.8279571626243755e-06,5.2598811949749745e-05,0.018743976095495527,5.681336425484796,2507,4.625827276913173e-11,1.1167404985911451e-10,2.287056983776847e-10,2.9871340863384896e-10,1.5030659161825405e-09
ch12,-6.115407550799594e-08,5.3055214052322755e-05,-0.07625074153136459,4.828021507583733,3054,7.671757524042084e-11,1.8963954678797617e-10,4.1651899650239904e-10,2.749532861640462e-10,1.372575059711033e-09
ch13,-5.553245517135772e-07,4.946907489590516e-05,-0.028808837566874003,1.8173238437391,1656,1.5183349050903655e-10,2.0881595562031348e-10,3.1248830912622e-11,4.036117113276804e-10,1.2581987102546818e-09
ch14,5.842105520957125e-07,6.667481234242425e-05,0.05959585224000192,3.352534123802383,2678,9.908511483587984e-11,3.7381921735869686e-10,6.079332045038573e-10,4.284863567648102e-10,2.221990388738869e-09
ch15,6.52315278928118e-07,4.554117126662617e-05,0.08381587115115023,1.3610531447008976,1516,8.729064346336404e-11,7.06624544970929e-11,3.0540177746483584e-11,3.0666632722176996e-10,1.2628745426770193e-09
ch16,1.0958051014861647e-07,5.551185995487861e-05,-0.30729233971372194,2.40771987632261,1658,9.333775988316279e-11,9.341595091490321e-11,4.254442063335049e-11,6.212326471493447e-10,1.939520091649953e-09
ch17,4.1896358159453264e-07,4.265835145051154e-05,0.019583617715264158,0.7312927947267789,1546,9.780085599383601e-11,7.11401552942313e-11,7.575189621989285e-12,4.3867305542873806e-10,9.148100699670818e-10
