,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,6.991057544996017e-07,3.952751135924788e-05,0.8009515675890045,7.931860912655681,4094,1.9704506691014215e-11,1.4164719823184184e-10,3.5925884390534995e-10,9.434458853881067e-11,5.93160062147788e-10
ch1,3.3128928660761087e-06,7.298701294722486e-05,2.265819878306728,17.333713150115674,2570,3.4891351007775523e-11,9.654240189009281e-11,1.1133873351630555e-10,3.3558316166854624e-10,3.1033501919842916e-09
ch2,-3.6484664548244206e-07,4.056478762936043e-05,-2.9569218095332133,32.29138694963477,2544,3.7979994407297476e-11,4.365938266884352e-11,4.789292555225223e-11,9.587994718194343e-11,6.38689411793934e-10
ch3,3.4582064201614582e-06,8.177039350058343e-05,1.8821182725992336,13.732246782286207,2588,3.996131552287746e-11,1.1510751068170446e-10,1.3474456308002385e-10,3.877647689482437e-10,3.9759792275108595e-09
ch4,4.7572183271091746e-07,2.3570127059369316e-05,0.5061150637122055,4.7330384426027114,2626,2.0216975385136667e-11,3.2518061710485855e-11,4.013058453674176e-11,7.671752204760843e-11,2.506827003022908e-10
ch5,5.792417067055893e-08,3.420210658106677e-05,-0.73042107009988,13.449202691070575,2649,3.222211262033364e-11,3.0631512028888154e-11,4.181228478550151e-11,9.76222351830508e-11,5.149467175477791e-10
ch6,-3.324804675577927e-07,4.07763698353508e-05,-2.2756834214403905,23.655065089971274,1973,4.9061876161308046e-11,2.574856351747549e-11,1.5049814150165572e-11,1.199462874349883e-10,8.087973201314747e-10
ch7,-2.744594586994283e-07,7.74093280676496e-05,1.850726568143838,14.780207302117404,2456,4.46360572307286e-11,9.12729297305296e-11,1.0120339041316012e-10,4.055048486334026e-10,3.329630338943469e-09
ch8,4.027296655012233e-07,2.9465507096862538e-05,0.9103250159054245,8.181066838893473,2144,1.4058761773282996e-11,2.264442699680357e-11,2.0781243657862782e-11,6.610426911248449e-11,4.3973251116291477e-10
ch9,-5.851125906747862e-08,2.870724928579299e-05,-1.2829193069655447,22.637833544812032,2991,4.5721732808362114e-11,2.123602529816037e-10,2.063510160474127e-10,7.915010026114527e-11,1.698411753360989e-10
ch10,3.3162620678791546e-07,2.4049527403218875e-05,0.37164621886373905,4.259588247761365,2130,1.2855606598250356e-11,1.3918707087912834e-11,7.43092177050435e-12,8.953253064596272e-11,3.058467639358428e-10
ch11,-5.862096664929054e-07,0.00010017079141644988,1.5957774610326156,17.415760782588354,2370,1.1304187762359713e-10,1.4529621455475956e-10,1.75509898915652e-10,5.68147320724756e-10,5.599723823460783e-09
ch12,9.020280882277243e-07,7.171580571944165e-05,-0.7018544537482294,15.853151291212143,1915,8.46875546236136e-11,1.2863229209440667e-10,1.9458739557672348e-10,2.8425223180209396e-10,3.0012599573847724e-09
ch13,9.850026428495826e-08,2.984116528377246e-05,-0.3276602032474777,13.426656344330752,1865,2.962288932862886e-11,2.2284805214552092e-11,1.5723762008107112e-11,9.37249046229871e-11,4.436555296978457e-10
ch14,6.52275934719762e-08,3.1939434872682095e-05,-0.4423201180412751,8.377689910683705,4090,3.5338911591722813e-11,1.4668549415321684e-10,3.63917971973685e-10,1.0334053283687706e-10,2.588942291526684e-10
ch15,1.6747801186594192e-07,2.2924172509575353e-05,-0.3453555247249696,10.33994619762893,2324,3.211552744237971e-11,3.008008313161715e-11,3.17726828967104e-11,6.356221451514721e-11,2.1552336347040296e-10
ch16,2.991365383579557e-07,3.6183400987760834e-05,-0.8321370719107287,21.50512611299509,2242,2.964091187043372e-11,1.867261864931725e-11,1.457101825712593e-11,8.08234577652821e-11,6.240943959696823e-10
ch17,-1.8403755275666746e-07,2.3409755334930076e-05,0.25817088163621005,3.8143881599615046,1792,5.201358963688341e-11,2.0187284545534784e-11,5.305641259321338e-12,1.151446179380464e-10,2.557436212134725e-10
