,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-8.32608447258618e-07,3.192601369415716e-05,0.48124041104584836,10.440347430150398,8312,2.293567427217654e-11,1.8993279951210165e-10,4.5548662147213265e-10,2.6748194922420485e-11,2.0313810656651055e-10
ch1,1.0680915595346338e-06,2.789653721770152e-05,0.9239022351547534,24.625876899919025,4615,1.4867010003027693e-11,2.0527045510116532e-11,4.236623938838681e-11,4.8094438474364134e-11,5.100482353687946e-10
ch2,-7.658650903857872e-07,2.834187466838426e-05,-3.350783544963151,63.61321660210031,7063,1.98931965399931e-11,6.155234350377385e-11,2.130295164475093e-10,4.088399086466598e-11,2.9797271108411054e-10
ch3,1.9642273651686466e-06,3.1351598079250735e-05,0.06351127933315667,25.030504746381446,5119,1.2588839558843985e-11,3.789578502285637e-11,5.122323982042979e-11,5.3098554220165075e-11,6.458743735577571e-10
ch4,-1.2554278625338727e-08,1.5161585369966893e-05,-0.058018059265182234,9.838362160477992,6247,1.661695515870112e-11,2.6367404876599328e-11,5.141781989573464e-11,1.4322873995288263e-11,9.147497798250866e-11
ch5,-8.534057584387607e-07,3.929353328142474e-05,2.3397104109686513,45.625737759326434,7388,1.824283906030089e-11,7.601507116349813e-11,2.2720390465295795e-10,4.326722205158206e-11,6.712753689005299e-10
ch6,-1.033474308125926e-06,2.6780586324733883e-05,-3.601230859502098,47.46986819156208,5826,2.524948749827004e-11,3.2208166380679277e-11,6.495496347098789e-11,4.3592163405584564e-11,3.801823260439333e-10
ch7,3.592982666366821e-06,3.2884153228692e-05,2.216181703758168,56.89581449145526,3486,1.306372906800074e-11,1.9434690121539936e-11,3.683778429837919e-11,4.5464245930341213e-11,6.411703189795434e-10
ch8,1.963102664544401e-07,1.5001373058643582e-05,-1.7353145359899982,40.13721462979769,4412,1.6120327200141018e-11,1.6775080558806105e-11,3.486181831145187e-11,1.666429867136314e-11,1.0413509023499734e-10
ch9,4.774069535879129e-07,2.114700498557742e-05,-0.1750553430801225,9.00068487569229,8981,1.502706821689306e-11,6.926665754052953e-11,2.224811648764486e-10,2.1927812397074727e-11,6.39854898528866e-11
ch10,6.048420321540005e-08,1.5223001200554189e-05,0.4451704257590358,8.87003731972977,3143,2.424729660718541e-11,6.206703464839087e-12,4.142698647481898e-12,1.4657544913216413e-11,1.560980232528042e-10
ch11,3.083243516692438e-06,3.502668175082904e-05,2.5063102838408433,47.712233732936895,4374,1.3781034991451502e-11,3.2090830022255925e-11,5.983820030275364e-11,5.155161020701623e-11,7.340834212955208e-10
ch12,4.6110017470388175e-07,2.6195809321922528e-05,-0.1951010719213634,9.611159672547553,8477,2.0570982495408904e-11,1.0728574249349972e-10,2.7948390736866655e-10,3.053069970769336e-11,1.7012158365470032e-10
ch13,5.041293340596395e-07,1.6907149943898307e-05,-0.1256289034146585,22.566060398144106,5217,1.713792218704988e-11,1.8998599144925502e-11,2.9135439939552226e-11,2.7775272515291343e-11,1.6440434545005304e-10
ch14,-7.718174940224039e-07,2.731733382522291e-05,-0.597189141812381,8.073470606096516,8562,1.58724943447606e-11,1.3348712733211974e-10,3.649492715129364e-10,1.7704080179790528e-11,1.0910907253991519e-10
ch15,-2.514292041357954e-08,1.329129357535098e-05,0.9273719108121997,16.346615841929747,6111,1.0343045142455513e-11,1.895423211432107e-11,3.5043095322995714e-11,7.998340288432385e-12,5.890209422002501e-11
ch16,-1.5497047982940505e-06,4.05486105614176e-05,2.228530142072708,59.85904313927354,5707,1.941082521923931e-11,2.9087815072102308e-11,6.097101201391572e-11,3.599425447415625e-11,8.771357637444998e-10
ch17,-5.85776495497993e-07,1.3581970685603629e-05,-1.1747270717902023,12.740200552368293,3001,2.4136248411553496e-11,9.087021950293854e-12,4.3555772375795636e-12,3.090634313546012e-11,8.270675194141488e-11
