,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,1.7185519897603507e-06,0.00014125075553428495,-0.2612188116345432,1.0126749061029434,1503,2.084712031777727e-10,2.7061759679725593e-10,3.018438364181049e-10,2.0382633368622247e-09,1.3749759746243405e-08
ch1,-7.42554997635347e-08,0.00010677166916999274,-0.10081671736234757,1.8177048834388438,976,1.5817968772149774e-10,9.345997171888559e-11,5.181780665408311e-11,1.3681493275048812e-09,8.823897325748222e-09
ch2,-1.4233099273580567e-07,6.926933616156972e-05,-0.15223542263233725,2.0841664413925045,3124,8.41072700467364e-11,1.1413454707606429e-10,1.5264601616792318e-10,4.887422538777652e-10,2.9906622107143397e-09
ch3,1.4075816425706884e-07,0.00010448871153017147,0.0008313496181301289,1.4925563881075838,1480,1.0813918132219454e-10,9.444086565714177e-11,1.0355319837689057e-10,1.3693046901675384e-09,8.210703445452289e-09
ch4,1.1612030029317694e-06,0.00016305292594318837,-0.048499027496473376,1.1477045801283676,774,2.1862536659155385e-10,1.0844669514492753e-10,2.4475791811921016e-11,2.1386743250546966e-09,1.989686256136382e-08
ch5,-1.155075531118104e-06,0.00011707169978992968,0.043080317307492726,1.110971194517819,1319,2.2049642560836664e-10,1.0888389977677063e-10,6.909038563427762e-11,1.694269982634665e-09,9.78041012084291e-09
ch6,4.9530224645573314e-08,6.75910716728506e-05,0.01570970525805144,2.0292813468327084,2438,1.4220485957945085e-10,1.2624548057719645e-10,7.767021538120731e-11,7.348897476450881e-10,2.7418439401448855e-09
ch7,1.9535226306678306e-07,7.452373362483489e-05,-0.3600188618445445,2.6077425463441672,1691,1.0216722853741062e-10,8.166725926721877e-11,4.8647350722976965e-11,9.351720030437128e-10,3.781320652846944e-09
ch8,3.1175054853955575e-07,8.127619685454182e-05,-0.1884101053768352,1.9738799852897495,1876,9.529564003633048e-11,9.033132615325032e-11,5.2472930030662453e-11,5.70978985507887e-10,5.248303985406231e-09
ch9,8.380801853083187e-08,7.665428250503865e-05,-0.2030859403226485,1.7253119775134884,7129,1.5656650460916168e-10,6.46516472461217e-10,1.4017808807594249e-09,4.892948713326712e-10,2.678323350678502e-09
ch10,-5.94625139824699e-07,0.00010131797931584494,0.061189016314089226,1.4009308465616614,784,1.1370731144539945e-10,8.09237010502528e-11,7.176030703751738e-12,7.633129549504543e-10,7.519582228929649e-09
ch11,1.0904748072374645e-07,8.150320848232261e-05,-0.15400757661287884,4.625877939424793,3121,1.0692066578722257e-10,1.486062639135308e-10,2.2108709794320286e-10,5.359031097353067e-10,4.724979208679694e-09
ch12,8.792420490466033e-07,8.853969431915165e-05,-0.178660285636515,2.6511797108138557,6195,1.5245996470235638e-10,5.588472201929461e-10,1.2200931326203987e-09,4.4158311151801967e-10,4.671845547960393e-09
ch13,3.5565027401706806e-07,6.84530671026584e-05,0.001253409966481963,1.3414487053307056,2109,2.059178719135194e-10,1.824727003464134e-10,6.438035798118405e-11,7.014312332232012e-10,2.9177436456860056e-09
ch14,9.661479814953326e-07,8.492626535361645e-05,-0.0637257855566567,1.5268977441700384,1929,1.744534530111275e-10,2.807747584278779e-10,2.833561213915974e-10,9.647311543821078e-10,4.440903163588178e-09
ch15,9.245294196341416e-07,7.425542000317399e-05,-0.10042854972553338,0.6916526622418604,1036,1.9571930896365255e-10,1.0774425960850038e-10,1.3754188221814299e-11,9.565971177796526e-10,3.681197443545011e-09
ch16,-3.394357802035367e-07,0.00010690607804704369,-0.25211380750998647,1.973880669866312,1424,2.0954723098691879e-10,1.3482853861396758e-10,5.445021033816425e-11,1.609932392820074e-09,8.39082374209361e-09
ch17,8.286194806126732e-08,6.388840843615506e-05,-0.11011212479933565,3.1638045098119996,1233,1.2689192474808605e-10,9.186100169674546e-11,1.5478307298158053e-11,6.314011145681765e-10,2.5035640478503044e-09
