,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,1.4213126389684914e-07,2.606623219762506e-05,0.5566935697585026,4.266761561831694,4596,1.5502164677731248e-11,3.687302650403036e-11,4.4387674413719e-11,8.388148105723415e-11,3.9461579512795994e-10
ch1,1.2673286133505402e-06,8.231724361437457e-05,1.2774547883575198,7.396461172005093,4377,7.093825603706024e-11,2.0099656474870747e-10,1.977445245788859e-10,7.733192763553402e-10,4.557321405885804e-09
ch2,2.0961308934151412e-07,2.0917911242586274e-05,-0.152756718774653,0.8342354899992603,4448,2.9224332201757594e-11,3.148073796213969e-11,3.7281370603824556e-11,1.050586664732732e-10,1.8133913180686031e-10
ch3,1.202720213530957e-06,8.537493554586598e-05,1.1475470989310166,7.189730305831487,4208,6.004255873184365e-11,1.3043194237142972e-10,1.397226124486265e-10,7.829698843443908e-10,5.028896852440242e-09
ch4,1.3964803344113684e-08,2.5285000928058187e-05,0.2549493378116559,1.5068576317601075,3591,2.0313864493455725e-11,4.5130902079139885e-11,3.8715139349427394e-11,8.17730799618038e-11,3.671552565177435e-10
ch5,1.582696242814789e-07,1.6360441385026154e-05,-0.2507271732354254,1.5369545974050842,3000,1.883918093290247e-11,1.522765168296199e-11,1.1612079214889735e-11,6.679053228558521e-11,1.2797200599598552e-10
ch6,2.7954400255843176e-07,1.956129728208201e-05,-0.2394826918456293,0.42431470638724456,4193,2.5530429821999822e-11,1.707533229041759e-11,2.5295150998728386e-11,7.96376197406517e-11,1.7775966048441744e-10
ch7,7.809048444622738e-07,6.800397646977424e-05,1.6244624428604963,7.830957103675747,4103,5.174014818134964e-11,1.6003538300004046e-10,1.526756032404003e-10,5.402418528965324e-10,3.1463147601810092e-09
ch8,2.462044177124538e-08,2.4074772716096198e-05,0.505520126979687,2.16881296835526,2299,1.8337489985780332e-11,2.706116792256769e-11,1.5060070547299715e-11,7.721568096229463e-11,3.648903692393148e-10
ch9,3.3488201352568076e-07,2.271641786992742e-05,-0.178880845024065,1.7967446249775918,3242,2.7720190341781053e-11,4.636534636203727e-11,4.0286647942248306e-11,7.931994815954148e-11,2.530047383799724e-10
ch10,-1.6491382112122495e-07,2.3751089519068526e-05,0.202924031873133,1.4306404052851684,1637,2.0772918782058402e-11,1.73932560403208e-11,6.026325685548296e-12,8.912118676098911e-11,3.5742337477065583e-10
ch11,5.21063109462028e-07,6.860659837882408e-05,1.5157881055649285,7.634464222605901,4149,4.066575234075826e-11,9.36341714548131e-11,1.0135509411843556e-10,5.237215724320495e-10,3.2653198409296387e-09
ch12,2.7222920848448223e-07,3.164359478124893e-05,0.6084419653537174,4.1152930157238865,3856,2.0224959640307182e-11,5.907192935263977e-11,6.156327421064739e-11,1.174902996937976e-10,5.934637517023667e-10
ch13,2.455686313418924e-07,1.607848470082545e-05,-0.0714283731469291,0.5902482204869943,2394,1.593080164310976e-11,1.7311959738492378e-11,8.33841227054049e-12,5.335555507945203e-11,1.3044869170437433e-10
ch14,5.419810465084574e-08,1.864581055577575e-05,-0.03709440641187694,0.8981337842590298,4448,1.8255767006993973e-11,3.819331168173383e-11,4.63900408975488e-11,6.14176442566576e-11,1.473610916092871e-10
ch15,2.407526488207943e-07,1.6117866117049888e-05,0.08190525388199249,0.8169066390835407,3213,1.567993309754716e-11,1.7081054293584496e-11,1.4915565452317327e-11,5.2109996006068965e-11,1.3298418810078767e-10
ch16,3.6614004166877826e-08,2.090228990628606e-05,-0.17305091845426457,0.7862204398151809,3115,2.6943898038838913e-11,2.6378789533612865e-11,2.3000718833441522e-11,9.41038759225523e-11,2.1493599973524138e-10
ch17,3.906338656911408e-07,2.138431213590395e-05,0.03636720501126892,0.6721647648410727,2005,2.89835036297134e-11,2.163811207745557e-11,6.792909587760534e-12,1.2587352678341307e-10,2.2469223947585685e-10
