,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-8.325688559975122e-07,5.192456606543307e-05,-0.3085929677993669,0.9048188190294759,722,4.345003201555281e-11,1.3847344593331436e-11,9.239846997351638e-13,2.2046833363846024e-10,1.9102631777663854e-09
ch1,-1.5804369612770352e-07,6.748698372993022e-05,-0.04952108685643929,1.1651167724132172,942,1.9485498891284976e-10,7.20249308192722e-11,1.425731976107282e-12,5.788493525089923e-10,2.917628351351746e-09
ch2,5.356848562244368e-07,3.7403782551575495e-05,0.11460205372594882,1.343968021082917,970,3.550718464041649e-11,1.5268284109060407e-11,1.2991096147368322e-12,2.0761707822571658e-10,7.382814957174158e-10
ch3,-1.163107147470616e-06,5.548531201997187e-05,-0.13147681431940325,0.9781750399120575,863,1.0510436191679365e-10,2.151349006405946e-11,1.244040074512814e-12,2.5493165921655803e-10,2.0440424668771975e-09
ch4,-1.436193207172608e-06,7.339069721866483e-05,-0.12588728780255368,0.9793925852144381,686,9.423227520011683e-11,4.192625935864662e-11,1.4263432808667902e-12,5.256398956028646e-10,3.852217073248809e-09
ch5,-8.801180686020146e-07,4.398416933313497e-05,-0.08555981139448511,0.7741447776656969,877,3.6168359513904973e-11,1.4153538182981456e-11,1.344497446666462e-12,2.0765385028959047e-10,1.0638916526409555e-09
ch6,2.5629412729370657e-07,5.920010215692764e-05,-0.2900392043020943,1.1641455307002966,893,6.928220900950833e-11,5.222043175915524e-11,1.5138008650816927e-12,3.927000890252159e-10,2.048362878038488e-09
ch7,-1.3714368903008349e-06,7.386357511766305e-05,-0.3227872129526933,4.622747896671775,926,1.6976749802726042e-10,1.3828173514869493e-10,3.8411757118163824e-12,7.101917101840305e-10,3.571405415704441e-09
ch8,-2.0204144222601304e-06,6.157861996994852e-05,-0.17149496912505058,0.3564298876507874,788,5.512387768046389e-11,3.9998705485350874e-11,1.6764792818272462e-12,3.602054370626711e-10,2.4636705225648657e-09
ch9,2.4785877341821055e-07,4.755695238647109e-05,0.440392490571431,1.1101295387364072,786,2.6581658707009132e-11,1.5632854447265577e-11,1.0902828842661745e-12,1.9769203456580027e-10,1.1323428025957863e-09
ch10,-1.8093754375432168e-06,8.040968526331613e-05,0.07541806618583137,1.2454390289394457,778,9.340711284203422e-11,1.0224158020841773e-10,1.5699870675469433e-12,6.476166458220287e-10,4.3228161734607945e-09
ch11,-2.9667257773931784e-06,6.42241101438473e-05,-0.7766028385575425,4.12277754547452,738,8.98122794829713e-11,3.208100935204612e-11,3.5976524937172756e-12,3.780809650763994e-10,2.674466020115422e-09
ch12,-1.3533680394557863e-06,4.656482721351254e-05,-0.3616552682484408,0.19456548438641663,660,2.1734588022180898e-11,9.8521630539557e-12,8.152514821393214e-13,1.4512194837288322e-10,1.3354820911778535e-09
ch13,-4.121049789174426e-07,4.791549181881969e-05,0.23226673745880552,0.9485168230534602,887,4.386091083199376e-11,3.735963860071474e-11,1.5339830536087338e-12,2.3953935027254907e-10,1.314933464279903e-09
ch14,-4.80344586566674e-07,6.406713204233603e-05,0.03187311750527401,0.3509561785999278,623,3.670563601199581e-11,1.6052500718135468e-11,1.0941004188029387e-12,2.5962638545295644e-10,2.205983139673328e-09
ch15,-5.888177683070708e-07,5.559896588883399e-05,0.13431422238011737,0.8452027968708249,763,5.066618535699723e-11,2.6745932167855363e-11,1.120674300619738e-12,2.950196508453256e-10,1.826883568414486e-09
ch16,-1.1969125740961992e-06,5.563368128015054e-05,-0.25754721152215676,1.1236396153997896,758,4.7822471221008786e-11,2.374656101500611e-11,1.2025358579326296e-12,3.014666847041048e-10,1.868276635958239e-09
ch17,-9.778771432326376e-07,7.997835370757915e-05,0.11245314529887988,0.9943233511959484,852,1.1055894514591508e-10,1.0105153463685421e-10,2.6015561529667332e-12,6.574696043260645e-10,4.0394814170925874e-09
