,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,2.709497726309499e-07,1.497866084731745e-05,-0.17917091405784208,0.9738984603399907,2070,1.3514293913191174e-11,9.491467760343294e-12,2.989572352711845e-12,2.3126088231873355e-11,1.342249036873917e-10
ch1,-2.846310095791119e-07,1.8383131107713028e-05,0.3044424446681945,1.3234000381829443,1850,2.1208692887198984e-11,1.3945328062423772e-11,2.605745553317185e-12,4.4964233569863736e-11,2.1021481132684135e-10
ch2,-2.2736309238461494e-07,1.1236681722159095e-05,-0.37706080667610625,1.8453476902809793,2939,8.215662551348079e-12,7.763805626437814e-12,3.3089852060268287e-12,3.571720718527599e-11,5.517786917721603e-11
ch3,-4.5276991740592356e-07,1.3648734959206442e-05,-0.17709215469730363,1.156528931570854,2681,1.4107923522214424e-11,7.464928796052495e-12,4.08094539334964e-12,2.471861721450638e-11,1.0964419648259941e-10
ch4,3.4645681946577584e-07,1.8857492291737055e-05,-0.28088496331745977,1.4977204203812144,1482,1.762675022521052e-11,1.2929143039665065e-11,1.459887039981285e-12,3.669596057532021e-11,2.1946066628828332e-10
ch5,3.780746576681844e-07,2.192235662569661e-05,-0.10715810846252928,2.891542889913177,9344,2.2918729746853074e-11,1.1142488258084775e-10,1.7606118467321694e-10,2.733689377025073e-11,6.834076012575397e-11
ch6,-1.5513363109264677e-07,1.580313233404926e-05,-0.30909870799755507,1.6610986816636597,2365,1.2260144578635742e-11,1.3905631585229568e-11,3.7495578170629395e-12,3.64850578830321e-11,1.5080933752071551e-10
ch7,5.708370410638417e-08,1.4743294239521078e-05,0.2962002551187535,2.211400191272861,1536,9.716334170037773e-12,6.9152389449437496e-12,8.513720872248201e-13,2.830433058554269e-11,1.374236177126333e-10
ch8,2.3250847677216501e-07,1.4329722518693913e-05,-0.08134906698029326,2.255900902383905,1630,1.1294329752533338e-11,9.45119436640258e-12,8.828766188640431e-13,2.582208103032389e-11,1.2557922542038555e-10
ch9,1.4776490023947195e-07,1.1661856610398744e-05,-0.28778470124540245,1.445960165112373,2364,7.709099430610732e-12,7.265313555845652e-12,2.7391854981262667e-12,4.0547782588239654e-11,6.335109071338593e-11
ch10,2.673362956175212e-07,2.0014506201648396e-05,-0.08425802889032621,1.136785755890573,1680,2.0724188474915255e-11,2.2383147407197614e-11,2.032131856566727e-12,5.1276816294137206e-11,2.5712696038302223e-10
ch11,2.70232354483836e-07,1.3151329038354323e-05,-0.04694037903781636,0.8393587245637919,1735,8.431403443549522e-12,4.2860712817734e-12,1.3354752897678372e-12,3.70952208677836e-11,9.09688913747143e-11
ch12,1.207997340771677e-07,1.3191039794002603e-05,0.011654408121821997,1.8734537818199337,1624,9.241063092827845e-12,5.27541977812306e-12,1.2327173140108972e-12,2.943894750858867e-11,1.0161121334055407e-10
ch13,2.023005500044923e-07,1.5981023055465907e-05,-0.1752878699461811,1.4690678552043748,2178,1.22584291288395e-11,1.0824956742115907e-11,3.297309858027952e-12,3.6619799917636786e-11,1.5626407730709153e-10
ch14,2.9856144349199955e-07,1.257393504980333e-05,-0.21862837621605202,0.6469751456582808,2919,1.2863910922260072e-11,1.2265773856649377e-11,4.639607950809928e-12,2.6030835448704366e-11,7.921583064082009e-11
ch15,4.4524558587242267e-07,1.505939976887916e-05,-0.16341802544348497,0.8021443219869311,3338,1.2399254045870688e-11,1.2290629029897873e-11,9.509572650765299e-12,2.568983334160753e-11,1.3343088400542537e-10
ch16,-2.0544181294653834e-08,2.337871082041952e-05,-0.12335888407700793,1.7478104606583678,8210,2.450630392915089e-11,1.1065989787834938e-10,1.6229104580403712e-10,4.264143762236568e-11,1.2357226700992572e-10
ch17,2.666690796210681e-07,2.155924829406269e-05,-0.21535562665965177,1.225098133573523,1466,1.7253134505976456e-11,1.10156425131901e-11,1.899694373408117e-12,5.2779513186680474e-11,3.112637090514077e-10
