,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,3.91556461894407e-07,3.0258119589477478e-05,2.609184945002434,20.50316451145176,3268,1.9084496963076045e-11,1.8336588332142325e-11,1.5370714271082014e-11,8.686996174991875e-11,6.63456366054853e-10
ch1,4.2036250867303076e-07,5.8613145938366083e-05,2.61287504009898,18.21196059329497,4139,3.859461859795956e-11,9.790215824564037e-11,1.5522861847660664e-10,2.5011173146242744e-10,2.633800110173764e-09
ch2,-2.8890258116859e-08,6.807265382592209e-06,6.267285835532897e-05,1.6808146677307132,3465,4.82033977880788e-12,6.183674107414518e-12,2.8068674832670307e-12,1.025651998491641e-11,1.953095254253896e-11
ch3,2.774009530612668e-07,4.966095215560588e-05,2.7046630435670402,20.734180173460768,3828,2.509140583304975e-11,3.2999507218766947e-11,4.4973362783214854e-11,1.6917068492604612e-10,1.9412445631273274e-09
ch4,2.375365691061001e-07,1.81797131228768e-05,1.7340422847477708,12.500353715746702,3908,1.2860053703778992e-11,2.678605720406694e-11,3.0222293743575244e-11,4.6011084655106e-11,1.9388597819346667e-10
ch5,-7.630087570351233e-08,9.959155971077507e-06,-0.4640829079340709,2.6095229374115965,3042,1.3526842797825264e-11,1.253745688791012e-11,6.69351631531491e-12,2.369571497033235e-11,4.044504846320385e-11
ch6,-1.2144820130330352e-07,7.953221422913338e-06,-0.11933107083091717,1.6063891071591474,3175,8.266248780672649e-12,7.553365972299324e-12,2.950606311462004e-12,1.6701111573619097e-11,2.5389670583401383e-11
ch7,4.810612597506361e-07,5.7691331328826375e-05,3.13989732844127,21.596398426183317,4435,3.1070973364085603e-11,5.843104925389849e-11,8.603852314996403e-11,2.65201876380395e-10,2.650378589043891e-09
ch8,2.4099667166793307e-07,1.796263675069614e-05,2.099349376007797,14.39456395670469,4134,1.051743551045845e-11,1.6710740615790698e-11,1.8346847828403643e-11,3.7153405905818945e-11,2.1980495821225613e-10
ch9,1.308058553649131e-08,1.1960710311208766e-05,-0.28326982608205625,2.901002451376086,5500,6.986888024781954e-12,2.8861471915179518e-11,3.9722678592887295e-11,1.534117874412168e-11,4.2109810027432544e-11
ch10,2.379406210522769e-07,1.8443271909281775e-05,2.2354536470661333,14.048236138221753,2586,1.1507664330489588e-11,8.029817332553704e-12,3.821100150194342e-12,4.9204607352484225e-11,2.4758440150332833e-10
ch11,4.202087729871727e-07,6.366060765559771e-05,3.3567279514201593,26.796374125577007,3803,2.645340047235725e-11,2.6958562585134902e-11,3.704978605925871e-11,3.045364758252004e-10,3.2306498958327586e-09
ch12,2.490659912256523e-07,2.2964844675249693e-05,2.246277733744806,22.91381350217084,5634,7.401751845093945e-12,3.680220255049353e-11,4.742710105482267e-11,3.930608164912081e-11,3.269051072119351e-10
ch13,5.3629069734775005e-08,7.737559781705126e-06,0.49947251876367943,3.991664190740088,3232,5.312720969652237e-12,6.247792986319691e-12,3.73301153048403e-12,1.291374284194753e-11,2.9765510853663657e-11
ch14,1.9054414373125398e-08,1.3089535040257748e-05,0.2078816940193416,3.1316017760345307,3120,2.2544485666415535e-11,1.5299092489368698e-11,9.855963530493466e-12,3.5764564563125936e-11,7.632881464452151e-11
ch15,4.95427772133025e-08,8.88683633251169e-06,-0.01129631477159735,4.053396979272471,3974,6.9855485366637586e-12,7.035481228244462e-12,5.600880311381997e-12,1.5555069674943775e-11,4.049533868428061e-11
ch16,-1.0876293070281175e-07,8.831252272497579e-06,0.05542869223313689,2.186347747524324,3878,9.001041646657315e-12,7.515137337674761e-12,4.863958251284916e-12,1.934472409532381e-11,3.28819609263497e-11
ch17,6.696193499018077e-08,1.0035062797104266e-05,0.41737112112182745,2.3301966671708074,2476,1.242789808107236e-11,7.463071443134705e-12,2.076183991292278e-12,2.9725110355507356e-11,4.533035058934046e-11
