,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-2.299162893273766e-07,3.9467432476088104e-05,-0.07989717939197481,2.4614495807864607,1767,5.0802794328590873e-11,2.2918287197044064e-11,1.2715644008351983e-11,1.3727782584412186e-10,1.0817691143568488e-09
ch1,1.8630724827760219e-07,4.978618819349445e-05,-0.0026546222356994805,2.6204083024186824,1567,3.2018055528455976e-10,1.2476110299769895e-10,6.258185169575016e-12,3.337902408978544e-10,1.2917343074067067e-09
ch2,-7.761467266669593e-07,7.227542747595801e-05,-0.10116322604607607,0.3228126730209957,15166,7.796428492659148e-11,2.2033280516714013e-10,2.93765467974859e-09,2.105722325394124e-10,1.1566356451239762e-09
ch3,-6.095882718710657e-07,4.212679104370389e-05,-0.23447011444801324,3.750025460667964,1429,1.307130641412923e-10,2.8502913319280213e-11,7.1943964356317085e-12,1.748146171552949e-10,9.32389101135345e-10
ch4,4.504577183317215e-07,5.466732197273164e-05,-0.14507248335921769,1.92096685800625,3221,1.4169872178847478e-10,7.110712729034128e-11,8.231170897707034e-11,2.6858851481974117e-10,1.963258152066155e-09
ch5,-3.563662680558187e-07,3.3919297621707984e-05,0.27509832289093517,3.632144357425134,1574,3.494081792350365e-11,1.9582143040267118e-11,5.182727251343111e-12,1.7291646326478461e-10,5.836808426967631e-10
ch6,-3.367558392252821e-07,7.800178084425636e-05,-0.009909862313638659,-0.743679455675458,17676,4.4946812646297447e-11,2.471227631675385e-10,4.714780761832579e-09,9.530648891542716e-11,5.116997827511788e-10
ch7,4.691767016295348e-07,4.7604467043022095e-05,-0.042499123617953105,1.9742070465085018,6949,2.8008752202644033e-10,1.9701363240357044e-10,2.638295074037972e-10,3.660178460624445e-10,8.626649173181614e-10
ch8,1.6667719823807063e-07,5.553098483676372e-05,-0.06426298428814263,1.8524359398635957,5517,1.6498973460471037e-10,1.416954559829848e-10,2.4451222830058723e-10,3.3490707667005344e-10,1.7720038504160947e-09
ch9,-1.627607484197421e-07,5.0468009930309517e-05,0.03758811244379292,2.8622369435681767,2241,5.5540224045626594e-11,5.88072969367918e-11,4.280318708109531e-11,2.7738195525713364e-10,1.4357173969252115e-09
ch10,-7.049617573203889e-07,6.317858875760086e-05,-0.0014274827581374613,1.7688480153448536,3261,1.9240919843390043e-10,1.7885146032351194e-10,1.0638368176685557e-10,3.931647319056018e-10,2.5513455667265078e-09
ch11,2.6597420899057815e-07,4.313262304066689e-05,0.06160526273071644,4.554014277227616,2381,1.4448348654429072e-10,5.1077172360054417e-11,2.110980630574755e-11,2.1895352201247167e-10,1.111943970689366e-09
ch12,-2.0201964772887785e-07,4.5774953295945003e-05,0.1493794536093679,5.01882009426919,3503,8.425311437065371e-11,6.678180150842853e-11,7.115719821505053e-11,2.0070728006938942e-10,1.4333047111680393e-09
ch13,-1.1838847770628178e-06,5.242919270403573e-05,-0.06391613167600946,1.9796993639861364,9327,1.0562010563752305e-10,3.6138247014213314e-10,7.359671308249321e-10,1.6700397482646595e-10,8.793228477152003e-10
ch14,-7.260291058678142e-08,4.400692334734993e-05,0.062377478307136955,3.8850492729367216,1366,3.382021763092354e-11,2.3031117382436774e-11,7.970399177622962e-12,1.7487731249250245e-10,1.0285223890183006e-09
ch15,-8.0375649107563e-07,4.7100313864003065e-05,0.20091793482940098,4.8810631271633245,7200,6.882792982341585e-11,7.351317830726124e-11,2.745784107385106e-10,1.5432040397000358e-10,1.1305985686217916e-09
ch16,-1.1155063989883933e-06,5.4916548470311296e-05,0.0384125438529776,3.261333204192929,8728,8.117355361316948e-11,1.5561284770238738e-10,5.744974202895296e-10,2.371610984353312e-10,1.363676339672505e-09
ch17,-8.220739337926454e-07,6.085342621816166e-05,-0.23854497965530588,6.398820825991974,3072,1.306089965566018e-10,1.137694218031692e-10,7.635123554592113e-11,3.361908057052779e-10,2.1419290502816583e-09
