,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-2.0545308692774804e-07,4.1905914060348536e-05,0.9854121373243747,4.47827284316698,7711,3.5917047220998386e-11,4.4456562310445586e-10,5.009855019450695e-10,9.35556236739039e-11,5.250905439221445e-10
ch1,2.2324859158943997e-07,5.8018396761231846e-05,3.412795239063342,24.265475572207283,5395,3.3873492212223585e-11,1.5960610944686114e-10,1.3220230895855425e-10,2.727270129722851e-10,2.2159930139566256e-09
ch2,-1.9499909331427392e-07,1.9665470271044405e-05,-0.18420017207520778,0.7349456320802128,2986,4.622808843022586e-11,3.2228503587769763e-11,2.550495811741232e-11,8.926015970639066e-11,1.6538965089826335e-10
ch3,2.0849636826698712e-07,4.75302399062335e-05,3.3177295578727697,23.623428961615556,5793,2.1044543455421545e-11,1.029360564032611e-10,1.1868986572849605e-10,1.8064615774340362e-10,1.4598222833584845e-09
ch4,-1.4340429960208876e-07,2.0015295890632367e-05,0.41813246639880225,1.9230955345365466,3620,5.95849341031219e-11,4.041500728403744e-11,2.7612154249018205e-11,8.804440287756458e-11,1.4280303134582874e-10
ch5,1.404740872255758e-07,2.1089047315022117e-05,-0.10026613318453516,1.0016134651805713,2939,6.076055017607687e-11,3.437279675264181e-11,1.9765744468158376e-11,1.1588980887990388e-10,1.751881558975382e-10
ch6,-9.650727485379982e-08,2.3760317383452273e-05,-0.18293204002775273,0.40686698575627567,2439,8.824473105136481e-11,4.4277520509335407e-11,1.681088553990922e-11,1.5630612246607763e-10,2.1886741454629234e-10
ch7,2.8413603146448704e-07,5.320869134894667e-05,3.421303273469178,25.37990274693985,5935,2.9875031240521884e-11,1.578028499545784e-10,1.3793248982682864e-10,2.3988697753237814e-10,1.8458125480307777e-09
ch8,2.451875678927881e-07,2.236880484957277e-05,0.4196005208435474,2.1699161301004937,4292,6.136693220314582e-11,6.357196240492846e-11,5.7293177507884723e-11,1.0298321250553565e-10,1.6742802161678808e-10
ch9,3.329178558671451e-07,2.5549001241853028e-05,-0.3382880410411823,6.435184238270029,6638,3.4958358320085115e-11,1.674242631938152e-10,2.339713968475299e-10,6.73066137850003e-11,1.1598545910957385e-10
ch10,-6.277739861483982e-08,2.1027371118219916e-05,0.2531282017416058,0.9039840364856246,1942,4.47345718400451e-11,1.8826343659626698e-11,5.1733761164802656e-12,1.2096032384371722e-10,1.9543893441928665e-10
ch11,-4.299918670768139e-08,5.362657446193417e-05,3.64781059262303,28.292447476139632,5727,2.8284327382757836e-11,1.0981309198289828e-10,1.1294396082722895e-10,2.3061132405335592e-10,1.9299110879521e-09
ch12,4.0165833025698274e-07,2.672018846479756e-05,0.7102521284917928,5.015967668004068,6552,2.679742409019278e-11,1.62714635569809e-10,1.8926392273998032e-10,5.745432882857096e-11,2.1215600969480456e-10
ch13,6.978251607499096e-08,1.784732308959432e-05,0.14540244191923152,1.3908745183552629,2658,4.600664324024326e-11,3.2388921091298905e-11,1.8474758725740538e-11,9.458749949256472e-11,1.0040278748207681e-10
ch14,-1.0320988003216966e-07,3.470397446156582e-05,-0.371693504334819,2.3635846565208647,8245,4.121483302013332e-11,4.2460191196043996e-10,4.988827525345994e-10,6.125254099959983e-11,1.26881761953584e-10
ch15,-8.71865268464439e-08,2.455199517961602e-05,-1.1601439128356383,19.818065299503477,6256,7.563024049686532e-11,5.0002746379045626e-11,4.90448355499437e-11,1.3062131346635557e-10,2.3271861053043674e-10
ch16,5.0381196822549985e-08,2.890160776136695e-05,0.606869263790715,11.641243559756706,5509,1.2193315970307303e-10,6.635261232267609e-11,6.607225009288101e-11,1.6132283070251784e-10,3.2871650896092657e-10
ch17,-4.158621620620324e-08,2.0734624552274662e-05,0.10529109868360574,0.2588274538456701,1928,7.197183743508512e-11,2.4451801432390367e-11,4.2402027699484375e-12,1.420972683310718e-10,1.5022790030945474e-10
