,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-1.4287006656966686e-07,3.3223650437984327e-05,0.5421914302598412,18.064665221577417,4644,1.7787520602753162e-11,1.3636581917117568e-10,3.934839169794121e-10,7.3466131796886e-11,3.1799407692535615e-10
ch1,-2.825271665587512e-07,4.588566186998845e-05,1.7101555060250766,16.061237758032735,6415,5.95675967840983e-11,3.317080082090735e-10,3.966109258500132e-10,2.0783401222909704e-10,8.961714001928826e-10
ch2,1.6204262797795988e-07,1.4383600485185516e-05,-0.35301215821975096,1.2602797676441027,4642,1.9128145350320662e-11,2.257407994469726e-11,2.7069435533680336e-11,5.02268395326771e-11,6.796669206057503e-11
ch3,6.534931088748471e-08,4.398420243690926e-05,2.3912734318175883,30.493829754057074,6563,3.688163203466637e-11,1.764190702756207e-10,2.510464722728775e-10,1.8667941948373871e-10,9.51519516500511e-10
ch4,-3.4688557011401103e-07,1.9069031441869463e-05,0.3194486431137258,3.2128605906204832,3804,2.270545923857584e-11,3.826524959440686e-11,3.1280751864030043e-11,6.603265884678104e-11,1.664029938344192e-10
ch5,-1.4811638687733814e-07,1.543275505811346e-05,-0.4212545110251419,1.4295330519709664,3359,2.2980276829019343e-11,1.796661603950024e-11,1.5897042922351396e-11,6.5437589843243e-11,9.990353971606969e-11
ch6,3.669982801421864e-07,1.8779658022334417e-05,-0.15411958555516678,0.5649573586982464,3842,3.3130558502290556e-11,3.1699850815943424e-11,3.3861987640735805e-11,8.438957018220211e-11,1.4054335601119704e-10
ch7,-2.6575033320443886e-07,4.776157321965215e-05,1.676095385385394,15.703659391142914,5969,5.303500001201588e-11,2.983110935349133e-10,3.639521579244117e-10,2.4308324407593475e-10,1.0837425617323162e-09
ch8,-3.844946885862045e-07,1.763178521375274e-05,0.24086766697970113,2.2245592514311,3424,1.8037230502767023e-11,3.369127254668771e-11,2.5987687068093868e-11,5.7762281348849246e-11,1.4116764172532267e-10
ch9,9.633697378773066e-09,1.7000828287666973e-05,-0.04615502952319145,2.045430160964303,4778,2.1248838683429077e-11,3.532917293742752e-11,4.354234117135514e-11,4.7081563346472346e-11,1.0408268352598265e-10
ch10,-3.2517739428517516e-07,1.8283432494727278e-05,0.12615122479723767,1.3425174000211113,1997,1.9180840001871563e-11,1.526097794219188e-11,4.9521541441995745e-12,8.305088871295068e-11,1.7433765451037922e-10
ch11,-1.823307124569876e-07,4.70927735733987e-05,2.6913303795338916,32.386889801068506,5911,3.129074140136999e-11,1.392919569924812e-10,2.0117393132692847e-10,2.3558157543158217e-10,1.2691117669160122e-09
ch12,-3.1820382539329257e-07,2.4845337079206866e-05,1.5417680879732194,21.25750275629207,3977,1.1893136134589129e-11,3.0850571663782575e-11,3.9237377024758003e-11,6.211706456338975e-11,3.199800086354741e-10
ch13,-3.6598074402753133e-08,1.347552446921846e-05,0.035885895167313345,1.112858076734427,2248,2.192769945654021e-11,1.2732659232729205e-11,3.305921763304944e-12,4.481670833743271e-11,7.818998860520555e-11
ch14,-3.5668429474796683e-07,2.8251711106056287e-05,-0.3196478213499772,10.838857572050873,4310,2.8575043283710395e-11,1.28148307514984e-10,3.6208870620654824e-10,6.806442227151847e-11,1.5135746920865118e-10
ch15,4.657235537059188e-08,1.509222363965928e-05,0.049744615350812225,0.9499320909161404,2904,2.4081714532762757e-11,1.7886644866594806e-11,1.0402732627716436e-11,5.085839541774353e-11,9.951654674898919e-11
ch16,7.2501125508553055e-09,1.6120998343545882e-05,-0.23269715584798908,0.4380649234068543,2861,2.454730266244327e-11,1.589076932183308e-11,1.0033677195043414e-11,7.576101226472501e-11,1.122540231593698e-10
ch17,2.535470519919655e-07,1.9170769610505e-05,-0.07744994783090241,0.37932530268434483,1959,4.2961566447405436e-11,2.3364590993232287e-11,4.136291581139224e-12,1.00264775992316e-10,1.6121849837728534e-10
