,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,1.570826632304918e-07,2.4352946685597088e-05,-1.024892445625459,9.18514829166113,2299,6.137029223771357e-11,1.970969432414857e-11,5.035333410175936e-12,7.365810886410814e-11,3.663410664070091e-10
ch1,-3.3231100138903744e-07,3.652730532897096e-05,0.5300248927842844,8.331881537319743,1920,3.3503911595107924e-10,1.1711606063735254e-10,4.532482714354153e-12,1.9775257532359335e-10,6.0853589192461e-10
ch2,-1.5226430370788873e-07,5.7799668612778126e-05,-0.16291787023883902,0.8702205911277021,13866,7.142382304873578e-11,2.6345873057974713e-10,1.6732372942328853e-09,1.7447076160724646e-10,7.140821331031148e-10
ch3,-1.8482454635383553e-08,2.5081682721159777e-05,-1.432217115109883,18.69037964726079,1724,1.2970811870242021e-10,3.098843062488763e-11,1.875238732228285e-12,8.44984094459357e-11,3.254410823115757e-10
ch4,-4.244548692399318e-08,3.632886093744243e-05,-0.41915782687445574,5.15658347025825,4948,1.5432398054851878e-10,7.489286218085014e-11,7.305161719208246e-11,1.4442857337514257e-10,7.126708241034024e-10
ch5,2.923772844154818e-07,2.1652068884914058e-05,-0.07141117228899779,1.5400777748951997,1958,3.285738517248769e-11,1.8038975507700515e-11,3.8717778612934685e-12,1.1587566246739563e-10,2.478590088423735e-10
ch6,4.2887381657463787e-07,5.9424041523069975e-05,-0.0037492420477853576,-0.7705487348750437,17696,4.199479821940146e-11,2.1318699351317885e-10,2.535252443124576e-09,6.744782119967075e-11,2.4703289516478285e-10
ch7,-6.876888557563867e-07,3.854747904133722e-05,0.15826233952619956,3.273216617598562,8112,2.287729107914041e-10,2.382800986739712e-10,2.1656259145306593e-10,1.811844353655089e-10,4.813747122507066e-10
ch8,-1.6285573410702235e-07,3.949119316098091e-05,-0.10264311787110604,3.3499444647639773,7292,1.344447554275119e-10,1.6188116030176537e-10,1.991082594068124e-10,1.8518617699951537e-10,6.996804202565018e-10
ch9,1.7091509384425729e-07,3.369363321504313e-05,0.38399307770553975,4.361249239652433,1793,5.974671509200161e-11,3.983279963850385e-11,6.530758548533893e-12,1.834946159119921e-10,6.893049136107139e-10
ch10,-4.4313830238982586e-07,4.162944117316998e-05,-0.27261635872490114,6.192905164025955,5101,1.626059962639658e-10,1.760936334026233e-10,1.0178418348259578e-10,2.1105331631132104e-10,8.590636618157176e-10
ch11,-2.3288691172122826e-07,2.9338312540754164e-05,-0.4416385152484721,8.805828645187528,2790,1.5542180659386348e-10,6.518786717524404e-11,1.0301187942191231e-11,1.132273471468981e-10,4.4675108030736645e-10
ch12,2.316633506608666e-07,2.973754278963362e-05,0.09366677539220127,3.5581345737224277,3510,7.75613890808039e-11,5.433383210175734e-11,2.1898793011659542e-11,1.0664832534357204e-10,5.061497869168301e-10
ch13,4.4768881725732814e-07,4.496792108629227e-05,-0.09546476565615263,1.736709146654725,10806,8.569400406218284e-11,3.8925883541945056e-10,7.605966955507861e-10,1.010528082833663e-10,4.168167407518899e-10
ch14,1.447305577193598e-07,2.3973132349718295e-05,-0.3422878644956446,5.932960626616795,2087,3.287408652444651e-11,2.4470268234027086e-11,4.81997060501243e-12,1.0680417850544549e-10,3.486984180293608e-10
ch15,1.9933839605118566e-07,2.9805858820232195e-05,-0.2993510539940543,3.849135086067225,8885,5.982137462085947e-11,7.549744308947416e-11,1.8726707081625616e-10,8.018595839198443e-11,4.0424599016655044e-10
ch16,7.725361340177541e-07,3.8020332688393515e-05,0.06468259557390586,1.5562147318098667,10218,6.587293434788306e-11,1.4191783343537938e-10,4.336007320830769e-10,1.4558122352603446e-10,4.838611540070368e-10
ch17,3.263616719664656e-07,3.694397412154019e-05,-0.18184497370036495,2.9692473341310697,4470,1.0733339419651524e-10,1.2464926294238141e-10,6.485097646479106e-11,1.5937059319019986e-10,7.487925920561926e-10
