,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-6.311164146167259e-07,2.7568878013626005e-05,1.4939483063539603,11.372909497736963,6755,1.1472790702682891e-11,5.0816637273979696e-11,1.1049217780257846e-10,7.079319084410448e-11,3.742383102733779e-10
ch1,-1.5390763426690186e-06,5.132095771006808e-05,3.041585705975977,19.422515951179122,3466,3.341411245242404e-11,3.758893153035868e-11,6.161927708020518e-11,3.9245552727445555e-10,1.6894289042429583e-09
ch2,-2.1759684450900863e-08,1.4243246764274207e-05,-0.8362923047625478,44.238107927001636,6226,1.3176802378766018e-11,3.9314113365638084e-11,6.630857184199491e-11,2.3774229541910722e-11,4.1884106781772275e-11
ch3,-1.3274384312767944e-06,4.511965591337956e-05,2.856587956619942,20.330188151649196,4072,2.7063438149346043e-11,2.5853059351493872e-11,4.814062921146678e-11,2.9710822096913205e-10,1.3665738381273724e-09
ch4,-2.2005804767383987e-07,1.1800512822186311e-05,1.0955263456017608,11.830245017455836,3756,7.392236145778332e-12,1.0971843396139551e-11,1.1528914737886665e-11,2.275499617428728e-11,6.973194857233376e-11
ch5,-2.991007924349875e-08,1.3586303794257803e-05,-0.6934025005723535,37.43982481793211,5927,1.234110384816739e-11,3.032718706630544e-11,5.3424525301037885e-11,2.479415354880481e-11,4.3287141539620724e-11
ch6,-1.3698089641441608e-07,1.0291170708115619e-05,-2.5638257311667783,111.94190739116073,4593,9.236032214013573e-12,1.6088556893667448e-11,1.68619857582828e-11,2.124433661541849e-11,3.117193572140974e-11
ch7,-1.4259824255892623e-06,5.143296262852932e-05,2.980026720353186,18.206787712831826,3215,3.0230066668081e-11,4.0102893937567386e-11,6.360531785245291e-11,3.6831344162071443e-10,1.7174368516085396e-09
ch8,-3.0927728435433196e-07,1.3254222418560527e-05,1.430276298965105,7.486195207056083,3025,7.333931288053893e-12,6.755062448095125e-12,5.212194631033648e-12,3.110460947547084e-11,1.0559327384865762e-10
ch9,-2.51428161332266e-07,2.2137577763445358e-05,-0.14473269746509662,3.1517049738038114,9116,1.0927066177709852e-11,9.267699404368593e-11,2.2314758405346746e-10,2.642436065341707e-11,8.792554090765765e-11
ch10,-3.0205219414956325e-07,1.4733654710762102e-05,1.5070368388808688,12.191846860991802,2286,7.699321353384313e-12,7.966309447305995e-12,4.423593684004066e-12,4.2978635377430374e-11,1.2971683910395485e-10
ch11,-1.3560131664054267e-06,4.765815833229484e-05,2.7807837932739004,17.6481723326158,4403,2.75434176894031e-11,4.186912360788323e-11,7.661094180257127e-11,3.0369073617550526e-10,1.3860943074062148e-09
ch12,-5.243090230790136e-07,2.8624696945267664e-05,1.0672337143747084,6.6352160521058,7916,1.4601687827050026e-11,7.94303417125768e-11,1.8231904684652434e-10,7.894538883274686e-11,3.7134737864400833e-10
ch13,-2.5021466259894556e-07,9.177198599976473e-06,0.06731771322539645,1.631897581156891,3452,8.492801351984776e-12,8.441763421424978e-12,5.409048879609389e-12,1.6029627364495107e-11,3.881116338984514e-11
ch14,-1.4800884568080057e-07,1.805997499692541e-05,0.04401258502338324,9.249202355534742,8291,1.1129709833684804e-11,6.386318570985577e-11,1.354653077197887e-10,1.6629374518018743e-11,6.271797397703512e-11
ch15,-1.800600398380357e-07,7.578216284713877e-06,-1.9347934044495407,77.52237104889069,4282,5.067490148657805e-12,8.320912112391424e-12,7.844932636950862e-12,8.56710715676766e-12,2.1416088866784856e-11
ch16,-1.766925208122129e-07,1.0280324807331869e-05,-0.1365575468161127,3.676331972856472,4364,1.1488084777443035e-11,1.3024271842055067e-11,1.2758472762019875e-11,2.4587732548385176e-11,3.292347080775528e-11
ch17,-2.9576494139706917e-07,1.03707365773848e-05,0.6796195633710785,23.568422265755004,2478,1.2389521231016918e-11,1.0932149392968847e-11,3.5775841856617116e-12,2.8536273808479548e-11,4.406971747877812e-11
