,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,2.93879869881242e-07,2.5649071070384574e-05,0.3664799948917689,2.3709657990487907,1122,1.7205187739725015e-11,1.1235702485745851e-11,2.2497881747801012e-12,1.1359316994333815e-10,4.283545122112938e-10
ch1,3.4558533194772374e-07,2.7384025297933826e-05,0.3188175140609517,3.8598070617691373,1430,1.8334445036906046e-11,1.8524341685598647e-11,3.7699188943907674e-12,1.1457214603987937e-10,4.23555605031365e-10
ch2,-9.495032490620193e-07,3.103791254763599e-05,0.3650873907244928,3.0735553334169126,1348,4.7871801554638997e-11,1.775350045487617e-11,2.9654246430099942e-12,1.3699037037856743e-10,6.221918927776837e-10
ch3,-7.253910299066412e-08,2.1890219446596327e-05,0.934909028361628,8.410537451589512,1340,7.855302305880348e-12,7.152255702339547e-12,1.2423533675011105e-12,4.391974204070379e-11,2.604760609774036e-10
ch4,-3.3097161661129636e-07,2.0609220554657273e-05,0.005527661525958914,0.5587603785358328,1556,2.3242820705601055e-11,1.8010018503447675e-11,3.2829775100215157e-12,1.0457056893583448e-10,2.405269425720089e-10
ch5,-9.056997426049137e-07,2.8521809144906866e-05,0.16014749937740977,0.9768050280046943,1333,3.7862117148253836e-11,1.7193431148904247e-11,3.4286985214927506e-12,1.391398506865643e-10,4.891655596765925e-10
ch6,-6.933971045353765e-07,3.591721821689153e-05,0.047807886224231766,1.9081383713982136,1246,6.732906620133683e-11,2.547088771724926e-11,3.939062508586662e-12,2.091482734512707e-10,8.620096310405403e-10
ch7,1.623315496646131e-07,2.3730954207549836e-05,0.36940159134723305,3.4865403091428426,1418,1.3387040995442855e-11,1.4419059844507012e-11,2.8472403012977592e-12,7.476818838808502e-11,3.3775897985439945e-10
ch8,-5.544678932789293e-07,1.9836241740541103e-05,0.02363740954462517,0.14860416338544535,1675,1.9875202248680112e-11,1.6554663194758105e-11,3.05668267698759e-12,8.478143808038955e-11,2.318068326444185e-10
ch9,-7.644449414139572e-07,2.154800514594328e-05,0.08856573221900463,0.14329032052365864,1275,1.664905516066006e-11,1.306131859951448e-11,2.1024278626850768e-12,7.588008955321906e-11,3.1472816371628797e-10
ch10,-2.2408151966175226e-07,2.8597767323540435e-05,0.015343358700768962,0.20628950890769326,1352,3.592082645469445e-11,1.9540244957023395e-11,3.686461245734163e-12,2.3332958501972575e-10,4.676667661107636e-10
ch11,1.2983860702936134e-07,2.699214000371115e-05,0.9925517987397642,15.657032885229452,1301,7.46203701910216e-12,7.386549179209427e-12,1.3057497074176323e-12,4.758114085387024e-11,4.635509527051118e-10
ch12,-4.98592634755151e-07,2.009733086996052e-05,0.00031714719104163037,3.811753030327748,1420,9.439288112084942e-12,8.754454669674848e-12,2.1593286963077193e-12,5.442112947770899e-11,2.630151879353727e-10
ch13,-1.0192090533438156e-06,2.1950382942373227e-05,-0.05746183312615659,0.39130534072909073,1440,2.117829355708698e-11,1.5293141256944396e-11,2.5702009090690994e-12,1.0782018717991205e-10,2.9287353616347076e-10
ch14,-3.809700541996346e-07,2.3308000192011582e-05,0.00801071481908481,0.07357957395790216,1308,2.1982361447938707e-11,1.5385132680488483e-11,2.640614836625422e-12,1.1643504919641486e-10,3.3073824843498234e-10
ch15,-3.6594659792884665e-07,2.26588381349881e-05,-0.00041421548734689846,0.4369910373582595,1802,2.1061422562378297e-11,1.4142005420034508e-11,4.53843131899325e-12,1.3625187455341646e-10,3.0324447379542657e-10
ch16,-7.195724223541518e-07,2.9936966509875242e-05,0.016546080528111413,0.9563052759336341,1630,4.299150867625998e-11,2.204167707535529e-11,5.512464968744752e-12,1.567071796608627e-10,5.675446975336482e-10
ch17,-6.967197819900225e-07,2.891973859755118e-05,0.053983881842418695,0.5786400489204899,1340,4.033471954620892e-11,1.935818324825591e-11,3.2805736451583912e-12,2.3482739756628637e-10,4.553474098051046e-10
