,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,1.2091685971819327e-07,2.0388607072147548e-05,-0.20697436131692457,18.61859901943552,6779,1.9742296439031098e-11,9.382453957628581e-11,1.6297062155652344e-10,1.9844985454074142e-11,5.7197968231302825e-11
ch1,-4.061657614166562e-08,1.2408362389009958e-05,0.6575346558112252,18.579738817306175,4577,4.636418404255286e-12,1.7898542310966576e-11,2.8598582769876767e-11,1.228998079106019e-11,6.370236110590714e-11
ch2,-1.8518097077544577e-07,2.3567079970729203e-05,1.0136914009985432,17.595904369338538,4516,1.597093649808106e-11,3.6104566667891304e-11,8.783337234789803e-11,5.229531999285493e-11,1.9926405648774067e-10
ch3,4.4259982326433364e-08,1.7332132514161688e-05,2.4351459952733197,39.32424643572633,6727,8.894964609823284e-12,5.385028768579606e-11,1.0840574618625297e-10,1.6827587774493225e-11,6.582639929412241e-11
ch4,2.580639450260166e-09,1.42699943373231e-05,-0.6740591394768547,26.32060681322667,3995,1.466468859587174e-11,3.020804672755942e-11,7.849533375374183e-11,1.6952758079524985e-11,4.468601883612515e-11
ch5,-7.302365451106345e-08,1.3001742012576341e-05,0.27255020170711386,31.14443322935618,7652,1.2042171424535096e-11,3.122473782661828e-11,7.552624381824804e-11,1.8586704998097855e-11,1.9153086121792546e-11
ch6,3.789246416769373e-07,5.125384883541036e-05,1.977753677245051,60.0163768650347,11937,7.328913774672842e-11,1.0040823530360045e-10,2.5809228630904334e-10,3.1622940797576927e-10,1.0688654525654281e-09
ch7,-4.81341901811934e-07,1.6335088303453375e-05,-0.5460567536223736,19.125470613500802,3680,6.728502775181448e-12,2.02132525082474e-11,3.9287567623681333e-11,3.0926483111287286e-11,1.1371989885121112e-10
ch8,3.962697228115417e-07,1.8558284556587604e-05,-0.4104939790430012,29.43868244754219,3269,1.457437306173068e-11,3.429838881270671e-11,9.109685124468871e-11,2.8325602597031134e-11,1.0576975440940105e-10
ch9,-7.099737146030605e-07,5.6246707747505245e-05,-4.558357560116768,115.95294844182344,3668,2.061423011472828e-11,7.794561243157582e-11,1.6823333945761197e-10,1.2332777689326954e-10,1.6743941243075178e-09
ch10,-8.977227366319391e-08,1.0294155271618993e-05,0.1265466784756379,2.709532761048785,2811,1.12795095853736e-11,7.2135998111595435e-12,7.56050911245372e-12,2.6269099807542385e-11,4.475689088242763e-11
ch11,-1.925164986601574e-07,2.050411430919439e-05,1.96158230763619,33.83395956753713,3414,1.0845554508790498e-11,4.275450339407487e-11,1.0226148578799053e-10,4.3148677998763546e-11,1.5346614857844038e-10
ch12,1.1197430276831896e-06,5.269233162562198e-05,2.2770544395276935,89.64974500608025,3752,2.5576252891483028e-11,7.998891785013336e-11,2.0375480919770198e-10,1.2871558234275236e-10,1.3882304840977958e-09
ch13,-2.8533365318375696e-07,4.814693123176923e-05,-2.9454696687052047,75.3444899871529,13091,6.341066976804205e-11,1.0482047125329324e-10,3.1771337712891063e-10,3.200710228844387e-10,8.807254171443246e-10
ch14,-1.1121641522856708e-07,1.5952272474563317e-05,-2.0862711298675958,63.402683162074254,6559,1.434022131248601e-11,5.843896789857439e-11,1.047592506492983e-10,1.9756386928322935e-11,2.8077351749581676e-11
ch15,-9.855666000529259e-08,1.1437950182495357e-05,1.5079246446970713,30.435688683544186,4621,1.0338901794019839e-11,2.1532629174521152e-11,5.6451428549739925e-11,1.7490224069008185e-11,1.6847800958928197e-11
ch16,1.1242447338258094e-07,1.3046254059114451e-05,0.6477665681354284,26.164416696667477,6105,1.69567006959312e-11,2.824478732505925e-11,6.184357341143708e-11,2.8979614654932544e-11,2.3140252172154154e-11
ch17,-1.1318347444235075e-07,1.1107989733605408e-05,0.20463752656948186,1.256912794263605,2839,2.1646138544657208e-11,1.121385274157057e-11,6.499170008741529e-12,4.036469165530162e-11,3.680384319786373e-11
