,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-6.633674391394318e-07,3.645316893045902e-05,0.24795576105572928,2.361845981085402,4658,7.426239985860446e-11,2.5933622133671174e-10,1.5236976715093346e-10,1.9679862177846475e-10,4.426651574390987e-10
ch1,4.1704809376191e-08,3.2407739419507444e-05,0.9588536379745847,6.407813962520548,3180,6.80355483245426e-11,1.3141816920414504e-10,5.198443322192949e-11,1.5656521589677206e-10,4.586672823392694e-10
ch2,2.546341586796335e-07,2.763183861213973e-05,-0.19794458234448617,0.7845461769979334,2993,1.1655025401180586e-10,7.930278031316143e-11,2.861657730885083e-11,1.7284546953748218e-10,3.0695978662763374e-10
ch3,5.321648018355279e-07,3.1377756289784685e-05,1.2844020576505275,7.796175070937565,2692,4.197288605761195e-11,6.837053954588071e-11,2.8553707568093274e-11,1.4051832482694237e-10,4.875792943883812e-10
ch4,-3.034105014144393e-07,3.364232164342942e-05,0.12370989080670965,0.503215263340651,2535,2.752416142322748e-10,1.1551349027825847e-10,2.8499217607491283e-11,3.6439467664003147e-10,3.104752749027927e-10
ch5,-2.446165267331879e-07,3.239708316322219e-05,-0.12557411355932574,2.0365114294116395,4236,1.188103660223133e-10,1.1611783799969195e-10,6.429067742140079e-11,1.888897796892435e-10,3.93513786527854e-10
ch6,3.2094938746068475e-09,3.124143971354583e-05,0.042688447433293655,0.9805182999556319,2553,1.4356294764462702e-10,9.099172663549972e-11,2.4452140187121142e-11,1.8345880971762724e-10,4.2172796059202057e-10
ch7,-3.765998371774956e-07,4.08723506926199e-05,2.0342739529179825,14.285337918612857,2886,7.866501423842027e-11,1.4899374164579265e-10,4.816257008226342e-11,1.74080880325844e-10,8.735018028632833e-10
ch8,1.1297953655874606e-08,2.750607373229506e-05,0.05921669009407728,0.4928045451367531,2793,1.6004875727687866e-10,9.586836775345437e-11,2.844892361678132e-11,2.0324167364613845e-10,2.228265152964791e-10
ch9,-1.2852085762667473e-07,2.8076498060384036e-05,-0.08911688831500425,0.45120896179925074,3256,6.467032856979946e-11,1.1417840688121291e-10,5.1283829193851835e-11,1.756068884277201e-10,2.9139861297264554e-10
ch10,-7.482352114322903e-08,4.038922820997143e-05,0.17908660924725664,0.4380116283842681,2390,5.843980213577235e-10,9.639987336057504e-11,2.415524677082774e-11,4.882881798087199e-10,3.383064867869778e-10
ch11,-3.705192987648988e-07,3.312552876642438e-05,1.4680647564945803,10.069971289923009,2865,4.083171715061822e-11,7.907251537125929e-11,2.944302537711246e-11,1.2659690936321568e-10,5.680999726076586e-10
ch12,-3.1909694612874496e-07,3.1142707562048815e-05,0.5352460395138438,2.667480104329651,3471,9.134286306252555e-11,1.1736375874831246e-10,5.831914837192828e-11,1.8887900720396888e-10,3.5324401416878684e-10
ch13,-2.0656006584507674e-07,2.0116630960863454e-05,-0.050164701647704035,0.6827053048591116,3349,6.77395029449777e-11,4.6373651676856005e-11,1.999544992698288e-11,9.555777343990311e-11,1.314152010102716e-10
ch14,-2.7663260912765506e-07,3.263958513886747e-05,-0.050144408020154935,0.2663217772049755,4542,7.225888946517144e-11,2.529902844204201e-10,1.4114992511718068e-10,2.0176108152772813e-10,3.131199793412089e-10
ch15,-1.0799517224863413e-07,2.995546864183081e-05,-0.06265875673657781,0.4071231328798026,2689,1.639110082108406e-10,9.387878577622345e-11,2.0205641090538228e-11,2.8412712942664624e-10,2.7470148867208024e-10
ch16,-2.7954160152715933e-07,3.166242256116775e-05,-0.05864089459880574,1.4004560143111018,4153,1.3327334130081003e-10,1.1026442810618242e-10,5.920374222108697e-11,1.9832204459061245e-10,3.380033471979449e-10
ch17,-4.942384967012367e-07,3.098224623293832e-05,-0.10128613737218911,0.2938881395586397,2443,2.791110474932186e-10,8.139662522637966e-11,1.889784627581953e-11,2.5714039546489484e-10,2.407048352315367e-10
