,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,2.65931450360375e-07,2.5780687685263732e-05,0.45862107589815737,2.4600327988045505,5939,2.8231352769488588e-11,1.0091387495808377e-10,1.579928641878742e-10,8.502629191478881e-11,2.4099709153059775e-10
ch1,-6.761924636430609e-09,9.644197683517654e-05,-0.14277157839701465,5.1514168956024236,7184,8.05329711714713e-11,1.6855651746057189e-09,6.617333510181755e-09,1.4207987710335533e-10,4.500087091793318e-10
ch2,-2.2259729543504714e-07,2.0092689455777097e-05,-0.20649878404948388,0.9914167331137995,3670,1.1661066523252545e-10,3.9539457683968393e-11,2.7492349637551628e-11,7.017544676213234e-11,1.3082100371062739e-10
ch3,8.322127778609132e-08,5.750002791676463e-05,-0.08243476467042675,4.3196756001659615,7354,3.609156244978962e-11,5.575712108728732e-10,2.2494748146108634e-09,7.982910111355661e-11,2.507873632196157e-10
ch4,1.006827839323238e-07,3.5742610219121995e-05,0.25754230032673003,3.582780938240666,6183,7.022470628157968e-11,1.9261244580399586e-10,6.991229473426101e-10,8.524583107916463e-11,1.5542816364144373e-10
ch5,-2.54175917833604e-07,2.319641490232495e-05,-0.11015509166980846,0.7299841368423903,2864,1.0262933500279706e-10,5.039142335553281e-11,1.8589265945097e-11,1.1583210280515734e-10,2.1374011723260943e-10
ch6,-1.7830960663967996e-07,2.17769385753585e-05,-0.2506130826110853,0.9157756502173209,2625,1.7257593357757944e-10,2.9878953760982196e-11,7.356494059858345e-12,8.918368387872488e-11,1.630938601731904e-10
ch7,1.422464955928917e-07,0.00012489769075300694,0.6739242703634891,38.408173352138164,5872,4.033507185799842e-10,9.061993222267524e-10,1.8077181718340318e-09,1.354256177975615e-09,8.469583473210678e-09
ch8,4.205379707865919e-08,3.323876214444273e-05,-0.27259162396474523,3.5461200104068924,6871,4.542632284060861e-11,2.220931611431285e-10,6.301418526896157e-10,6.149066819662131e-11,9.009921187192309e-11
ch9,-4.6663313211954136e-08,1.6271125727825778e-05,-0.10170286509375008,0.3004407977886592,4021,3.106514119368855e-11,3.36757316134953e-11,2.770861696597075e-11,5.14064428603827e-11,9.988982732908378e-11
ch10,1.2034867745459547e-07,2.3689275357054286e-05,0.1401524259801978,2.426554683632477,5114,2.9048038611236368e-11,7.960918790924648e-11,2.4010034884292175e-10,7.029510675473461e-11,1.1527342596209939e-10
ch11,1.7332955293586343e-07,0.00012045115689965489,0.5808983214492346,41.209268606202706,4719,3.9522918527424054e-10,7.576387310253818e-10,1.3245060317332514e-09,1.408366453944181e-09,8.207161748003872e-09
ch12,1.4099543728067493e-07,1.5538537654245187e-05,0.09093524884976363,0.7160952074364659,3985,1.7879744643097533e-11,3.2392244328096854e-11,2.922910595325362e-11,4.21892937891761e-11,9.963816385972069e-11
ch13,3.847245761849818e-08,1.3325453813384592e-05,-0.04717689218395963,0.4457969867409566,3316,3.499500191691065e-11,1.8295887350241572e-11,1.145936217247432e-11,3.114723410493981e-11,7.029986331048804e-11
ch14,-4.409909672075292e-09,1.819464876316406e-05,-0.12089145007566966,1.0798418812931256,5838,3.054935200464369e-11,5.888473093086443e-11,5.3541788653824664e-11,6.828101478878307e-11,1.0499450266656981e-10
ch15,1.5389500094882527e-08,1.324972332685635e-05,-0.09241835636274948,0.9661280287623475,3322,3.581774769126698e-11,1.6844780584481488e-11,1.1552679898815939e-11,3.995973771153677e-11,5.952482107606191e-11
ch16,-9.459977178911155e-09,1.8272610176414207e-05,-0.26299586617911547,0.7982163856971942,2386,9.018374029838941e-11,2.193281183328359e-11,4.903516859443092e-12,8.126086999896394e-11,1.2160959190822649e-10
ch17,-1.378266176218213e-07,1.6423076055318278e-05,-0.009684364576664125,1.4673523414487777,2764,4.5500560613140874e-11,2.096458368938417e-11,1.0669879025952574e-11,5.0233062385801885e-11,1.0919751645589325e-10
