,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-1.0921317485002143e-07,2.557309981168577e-05,1.026461016558738,13.283327049180915,4825,1.7918262696973278e-11,9.681537619149832e-11,1.4974541089003328e-10,3.9397697643903144e-11,2.1438214816270685e-10
ch1,-2.762325200329402e-07,5.356196047752798e-05,1.8303058036222732,12.091199027189958,2787,3.0922287431562566e-11,9.081924129603505e-11,8.32996643407654e-11,1.380529649153388e-10,1.6641968045001249e-09
ch2,5.695944541287033e-08,2.2093057867093336e-05,0.5239850202410188,24.754316705842232,3182,5.5304335014407206e-11,6.797600176197623e-11,9.443753090970874e-11,4.9324786940572496e-11,1.828194137211238e-10
ch3,-1.7355946089344307e-07,5.934472680380026e-05,1.8408017904620946,11.890944227373156,2759,2.6577999265779433e-11,7.741284227167401e-11,1.6384869995836889e-10,1.634104581427203e-10,2.042193386049565e-09
ch4,-2.579589415112994e-08,1.5086161419342503e-05,0.17570041214947832,0.87753446596441,3508,1.220582524486714e-11,4.101670498557923e-11,1.4044098750047765e-11,4.83795657376948e-11,8.868541158548481e-11
ch5,3.857327092953117e-08,1.724027433085566e-05,-1.097802969336128,18.726891544608684,4007,3.1459391284562885e-11,4.114047859226063e-11,6.832594518138328e-11,3.356607650999742e-11,7.880897376622688e-11
ch6,1.6959626600237703e-07,1.68800254039782e-05,0.3022016902284061,1.8601697882105261,2631,4.9307227475438656e-11,1.6521481871059397e-11,1.1398073607844724e-11,5.422588750937174e-11,1.2031502261846052e-10
ch7,-2.6473922114379094e-07,4.98986531571261e-05,1.8780149946945157,12.29457679337198,2673,2.2734380249739676e-11,9.442950369747526e-11,6.456895491162838e-11,1.2227154277744768e-10,1.4162486014607291e-09
ch8,-2.259434085625191e-07,2.034321361504878e-05,0.27197800726550675,1.6648491941666341,3112,1.5906265504803185e-11,6.328176645630466e-11,1.3781971523492327e-11,6.977528286174007e-11,1.9190025578690305e-10
ch9,-9.428989359751752e-09,2.3152481832766456e-05,-2.795449568840297,94.85414206881478,4943,3.10463812511958e-11,1.1452872787713888e-10,1.9709915407390457e-10,5.003905530074301e-11,1.114515562198884e-10
ch10,-4.0732418454415107e-07,2.0962265217537304e-05,0.23339822532897764,0.8147184635102249,3053,1.6869596817840314e-11,8.425092252701121e-11,1.003668876909483e-11,8.780471703739932e-11,1.9081969991401778e-10
ch11,-6.347219517257874e-07,4.507735535233827e-05,2.0190411922799,16.263121450419177,2793,1.6645036763516827e-11,4.666919137024975e-11,8.416408730089567e-11,9.863443497753383e-11,1.2315634812103524e-09
ch12,2.146781539824493e-07,3.256126530545695e-05,0.9570385131090555,8.771450462869971,3973,1.9397652321353135e-11,8.812909303831304e-11,1.4800417817343243e-10,5.7516854199528583e-11,5.058821831398009e-10
ch13,-3.719090724532145e-08,1.311200947510834e-05,0.10768757296483647,2.0702330386862906,2734,1.2978279711711629e-11,1.7209978724362894e-11,4.970552790010402e-12,2.9397832376744514e-11,8.67134564034227e-11
ch14,2.6303377104232045e-08,2.62396313249513e-05,0.031580696866410365,21.32907068298814,4709,3.3530241151895696e-11,1.315288770393918e-10,2.1092356358819108e-10,5.1800754508084997e-11,1.6884242074734192e-10
ch15,1.0996239693520292e-09,1.3298147557579027e-05,0.04256428198422403,1.1799032182097768,3179,1.722757259673416e-11,2.519495663315438e-11,1.2849614586447373e-11,3.507867097380898e-11,7.052976819494902e-11
ch16,9.171976476734431e-08,1.583226889662616e-05,0.1899150138761954,4.795957252911526,3043,2.271906960917965e-11,1.5897905225810294e-11,1.4223599488677843e-11,3.5440813900673116e-11,1.0422095681998286e-10
ch17,4.6949529154508273e-07,1.8577016245490618e-05,-0.17986790423722115,1.3832813800646528,2853,2.5752533023242874e-11,4.6362689862458195e-11,9.285242596316886e-12,6.822890546209459e-11,1.5844258058200827e-10
