,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,1.8605803202873908e-07,3.2709265899269415e-05,-0.26086866140387666,1.6745966331669777,1342,5.5356711314523005e-11,2.01880047710387e-11,2.806473637306379e-12,1.3426579973947497e-10,6.881207549539651e-10
ch1,1.2017000876266753e-06,4.0815851035542406e-05,0.0061474527575950365,1.7665089474199123,1526,2.664149633884244e-10,9.089669072270442e-11,3.26687161362869e-12,3.3640293380853736e-10,8.040709217668765e-10
ch2,-8.377998521020791e-07,3.229759973477458e-05,0.20599725741885722,1.5159456668110822,3202,7.666576387963814e-11,3.906712852828707e-11,3.608296785522233e-11,1.575139297861769e-10,5.578315079684464e-10
ch3,5.893632053754821e-07,2.992733128904968e-05,-0.26991192157529403,1.0443257542813367,1489,1.5190995723937942e-10,2.4761100516652088e-11,2.375251013170432e-12,1.6701301153075722e-10,4.381817105424489e-10
ch4,-1.8755155747125148e-07,4.4644075774411046e-05,-0.29066640471498073,1.6182574771154048,2335,1.2453245092034507e-10,6.658150346417279e-11,2.697563997717135e-11,2.837021716212555e-10,1.1424885699758173e-09
ch5,-6.484184793617558e-07,2.3002555683064617e-05,0.06673928997377532,1.3742914314959185,1819,5.91191281170118e-11,2.1977360091919608e-11,3.777049572415485e-12,1.2744511607823656e-10,2.481766002163203e-10
ch6,-7.788492170361288e-07,3.754111876702907e-05,0.07997105811421501,0.7569851789030002,6721,8.356651404066815e-11,8.642750087150905e-11,2.3004231368997187e-10,1.763777293442099e-10,6.274595216156214e-10
ch7,9.832592775040388e-08,3.905878983724786e-05,-0.08822771691833849,1.2976488642205997,1704,2.5399220764625937e-10,1.29711564232545e-10,3.902088952546608e-12,3.7220397937126417e-10,5.898410030147134e-10
ch8,7.667912171330866e-07,4.578069865428128e-05,-0.1956603927376172,1.8535773594708607,1407,1.5292225154582052e-10,1.0307634818355306e-10,4.511776667608982e-12,2.830326722640335e-10,1.2311422680652516e-09
ch9,-2.834102243727281e-07,3.125181759757381e-05,-0.12423364418944473,4.748605033598029,1763,6.710090535386206e-11,3.361997613344882e-11,4.878053044135237e-12,1.6287759200182896e-10,5.190013051438774e-10
ch10,3.2801466133535787e-07,5.236234124985747e-05,-0.2060017939469439,1.3153682753605445,2485,1.5009694245446981e-10,1.4740769660595739e-10,3.958884973563876e-11,3.6567439026212356e-10,1.5070407853912582e-09
ch11,6.484087332052285e-07,3.426493366791562e-05,0.08424479525967916,2.9582646253364846,1614,1.4333917539279702e-10,3.6436292876826414e-11,4.5934567813440664e-12,2.3211339524785486e-10,6.281535235070558e-10
ch12,-4.308395796624209e-09,3.276687157349008e-05,-0.36844644495467305,2.879004249015722,2111,7.94623537425382e-11,2.9898639970085244e-11,1.1186307669260697e-11,1.4777010321208023e-10,6.207200351167303e-10
ch13,-5.669216877648843e-07,3.48893737386771e-05,0.11953918155869006,2.103139831300731,8627,7.78316540771734e-11,9.325236793525488e-11,3.0400132033087015e-10,1.2026754611856094e-10,4.3442260469344563e-10
ch14,-7.782379866457483e-08,2.5305048010326033e-05,0.2012117532777854,2.1928357544965014,1619,5.403369093050832e-11,2.5147107667226493e-11,2.684815080254696e-12,1.3355246024542133e-10,3.134106094717223e-10
ch15,-3.745204965207601e-07,2.6238391420326295e-05,0.09449365915475252,3.164742212538666,2060,5.744110874384593e-11,2.909611868761672e-11,7.657101935751102e-12,1.1041429821643661e-10,3.7117167085952985e-10
ch16,-5.889438912117035e-07,3.104791543380194e-05,-0.007101315000007947,2.4519177708004634,2855,7.87613607542709e-11,5.981694204487611e-11,2.4836888618594156e-11,1.7628323348457107e-10,4.594523088331965e-10
ch17,-6.770341118091534e-07,4.174689491140727e-05,0.06472838317975346,4.875690382187417,1662,1.1788917507099473e-10,8.044555065002331e-11,8.63923203326852e-12,2.440491808286509e-10,9.483240095035843e-10
