,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-8.257357035003673e-08,1.6379845785206754e-05,-0.026599295953331135,8.02547864598583,3828,1.8924414863758057e-11,2.8164351480860492e-11,4.2764354646299744e-11,1.9083931471728493e-11,1.0500516088414057e-10
ch1,-7.959434160778921e-07,2.1278078808420207e-05,0.6470738730432709,10.01445025099088,2616,4.532030226410514e-11,4.0075368937579e-11,8.19336543454266e-12,3.318873480294262e-11,2.3048010466940209e-10
ch2,-1.510936881110485e-07,1.0980459926378727e-05,-0.02173551088394411,2.201068265643576,4283,9.223044620978158e-12,1.7624712465123638e-11,1.5894912669058035e-11,1.4038926677185309e-11,5.0513314911017496e-11
ch3,-3.102375558821322e-08,1.8885058322198114e-05,0.6719903141273523,27.63489476074481,3427,2.3949341183609303e-11,1.7144933220727747e-11,2.0504529565821418e-11,1.545928834941729e-11,1.452800246234498e-10
ch4,7.873369784932127e-07,2.4729958928015142e-05,-0.06648958588194052,20.115631206796373,2741,3.3414050458371864e-11,3.2254088597278556e-11,1.205284907280658e-11,2.990443800538673e-11,2.8596377960543593e-10
ch5,-1.4744810030897788e-07,1.163407391718132e-05,0.3403567795089695,4.990114905087558,3716,8.126948048735439e-12,2.352855039018406e-11,1.5062295057123695e-11,1.3302817878795768e-11,5.612918760466417e-11
ch6,1.0702549196453006e-07,1.5230390438391936e-05,-0.8741268239294527,10.173163205750255,4251,1.0610361462255356e-11,2.84370618401667e-11,1.7467306374924625e-11,1.779835038100631e-11,1.0586041847299442e-10
ch7,-6.656848777168535e-07,2.42718596142362e-05,1.4480709292666953,18.491676323304848,2397,4.8590573291319756e-11,5.167072501490506e-11,1.1868632857288637e-11,4.7069392963504104e-11,3.165150997880891e-10
ch8,1.2072547311789215e-07,2.237375028477156e-05,0.0168043917454357,22.542725458966476,2591,2.7311364571565967e-11,2.700852852160665e-11,8.642081512050044e-12,2.7513286774789504e-11,2.639543456006988e-10
ch9,-4.801976923123672e-08,1.5008114551754051e-05,-2.6208762223362267,60.214443617771465,3173,1.4566339616907935e-11,4.459537727747975e-11,3.803637392768592e-11,1.6414913435182855e-11,7.566492406660435e-11
ch10,5.271486971849582e-08,2.3708362895229763e-05,0.4056236861561241,26.168684070010205,2057,2.8696800879744764e-11,3.113397502141427e-11,2.1483219725217206e-12,3.2856410707154805e-11,3.04849311720979e-10
ch11,-8.066958340250519e-08,2.9140044124442614e-05,1.1518334206727672,37.02138276690645,3256,3.539595239128506e-11,3.575550962376634e-11,2.263692145658815e-11,3.1884222495802383e-11,3.0613867320554926e-10
ch12,-1.3714763306713384e-07,1.997519443487863e-05,0.6006646028726227,20.107664658140205,3257,1.6312027112649896e-11,2.6428604860469257e-11,3.28903440495339e-11,1.6346725280539478e-11,1.7649914909130715e-10
ch13,-3.532785234817151e-09,1.549749039616792e-05,-0.4785616931839118,15.354736345179791,3043,1.5149930974812848e-11,2.780533640216145e-11,1.0210360757002007e-11,2.166003888339999e-11,1.1312712273169353e-10
ch14,1.0628650777042716e-07,1.485480140977084e-05,-1.0879442912756188,21.33469149232242,3803,1.0116802900112211e-11,4.484125992310496e-11,7.042928805656332e-11,1.8600915151680462e-11,5.862101345936901e-11
ch15,-3.6420469183371216e-08,1.2638391589107858e-05,-0.9400385273095582,11.422508136733061,3333,1.0750820163750093e-11,1.63904630951771e-11,8.132410688932583e-12,1.3775047043950248e-11,8.265281890612031e-11
ch16,-1.0800007089868665e-07,1.0795309569452886e-05,-0.4826788555982893,8.33700348756416,4925,7.12304794636223e-12,1.5102459206327298e-11,1.2542791678866172e-11,1.044949923514161e-11,4.7620563102594754e-11
ch17,4.7493135743727665e-08,1.7935186989310632e-05,-1.5012932924611135,19.442274894123482,2093,1.6652843926035273e-11,2.5141850634703308e-11,1.8753244352663816e-12,3.966038146680762e-11,1.877160883646067e-10
