,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,5.524791316145282e-09,2.513767095307773e-05,0.4452502011792819,8.276786272610106,6991,2.5762789842599402e-11,1.1576768711005927e-10,1.5727560188392708e-10,2.95298276935596e-11,1.8054211829641898e-10
ch1,-2.877912067950753e-07,3.2466271154317726e-05,3.941127424152115,135.9680169250714,3212,1.8612430362439588e-11,5.1375625525949864e-11,2.9134427264526114e-11,9.66556552246547e-11,5.297410856274444e-10
ch2,3.070458149882442e-07,2.514528161238503e-05,2.0885084001056806,104.37747749485153,4291,2.0453055472560565e-11,1.8006841654730774e-11,2.404529862690651e-11,6.17663658766419e-11,3.2954143053807007e-10
ch3,5.7097102229999936e-08,3.210922449809584e-05,5.854148650663291,116.03103671989491,3808,1.783604190301069e-11,2.585826821730526e-11,1.7948900225120388e-11,7.263164206792895e-11,4.989486571401542e-10
ch4,2.0544751764207675e-07,1.5283509416434548e-05,0.003939366968682606,14.461382192001242,3843,4.1002845865882915e-11,1.7874804807304687e-11,1.9947204127697685e-11,2.001552288955515e-11,7.377560085990741e-11
ch5,-3.8565765037003357e-07,2.8002437984707876e-05,-14.379693144332805,363.37351887708905,6663,9.510344572798639e-12,1.5880819651885714e-11,2.4961365891199086e-11,2.3242388582770847e-11,2.882284709830105e-10
ch6,1.5427823579170786e-07,4.0668489886623466e-05,-3.4827219257066324,189.73983209660275,4999,2.752489621210952e-11,1.7513047869822342e-11,1.4585308435025613e-11,4.880814033311358e-11,9.236026288747305e-10
ch7,-1.255236757066805e-07,2.9431823999281107e-05,4.8253855432309,87.46307867102946,3468,9.498619805426407e-12,1.9790526984838045e-11,1.8376847040866032e-11,5.928250397011629e-11,4.782111383878248e-10
ch8,-9.546146138297668e-08,1.2806654172263569e-05,0.35409094654041773,8.18318191436115,3090,3.259375317939178e-11,1.1734565171500023e-11,1.0568171445882876e-11,2.145739784879627e-11,6.925852398284362e-11
ch9,3.1314671361212933e-07,2.1362079020903756e-05,-1.1377129872574152,21.544490029242045,6893,1.7041067247625792e-11,4.106519423183003e-11,7.946671123702847e-11,8.02896169180342e-11,1.497790153221458e-10
ch10,-1.0336529840941913e-07,1.291318707952594e-05,0.6794790581917368,5.466889837561942,2660,4.974079299440381e-11,8.922183197721883e-12,2.8427937935021187e-12,2.4286872682456768e-11,6.538916075289115e-11
ch11,-2.8724223584427303e-07,3.227417308264617e-05,3.4904996823590766,57.736206232393585,2841,1.21283280272128e-11,1.5746524395310297e-11,1.4452024687517693e-11,1.147303701884526e-10,5.812892330521531e-10
ch12,-2.663726993175116e-07,1.905219921295912e-05,0.36261281049171346,4.36528548164941,7486,2.1174662488143354e-11,5.4520373121000625e-11,9.529485192937857e-11,4.2314478341955593e-11,1.049964239715117e-10
ch13,1.536182218554975e-07,3.046369032793415e-05,8.161086624687018,207.50218159333556,4029,4.1449930959329883e-11,1.8938059185733854e-11,1.4859671291121924e-11,4.416088131876832e-11,3.9944559526004126e-10
ch14,-1.2321040301987257e-07,1.871318679376836e-05,-0.25103332052370125,6.956420484306191,7473,1.7750165680377016e-11,8.267428001142365e-11,1.202321437054345e-10,1.4257774138362217e-11,3.9302588781321684e-11
ch15,-6.505645012934572e-08,1.558725171042485e-05,-1.6034331898619998,29.84808436153825,4438,2.5984451012984788e-11,1.5691615435246184e-11,1.3283780296073321e-11,1.2214990775936335e-11,6.604950708446956e-11
ch16,-3.045691100175225e-07,3.503757981045817e-05,-10.280151712561663,248.25782574190978,4459,2.2529900269974393e-11,1.4081219529297417e-11,1.3413543420183745e-11,3.088924949538797e-11,4.406293236839962e-10
ch17,-3.312254913133141e-08,1.2969776257703066e-05,-0.07528303925014368,2.1671535275870593,2814,6.324330425287965e-11,1.467035861095357e-11,2.753884064857671e-12,2.437914183352388e-11,4.3748695117074537e-11
