,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,1.4089432452267203e-07,3.255948093828247e-05,0.8647509338504117,9.280489486892158,3375,1.8772478473035692e-11,3.618693888244686e-11,3.970636546596667e-11,1.0478227886463205e-10,5.799130547717598e-10
ch1,-3.612008312881173e-07,7.38111753143314e-05,1.6358091314516698,10.491422197550534,4101,6.530163354942606e-11,2.5913187973028216e-10,2.716363499409672e-10,5.344675630379989e-10,3.3673809435892145e-09
ch2,6.792932318385599e-07,4.193449824493177e-05,-2.039668791496982,27.639729786779704,10870,6.873508646947223e-11,1.158160587889685e-10,4.360175320499501e-10,2.1989660982965645e-10,5.848414897510106e-10
ch3,-2.7055826922342556e-07,7.466123341360325e-05,1.6769917676033388,11.30641927022786,4025,5.129034272908591e-11,1.4540982163236772e-10,1.7920273868179936e-10,5.448225534794627e-10,3.6026414278125873e-09
ch4,2.5634912415928877e-07,2.43563936336329e-05,0.4322899573495404,2.210017201100996,2709,2.3656306226209757e-11,3.980166026300577e-11,2.511548269396552e-11,9.892493525269806e-11,3.013258567197081e-10
ch5,4.0412690542313033e-07,1.689939971140002e-05,-1.2226528641547063,17.149690739960302,2925,2.654280920037814e-11,2.2137510186051975e-11,1.8257238063635436e-11,7.504206365087685e-11,1.1466730066964732e-10
ch6,3.765576174382805e-07,3.947643699208916e-05,-1.9447148776382164,27.73020163373203,11062,6.256831174301763e-11,1.048298630631194e-10,4.200902601330316e-10,1.8718453973215078e-10,5.12087921379369e-10
ch7,-2.4432154959765283e-08,5.757537148762037e-05,1.551393619500937,9.099202415045067,4044,4.74657438595757e-11,2.2103552478837632e-10,2.3161079936450866e-10,3.413860894280886e-10,1.9871216643059685e-09
ch8,-4.880215380986603e-07,2.427792144265728e-05,0.46883381108229716,2.3629582658188895,2602,2.3210420310349225e-11,4.052908239199698e-11,2.2097185178559673e-11,1.0419577972176201e-10,2.9544890812285097e-10
ch9,3.086737762689298e-07,2.4519010522903363e-05,-0.15282932406213603,2.9835889562118183,3909,3.16312924809699e-11,5.0548827970937634e-11,6.04860360789349e-11,9.934168490309007e-11,2.410756932429578e-10
ch10,-5.899685752433924e-09,2.2776787207362508e-05,0.2696576409963641,1.6692585437414333,1798,1.9627478607806946e-11,2.000275243789137e-11,6.35578629228827e-12,1.1164191086031564e-10,2.6764442085871937e-10
ch11,-6.165832192600815e-07,5.9335188461608414e-05,1.6883164202917749,11.137857991219231,3850,3.5339153451235095e-11,1.0417503388337004e-10,1.28388472438747e-10,3.278614299161389e-10,2.2332902503564767e-09
ch12,3.3131263589288824e-07,3.581832701712466e-05,0.8223467856139609,7.095851915274611,4001,2.2389697926275828e-11,5.946717812377831e-11,7.891644757458495e-11,1.367474471739644e-10,6.747223633327184e-10
ch13,8.447621423250507e-07,1.7765023049029103e-05,-0.15046224761824206,0.9275598635192792,3725,2.1121015245783554e-11,2.2216730103325103e-11,1.7374098488045803e-11,6.558772513135361e-11,1.2767598835520485e-10
ch14,2.4040872162721396e-07,2.0906924126693127e-05,1.2501503589175906,21.231052217057112,3374,3.046132316609127e-11,4.339771672172778e-11,4.436839242123135e-11,9.38049918014754e-11,1.6498005563611683e-10
ch15,6.967455429495047e-07,1.967090414715497e-05,0.16327745835100393,1.4715011997435754,6254,2.0517636499057857e-11,2.485464098698748e-11,5.1517611106250824e-11,7.34214703141915e-11,1.5762127444863368e-10
ch16,-7.288514541238764e-08,2.1324773379381228e-05,-0.18341687854635005,0.8274265671145287,5719,3.00059938849469e-11,3.621171454193077e-11,6.006039334874678e-11,9.055891643627854e-11,1.8225998386908677e-10
ch17,1.0553908169650372e-06,2.6078629566096812e-05,0.26793517513108833,4.797111407132941,2491,4.214914397149678e-11,5.5786827324424436e-11,2.5617161664298007e-11,1.7243577867644104e-10,2.914048447403102e-10
