,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,2.5350960361506274e-07,1.754740566170367e-05,-0.15265327686661437,2.0257549299384365,1907,3.363669839681181e-11,9.948188222823643e-12,2.2775654511425216e-12,2.4323631568119356e-11,1.54692100718729e-10
ch1,-1.3025327503532246e-06,2.7748199358753192e-05,0.042495578919588925,4.7187368451662275,1755,8.853856854577556e-11,4.683250234556441e-11,2.3816390519736968e-12,5.513388649742086e-11,3.284340643454412e-10
ch2,-8.587503595976503e-08,1.4058492730768032e-05,-0.18382390390935427,2.798969883857896,2546,1.3147494230735205e-11,1.4164608456138787e-11,4.0436699405454196e-12,2.553164859675247e-11,9.73603959661279e-11
ch3,-4.3510327122207524e-07,1.714120597714125e-05,-0.8350042449829677,13.544113510203392,2043,4.241246733630051e-11,9.133631096711438e-12,2.1123399448233424e-12,2.5425717156207442e-11,1.552189504171927e-10
ch4,-2.1518382551213433e-07,2.4146013843284587e-05,0.07376348633119477,5.436894515510552,1660,7.45945642995589e-11,2.7373490386721147e-11,2.13986267824494e-12,4.6241722174355164e-11,2.4787057068416977e-10
ch5,5.435505587641164e-08,1.3966539099636351e-05,0.03463823679985084,1.3388872758472976,1983,1.5960501759316858e-11,2.0371470355372623e-11,1.775507009657914e-12,2.5814147009041186e-11,1.0267626916368205e-10
ch6,5.283730567067654e-07,2.1358662728195907e-05,-0.5053317292639282,8.120038551024422,2555,2.2851681247675826e-11,2.8858260941704907e-11,4.3835393351772326e-12,3.320009610363913e-11,2.392590555364509e-10
ch7,-9.176715809568326e-07,3.040758787054625e-05,0.6145545980582535,8.359685497632514,1651,8.407577310531014e-11,5.6175092330956234e-11,1.892449866621141e-12,6.335383886092353e-11,4.5162030180975355e-10
ch8,-1.197732289565702e-07,2.154492882029364e-05,-0.08759007461061329,5.302447576679974,1749,5.556254631147642e-11,2.4398203634559607e-11,1.8631650592783585e-12,3.744001748264052e-11,2.3941963086217805e-10
ch9,9.775686197251568e-08,1.4168096578385702e-05,0.07672300677116596,2.032498711681299,1842,1.2022566283369573e-11,9.752085327865176e-12,2.6352232106080202e-12,1.7770880632693517e-11,1.1595398295229143e-10
ch10,-5.101769981185221e-07,2.6608295942762077e-05,-0.04755204032015211,7.046001091189783,1587,6.151728078297359e-11,3.999913361022565e-11,1.49322211655288e-12,5.3638730127919526e-11,3.818597950581125e-10
ch11,-1.7282463599903244e-07,1.9466162858426875e-05,0.1518548591752614,8.44421088674314,1972,5.921328216133141e-11,1.182928205465316e-11,2.158960604129155e-12,2.317348896737557e-11,2.004506283084437e-10
ch12,1.3553781241663675e-07,1.6764127256152048e-05,0.40872462860131464,6.778510296706097,1793,2.738556901528438e-11,1.128705949757785e-11,2.012899138833395e-12,2.0527927893487014e-11,1.5151303555245974e-10
ch13,4.839231510771445e-07,1.9469575494881953e-05,-0.11340498054344342,9.688691994323582,1932,3.2426467042017435e-11,2.0593441423741072e-11,2.1430698826296018e-12,3.5475794105494465e-11,2.0264363094294082e-10
ch14,1.1234767250424971e-07,1.3452420553039077e-05,-0.1570934821085343,1.96952071447845,1916,1.2956947212614693e-11,9.906775270117659e-12,1.638125468282308e-12,2.160563941730785e-11,9.996962523442402e-11
ch15,5.092602997837261e-07,1.473311432015949e-05,-0.16148588078296394,3.479796579530058,2021,2.5159070983458947e-11,1.2896443763500099e-11,1.4180354988236427e-12,2.0395360702143092e-11,1.0037688678379214e-10
ch16,9.865465281118128e-07,1.4053451048713076e-05,-0.17449237614645846,5.6803995624604156,2781,1.3924918329331562e-11,1.2760921124434981e-11,2.622027390720364e-12,1.6829404899426587e-11,9.472433932935818e-11
ch17,5.206360494414217e-07,2.132581158634286e-05,-0.34255476164231924,8.61063247277198,1699,4.373363875110635e-11,3.001893373731644e-11,1.472533208712635e-12,6.103994151383966e-11,2.1051091150430216e-10
