,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-3.7703712613521356e-07,3.618238336976344e-05,0.5422046916362314,3.5377834299821656,1.0334478719189265e-10,2.035790694796038e-10,1.6254360651123548e-10,2.23635269028833e-10,4.6048571164316895e-10
ch1,-7.053751414162815e-07,3.667677090433893e-05,0.8607243591951943,5.063073209271449,9.110412384569727e-11,2.3445355145824647e-10,9.494692469875642e-11,2.0693560925437332e-10,5.535373759188028e-10
ch2,-8.337009780179137e-08,3.195291301930612e-05,-0.3774940061064268,0.6446395904272562,1.6462887351745335e-10,9.49266687305358e-11,3.1739363321383726e-11,2.6097350656753785e-10,3.864097145013815e-10
ch3,-2.5681934436074026e-07,2.816003837217894e-05,0.6853316472163068,3.8666132574821983,4.6333257415449016e-11,1.0533815173527562e-10,5.4180663806408e-11,1.2454201778336885e-10,3.3513793820319633e-10
ch4,-2.7382645062582e-07,4.445492325604548e-05,0.3833598254591486,0.664116068600753,7.015683523381937e-10,2.5441907498189984e-10,3.907510667347681e-11,4.3242310987717117e-10,4.869048296831275e-10
ch5,5.246929698339822e-07,3.5068486406927286e-05,-0.17713145007578568,0.8632281833222963,1.383718967977496e-10,1.0918826749850457e-10,4.617298468101714e-11,2.330079531889995e-10,3.9951301264693884e-10
ch6,1.492121104367134e-07,3.586009938921812e-05,-0.3760393379874576,0.8114544850755916,2.3214630743323956e-10,1.1684365210058425e-10,2.3487448094542525e-11,2.7807699529490983e-10,4.604355367647989e-10
ch7,-2.0212387081627167e-07,4.272516763455522e-05,1.3820090792199324,7.51019665836794,1.0462486286645003e-10,2.6925630229078315e-10,1.1325174337307521e-10,2.3005667989723938e-10,8.806064691071447e-10
ch8,-2.6275911650872103e-07,3.3522264327551047e-05,0.13756529718595584,0.5663563700547116,4.034889219871742e-10,1.4295698043916317e-10,3.0261046081484726e-11,2.452400392943973e-10,2.4504818670853455e-10
ch9,-2.1196461448038445e-07,3.1065532222378014e-05,-0.12949268688495003,2.380299884238524,9.952182586172286e-11,1.7856117633745545e-10,1.3700529858667895e-10,1.8445468392177364e-10,2.4292031270999667e-10
ch10,-4.567472200018457e-08,4.799416141657961e-05,0.22483039350421968,0.6564015578298847,1.2816672018094834e-09,1.4118998433202512e-10,1.830640051578179e-11,5.241964187666211e-10,3.3799424354480694e-10
ch11,3.557020565328662e-07,3.63903438979529e-05,1.8245306292655388,9.541209455263273,5.80573260021715e-11,1.5396136816937246e-10,7.86673177610167e-11,1.7348280182340426e-10,6.562034727058761e-10
ch12,-5.143187343429073e-07,3.235550777170592e-05,0.37747250007673494,2.1359373381105895,1.3810081860375276e-10,1.854125556642603e-10,1.5084499934441905e-10,1.8024467727680505e-10,2.8188995324373866e-10
ch13,-1.3908846080887134e-07,2.240690798571028e-05,-0.08821369970840463,0.42693105773313134,1.545704971231449e-10,5.910227581417476e-11,1.3509146990897804e-11,1.2161411868040314e-10,1.2119329448352473e-10
ch14,-6.880945738745724e-08,3.208428491165531e-05,-0.09158292567582785,3.624808732961143,1.0261124195321726e-10,1.9815554282993036e-10,1.4551930914305444e-10,2.2978516315772155e-10,2.3996578852904174e-10
ch15,2.3676479067619008e-08,3.5459451934558665e-05,-0.09648296606651285,0.3699754351406477,3.3214400165790185e-10,1.2901928164967652e-10,2.4008577230750758e-11,3.8650984274311894e-10,3.2181442365221565e-10
ch16,7.692992982274293e-07,3.626363861462529e-05,-0.19543215397509958,0.7300450053892757,2.156377327431337e-10,1.2323146163907786e-10,3.9046324846726956e-11,2.7150675513120516e-10,3.490416255131064e-10
ch17,-2.3070457997478477e-07,3.4797365165195146e-05,-0.07820128822709276,0.4788078159395237,5.225784319850311e-10,1.1480350907343192e-10,1.4555956832686877e-11,2.889360655513269e-10,2.2576630037590793e-10
