,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,3.473605081226516e-07,4.638031423374853e-05,1.7263565707638875,9.81679184715408,4.405863689776598e-11,6.869086926242567e-11,7.125035913477519e-11,2.1892324147583302e-10,1.5433782891927306e-09
ch1,8.156138074831279e-08,8.059364233437894e-05,1.8642064244765222,10.511992554505458,9.268869758464707e-11,1.061167696963734e-10,8.28880524534175e-11,6.793685751508169e-10,5.220793374324004e-09
ch2,-1.5639404850240547e-08,9.549969479364856e-06,0.07168186535490646,1.871679759684553,1.6574803038067835e-11,1.3991342579194323e-11,9.271216982587534e-12,2.028883281034505e-11,2.5447844797193738e-11
ch3,-1.7566377514209095e-07,7.786275724395632e-05,1.4932280550687882,9.728785125146697,7.89216401936706e-11,4.8240911745652175e-11,3.8621545575369746e-11,6.117837534288219e-10,4.44280232798108e-09
ch4,7.04754858702661e-08,2.2703429265210606e-05,1.4687321520612167,8.053689747262734,2.182968653571581e-11,2.6742113849250907e-11,1.7651921507834292e-11,7.842274133481214e-11,3.5046269463715206e-10
ch5,6.557856821663389e-08,1.8856397647312512e-05,-0.7584480118144751,1.828041384176152,3.2445374805744945e-11,9.547893791262459e-11,1.1813568118854408e-10,5.2384227922103396e-11,4.6549272108964615e-11
ch6,7.846140200087813e-08,1.0160858489328977e-05,-0.03173640269279201,1.6804028316273234,1.8153801207725845e-11,1.214317887665833e-11,5.8047962956093535e-12,2.1440912281284495e-11,3.7966561395485485e-11
ch7,1.1039392288598738e-07,8.258810014241694e-05,1.9760189581380567,11.87038126380572,8.471636520352882e-11,7.272972230695018e-11,6.333236209023785e-11,7.48639834875933e-10,5.6012701622838365e-09
ch8,-5.75079569267685e-08,2.336732976312379e-05,1.5380645757186142,8.858531923727286,1.5061495774348252e-11,1.4892611717644368e-11,1.3151065599339379e-11,7.009628836401137e-11,4.047471165227795e-10
ch9,-1.439307590506226e-07,1.4963083889601124e-05,-0.1291144130124649,3.07607924185975,1.9291928703890813e-11,2.354758099853494e-11,4.132885610496961e-11,2.7742745504715486e-11,8.221733674965452e-11
ch10,-7.797936652414502e-08,2.4261463193583824e-05,1.6109456103845008,9.258941987604308,1.6649941598590957e-11,9.999241786730278e-12,4.296020654487715e-12,8.12047171963306e-11,4.5007963020144864e-10
ch11,4.512134527367672e-07,9.2632265019107e-05,2.004360179085106,12.067038734862459,8.623210408389296e-11,4.8571618879854844e-11,4.324012800448864e-11,8.487353372712358e-10,7.1280515895310095e-09
ch12,-2.3705418550323258e-07,3.793853559271163e-05,1.038185086342981,8.42657111080335,3.009700623484883e-11,4.160760219631371e-11,4.988491933427602e-11,1.5161262874420532e-10,8.885295464437089e-10
ch13,-5.869354142014834e-08,9.781265868771575e-06,0.42549005301964243,2.9906875190568902,9.989215585531036e-12,8.074453133920722e-12,3.899298159153241e-12,1.8076013766654327e-11,4.757174970472488e-11
ch14,-3.318927896473669e-08,2.318312802082518e-05,0.09879018113724898,3.543755893797255,4.628042391377623e-11,8.537396289144043e-11,1.1799774789724987e-10,7.032018572007935e-11,1.6224073564847325e-10
ch15,8.914495940284214e-09,1.072098609563377e-05,0.3496667645312905,2.1380349317212612,1.6085912874270614e-11,1.0029175101257934e-11,6.553597230896299e-12,2.5127289979576595e-11,5.18922343653254e-11
ch16,4.760953512502727e-08,1.0773900220014267e-05,-0.04523364798095081,2.7676601870622957,1.546638649355879e-11,1.4979726334187103e-11,1.4526265064299721e-11,2.425779655247898e-11,3.946578326986798e-11
ch17,-1.0796345344873055e-08,1.1118292619484305e-05,0.47906727179838854,2.7932595965849396,1.2733054870399377e-11,8.26063160994251e-12,2.4589005351093812e-12,3.076220857143389e-11,6.614036749075036e-11
