,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.5630337693567663e-08,3.699237614659465e-05,0.012859191520651255,1.6244166943382314,2.7802679618333327e-11,1.8171305690197704e-11,1.964643789452704e-12,2.5509836071426437e-10,9.651366241007647e-10
ch1,-1.804810240546995e-07,5.305716740912305e-05,0.2251529972615835,2.2177136719199417,4.610402305442964e-11,1.72947431860719e-11,2.2276808609250697e-12,7.784714411964445e-10,1.725687988412248e-09
ch2,1.6683021460220355e-07,3.078261695583666e-05,0.009986858534940022,0.43621996705206945,1.9492756608556964e-11,1.3261770195630396e-11,9.264304217770276e-12,3.088282043515565e-10,5.478471857119212e-10
ch3,2.2946891761409046e-07,2.957695366296386e-05,0.011802671853207818,1.6172104855847902,2.161239282291076e-11,9.139184440278206e-12,2.0604379016903566e-12,1.6425434590090075e-10,6.063742668760297e-10
ch4,-1.5798776567790905e-07,5.1373080413733985e-05,-0.14309092731543047,1.1281726589268306,6.218161211016147e-11,6.680907505866017e-11,2.8629451299415726e-12,5.312458707568165e-10,1.743325728455815e-09
ch5,7.241497810552743e-08,2.4986431211625436e-05,-0.22299883570840695,1.099085529139698,1.2511294750279183e-11,7.021109109467209e-12,1.7069632295563013e-12,1.9590588622757738e-10,3.7955146434864455e-10
ch6,7.34993148828044e-08,3.3118075411575215e-05,-0.10014986465836252,0.44338175825512627,2.90702679464356e-11,1.7590104941097293e-11,9.429376199903036e-12,4.041112341759071e-10,5.708966490772664e-10
ch7,-1.0660334593575127e-07,5.2346103258296014e-05,0.15831401833894918,3.4189877102191257,6.07296276336464e-11,2.609078599722391e-11,2.312266094619051e-12,8.14518360872212e-10,1.613659361237176e-09
ch8,-4.0119165959316124e-08,3.536602576532639e-05,-0.06048428624797846,0.9398881536027663,4.6572134460795104e-11,4.356841644165298e-11,2.1523157111026648e-12,2.884097009596666e-10,7.695651673613338e-10
ch9,1.835896398147967e-07,2.8308851897472233e-05,0.016236532827608306,0.6450322888714219,2.1851251538869362e-11,1.2418350288555738e-11,2.8764929500439756e-12,2.70657055007411e-10,4.567870718171238e-10
ch10,-9.567769201890355e-08,6.033081306515609e-05,0.017394620758104596,1.3160662561682308,1.0946579025775637e-10,7.642416462605403e-11,3.967835115980992e-12,8.399174373349025e-10,2.2205246752241138e-09
ch11,-4.4861794177994315e-08,3.067276290678582e-05,0.12438969537293382,2.16603997311468,1.8657499102388313e-11,1.4069343089873372e-11,8.266123883156747e-12,2.0275371762012641e-10,6.193532440681995e-10
ch12,1.0809435784229384e-07,2.765230514756574e-05,0.026472616247556837,0.6106706731106462,1.8446190445731064e-11,1.674910602971659e-11,8.84514494071326e-12,1.5507304999804194e-10,5.064803791513846e-10
ch13,4.834925404261475e-07,3.376480136793619e-05,-0.01375843762754036,1.2533981752550636,4.083488505246965e-11,1.935775760283237e-11,1.8251762373665735e-12,3.8026636828287415e-10,6.413397332703324e-10
ch14,3.415212314143852e-07,2.8290182647993062e-05,0.06956946614380691,0.12138447520991935,1.3383084310590057e-11,8.227320473737928e-12,1.5469348977751971e-12,1.9252567662337594e-10,5.530726728839567e-10
ch15,5.759280764845612e-07,3.24160611482703e-05,0.08654274267479681,0.6122026795975626,2.3065288422051942e-11,1.2831555424450815e-11,1.8674473273448706e-12,3.1372429495674557e-10,6.279307785746999e-10
ch16,4.3268107979458274e-07,3.241061390458588e-05,-0.00986282238185822,1.3244483137817467,2.2329656013402107e-11,1.2570128059205271e-11,2.47264402025354e-12,3.1872667993628485e-10,6.383961154928679e-10
ch17,9.591753406718265e-07,4.2529117005596915e-05,0.055759424016568485,0.5500053472632342,4.808125959669588e-11,2.6443177116670555e-11,2.129871215845027e-12,5.452774077541951e-10,1.0010510008767607e-09
