,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-1.0081450440595882e-06,4.193128943720627e-05,1.4579957495097395,12.963649691562068,2.156222641666108e-11,5.018061718208231e-11,6.628045141797156e-11,1.4887927343018323e-10,9.500702439374372e-10
ch1,4.137525618302457e-07,8.594048554843968e-05,1.843124947049445,11.936439580287379,7.61440678375731e-11,2.0861374226383483e-10,3.207455895560492e-10,6.807827132997478e-10,4.9852019920412415e-09
ch2,3.9169660882051316e-07,4.3924479369802996e-05,-2.21743283765625,28.24427333538137,3.181597133385822e-11,3.2981008970685455e-11,3.739832389040425e-11,1.2197104759882493e-10,1.156561013909128e-09
ch3,9.279905198369817e-07,8.72489998305205e-05,1.9800350411682468,12.762337382538046,7.046601618660436e-11,1.2882635607094162e-10,2.0935085629943934e-10,7.337889112187449e-10,5.331822950743328e-09
ch4,-3.1912468776341647e-07,2.67940059557877e-05,0.8912191724785049,4.669154917844066,1.973299796820512e-11,3.606204627893153e-11,3.444763321614943e-11,8.342499275962166e-11,4.0707319790425536e-10
ch5,-8.090499857850445e-08,1.9173072612958592e-05,-0.7725343833159157,15.372349122352556,1.8510298135434838e-11,1.7454749636051178e-11,1.621503728954329e-11,6.642845335334583e-11,1.7448949090273517e-10
ch6,3.0260836560892593e-07,3.9996236118542614e-05,-1.6306371787327416,25.619197096562743,3.233504217538655e-11,2.144827018922536e-11,2.8941177296986374e-11,9.976460750227276e-11,8.908532054616234e-10
ch7,3.0905929869409536e-07,6.579051557975174e-05,1.8699556716322694,12.513039418659767,5.3237926444709713e-11,1.634425144814273e-10,3.052668165777127e-10,4.1674111411791476e-10,2.847901331632736e-09
ch8,6.769860374988219e-08,2.6291793428431107e-05,0.9707161280378369,4.634828040656858,2.0771337654772963e-11,2.4333327849750613e-11,1.9147037100779907e-11,8.220911193228319e-11,4.123791045752511e-10
ch9,2.527210574591348e-07,2.7003025994239895e-05,-0.2798207548041988,4.751153500815134,2.653771647619428e-11,4.2132190148471215e-11,5.016573020980107e-11,8.816925952493434e-11,4.0438676808949886e-10
ch10,-6.101999801310676e-08,2.4133529709364324e-05,0.5902346566306851,2.751900813717138,1.4393156963279719e-11,1.677541560834788e-11,7.199712105754799e-12,8.627922401529279e-11,3.490716518534064e-10
ch11,-6.479635942128252e-07,7.026384025620865e-05,1.8583241536569746,14.482916186761681,4.753179378794436e-11,9.608447724814127e-11,1.8042371843206874e-10,4.2000217836219215e-10,3.1056249873105364e-09
ch12,6.76883880038865e-07,4.3910475634576455e-05,1.68983904340248,12.243478708630873,2.6779637248278268e-11,4.840879218072203e-11,6.721427908880907e-11,1.8163298780440202e-10,1.1303804539779477e-09
ch13,-1.0224665298315021e-08,1.747470409515018e-05,0.12159420868438096,1.8708468470749322,2.0173733221821325e-11,1.583444679111338e-11,8.84486099922593e-12,4.681901658708701e-11,1.5786119602551917e-10
ch14,7.693942949996626e-08,2.275507641616062e-05,1.3274771410349875,24.789654438355154,2.2589209723551172e-11,4.89805738077148e-11,7.013253161778508e-11,7.538833580490145e-11,2.1038291999277632e-10
ch15,-3.269918061362223e-07,1.6938424299237624e-05,0.22923429012850138,1.4512457094372282,1.69361579780603e-11,1.47989573143639e-11,1.0086535155711652e-11,4.708818490033807e-11,1.4133205024312635e-10
ch16,1.5037604488719093e-07,2.0219949840083554e-05,-0.10849615856093103,0.5806614992031682,2.3500308243296068e-11,2.5756497567049504e-11,2.2421987544927907e-11,6.425154670864344e-11,2.0513158318802018e-10
ch17,-2.572725121105131e-07,2.3790231786620866e-05,0.4840931514063284,9.994637832235902,3.971565423786618e-11,3.571687791498017e-11,1.2186540626341612e-11,1.252573670720304e-10,2.889268783782304e-10
