,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-4.087537703451072e-08,2.202648397453584e-05,0.5034663627651091,2.851575842872097,2.697464438915822e-11,9.836258924974981e-11,1.7343517075122616e-10,4.169517497737972e-11,1.0669700843186186e-10
ch1,-4.0489755390932875e-08,3.4182406809477495e-05,4.086672413051752,36.53096560084989,3.2413969867136375e-11,4.538362692453296e-11,5.494532735490045e-11,1.7208149616420194e-10,7.096105829336813e-10
ch2,-7.161238480241455e-09,1.677960161551276e-05,-0.18593078938962493,6.8255821030180055,3.846658208152933e-11,4.4447368681477586e-11,6.340608882480005e-11,4.833936921455469e-11,6.784137445027075e-11
ch3,1.591207108267229e-07,3.494513561177193e-05,3.5981332620683184,31.089029473047823,2.6797463632570146e-11,3.472505358854429e-11,4.3947086097615486e-11,1.7053769006178673e-10,7.502969703664781e-10
ch4,-5.867467876202721e-08,1.9641191537204392e-05,-0.17327541989182021,5.802857513540641,5.915259260619719e-11,4.696620105570369e-11,6.102331393155621e-11,7.270075017674262e-11,1.1478855721574199e-10
ch5,-5.859197692688843e-08,1.5050503371153956e-05,-0.49960768695660834,4.3100881906504345,3.605035401734258e-11,3.1936242332218996e-11,3.0787878570699894e-11,4.399827526084905e-11,5.115576673263214e-11
ch6,-2.861805119935966e-08,2.2307942261094533e-05,-0.6439404120134784,15.209941932068261,7.298994226294718e-11,4.568850002061512e-11,4.412643387760104e-11,1.0740087616881137e-10,1.9076124950867072e-10
ch7,-5.5001287798985823e-08,3.3349779295188705e-05,2.8569935424753057,22.554461090697117,4.674078104449997e-11,7.126590837767239e-11,7.314811954214376e-11,1.7834980485280703e-10,6.320244085252677e-10
ch8,-8.642081118707017e-09,2.7462434088896182e-05,-0.5979304347260987,12.368993907870241,7.113552138372391e-11,9.378844827918137e-11,1.0340001184034889e-10,1.1006181558747609e-10,3.284056174437547e-10
ch9,-4.8022915021697346e-08,2.80747463878421e-05,-0.9307604493816298,13.81983466275799,4.353573286357241e-11,1.4762019753713426e-10,3.2463710640686124e-10,8.069188348803475e-11,1.6123663321311664e-10
ch10,-1.197412530151309e-07,2.841247866930517e-05,-0.8813623913872909,27.498029761492134,5.263682892698867e-11,2.5527574670477485e-11,9.542157771810911e-12,1.6093802802066516e-10,4.832687212857818e-10
ch11,1.88720484632135e-08,3.001204712525329e-05,3.329531775171203,29.826674630388695,2.5368398816279856e-11,3.175117916378511e-11,3.417771477165798e-11,1.2824187271921225e-10,5.426289645955537e-10
ch12,-1.227037415025272e-08,2.557444001683178e-05,0.2873087530594635,4.461821618956545,3.1620735460858264e-11,1.2335550611281017e-10,2.0376192136614456e-10,6.561796467625289e-11,1.8164325029849477e-10
ch13,3.571725765117847e-08,2.705653406801462e-05,-0.8162698270443298,14.329210674296249,1.2373685189703235e-10,5.3155920168691935e-11,4.9172095000584633e-11,1.4791464116903725e-10,3.183100258030646e-10
ch14,7.559684239654928e-08,2.161750940825789e-05,-0.20442342696832017,2.0548720900866337,4.1976408863795136e-11,1.0654148204477048e-10,1.6902524138560122e-10,5.291568167129209e-11,7.144336473044987e-11
ch15,7.746280583273911e-08,1.7023112541964256e-05,0.28383517610141135,2.5859454587038453,6.410222252587041e-11,4.643720187643101e-11,4.855570376956001e-11,5.887860465321798e-11,5.555587460851596e-11
ch16,1.5423850320625364e-07,1.949311240160427e-05,-0.40875828514215573,2.0964641554472596,8.315200980106937e-11,4.1539206000121725e-11,3.743630615577516e-11,8.340444215718435e-11,8.466613502728259e-11
ch17,1.674313594415855e-07,2.5298381318636515e-05,-0.15562198376915823,3.2558273237115456,1.466300244934423e-10,4.4902737895288135e-11,1.0218342976579154e-11,2.1214646731060016e-10,1.8931033661628758e-10
