,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,3.0997371931709582e-06,0.0001446724710877229,1.276187298699947,4.570794631262254,4.5221428543843705e-10,1.891428127424353e-09,3.955938396007058e-09,1.7713397393192315e-09,1.0950297139039806e-08
ch1,1.3622695811098924e-07,0.00011965678263063464,0.6304196280893634,5.167391109398654,2.619749847139402e-10,1.2854995984977782e-09,3.5274103687103974e-09,1.3658851858616938e-09,6.610266073082939e-09
ch2,-2.7154682471546516e-07,6.015875647071853e-05,-0.11618760404275232,5.722775941891497,9.135720158550845e-11,6.95301081714084e-10,1.9696430803089266e-09,1.3629198734924278e-10,3.708591728070422e-10
ch3,-2.4825654026822777e-06,0.00014956117611168138,0.7241197108143675,4.421379631936646,4.94050176676381e-10,1.8589812460917752e-09,4.6610097771519564e-09,2.0776795888359483e-09,1.0192999271686983e-08
ch4,1.280608138171291e-09,7.087279061260267e-05,-0.06730477873529729,7.936143022489617,1.6721150851175847e-10,7.913197849926257e-10,2.0594278006579935e-09,3.4183213316555845e-10,1.2891177776412654e-09
ch5,-1.8835709262162098e-08,6.0390718460563344e-05,-0.016516942216898034,7.711210921035139,1.0718396365796061e-10,6.508702052571522e-10,2.0387174923265203e-09,1.788394656904829e-10,2.936393463129925e-10
ch6,6.046744764448842e-08,7.797042691498294e-05,0.16665718023567355,9.529742279359724,1.7675323590948573e-10,8.718182384467631e-10,2.2924776858185757e-09,4.345599432045781e-10,1.6913169332006245e-09
ch7,-2.874664672715462e-07,0.00011882996591897243,0.8357977625010166,4.590330825957332,2.870916094385636e-10,1.3570315523234638e-09,3.0674171667317173e-09,1.3506345660101433e-09,6.7036455815287975e-09
ch8,1.7507874814331304e-07,7.246589966316498e-05,-0.9404767704143283,47.71177601481948,4.271393351778041e-10,7.910578481416988e-10,1.4559333966982188e-09,6.830763011919452e-10,1.4525529445754792e-09
ch9,-1.0244988041798463e-06,0.00021382419540853304,-1.6756400392510167,4.497903190990771,6.877704627339922e-10,4.313485651331673e-09,9.746371774221703e-09,2.347909324243678e-09,2.551075325079762e-08
ch10,-2.9343013976855193e-07,5.667378173110934e-05,0.5450566076970413,20.409757747594032,1.3740866196659618e-10,1.6545658223717043e-10,2.1466875423988655e-10,4.1836976117136823e-10,1.8429385184118815e-09
ch11,-1.4651546311886207e-06,0.00018775191858859383,0.24878350548327613,3.7918757294287504,7.104495181854192e-10,3.176575093321096e-09,6.80783279932616e-09,2.952323451241587e-09,1.8890664537355557e-08
ch12,2.6034163495273926e-06,0.0001922913243953655,1.1019535475091429,3.0172356360612502,4.992666678868736e-10,2.9090873315016734e-09,5.693250963864966e-09,1.2027168969494576e-09,2.3199174025233076e-08
ch13,-1.2121558310176591e-07,9.505547229024232e-05,-0.13193830171288898,17.349140980975733,4.967259720609846e-10,1.4344514160425106e-09,2.6430156837733916e-09,8.484385341864466e-10,3.0284841976860503e-09
ch14,-1.2858661477478558e-07,0.00018132372068890043,-1.914086826250312,7.905651019402828,1.1207975369218236e-09,4.906738573355421e-09,9.39063758645935e-09,3.1168743841388626e-09,1.2459684418487846e-08
ch15,1.5082293150644543e-07,9.31532930600173e-05,-0.5405567352256904,11.452146061937459,2.426257891572894e-10,1.2466576653182438e-09,3.289635487169108e-09,6.714749478298582e-10,2.835096210941565e-09
ch16,1.546606443163655e-07,5.891546120878492e-05,0.7553387615963585,13.76224589473382,9.325546796001558e-11,5.21522132335462e-10,1.6488839067107722e-09,2.4100695716505877e-10,6.164019816698812e-10
ch17,2.9468244931121905e-07,5.0535656685352705e-05,-0.5528794403725137,29.498964617186076,1.4357865816199102e-10,1.6827373630814095e-10,1.853615237673447e-10,4.034487198950147e-10,1.3949155614685738e-09
