,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-2.587332925758283e-07,3.2767978929229155e-05,-0.09695059095072295,1.3118634562835902,4.1912346111684186e-11,9.25137238573952e-11,2.4613269991532767e-12,1.103590773058013e-10,6.827839614283751e-10
ch1,2.284889541477282e-07,3.710093499318315e-05,0.04924792169732238,1.4912530012986194,9.118265511927867e-11,5.280636647446587e-10,3.2075099232490597e-12,1.2782748937465784e-10,4.922405196769823e-10
ch2,3.7491940366716235e-07,3.299162277753065e-05,-0.061923267557352286,0.8313621120580081,7.725432159818734e-11,8.912258597302839e-11,3.7605229110863115e-12,2.173417153126071e-10,5.885988491258011e-10
ch3,1.0935590463822277e-07,2.5172921370004715e-05,0.00686645709702747,0.9098232512356899,5.481136090763759e-11,1.586328800175777e-10,2.5192630419107343e-12,6.048001628334798e-11,3.056411723882635e-10
ch4,-4.007502212954912e-07,4.123590554203297e-05,0.13859700636281738,2.90175256587641,8.875618191735139e-11,3.8741231653831164e-10,4.2226136358447134e-12,1.6022429337528125e-10,9.320121936860901e-10
ch5,2.3604231563974609e-07,4.053942468617074e-05,-0.1105127257814215,0.5621305164260453,1.250190910747673e-10,1.225248436182289e-10,4.003797658410313e-12,3.4719650493024173e-10,8.519734018123819e-10
ch6,1.3045290653029478e-07,4.300491706189119e-05,-0.06443090092046398,0.7974061307742599,9.885874295279336e-11,1.3328299475236444e-10,5.187046411051102e-12,3.3160046758970865e-10,1.0557730282799305e-09
ch7,-6.514117065127721e-08,3.767468988884635e-05,0.8029093671743469,11.443346126082021,7.292461779988467e-11,4.214853521109008e-10,4.331514224828053e-12,1.0847478500670235e-10,6.841703417607797e-10
ch8,-7.146327517843377e-07,3.84269028301082e-05,0.15660423103479426,2.3239161687014525,7.174351413511444e-11,2.971305909303556e-10,4.4405892806189246e-12,1.6137085706818484e-10,7.981675131227315e-10
ch9,-6.533590279986237e-08,2.2715060193709407e-05,0.01073540835679349,0.3733367977229678,3.037133048972944e-11,4.79971659466539e-11,2.362793845054152e-12,8.567607642473988e-11,2.849052710264778e-10
ch10,-3.883656402562214e-07,4.523013760572299e-05,-0.01903203125099845,1.9977954654341419,1.0038918134322638e-10,5.410837142228152e-10,5.052330923839351e-12,2.204771491253263e-10,1.0488579596516908e-09
ch11,-3.4350785128676456e-07,3.46225800527342e-05,1.1824011550801967,20.68044949540313,7.491180747900142e-11,2.4631281823570854e-10,4.40501251826089e-12,7.70954148968075e-11,6.555081606976472e-10
ch12,-4.5468731338281267e-07,2.765640282869622e-05,-0.09474233171135989,1.8591735925862505,3.632072399197609e-11,7.433934514403104e-11,3.1460849146565845e-12,7.68740694433994e-11,4.995386512137191e-10
ch13,1.420087807222865e-07,2.6688475199228294e-05,0.007337800079461087,0.7887020721547597,3.8793104408545523e-11,1.3075916219889528e-10,3.5710305955217733e-12,7.933981758697266e-11,3.87364095111437e-10
ch14,-2.086801855753556e-07,2.126810534614188e-05,0.056819380396747256,0.46228526133719905,3.1256481923369654e-11,3.6183158756467616e-11,1.8010697232236744e-12,9.943808990896393e-11,2.450733032955477e-10
ch15,-6.218799780437145e-08,2.498629390995358e-05,0.07029757869676694,0.6539165716501305,3.929667502405522e-11,1.0699346095159626e-10,2.5246920625806253e-12,7.752060810365936e-11,3.192066217135289e-10
ch16,1.0610486151331034e-07,3.4117514025958116e-05,-0.17398716147199053,1.1829569924515413,8.629779064558252e-11,9.635177206627734e-11,3.4964484250584415e-12,2.26505523567654e-10,6.47071139010219e-10
ch17,-3.556017387550744e-07,3.6099428665068625e-05,0.010994473003453058,1.2068834274634321,6.783045454744486e-11,2.2542368876264116e-10,5.8035395169683895e-12,1.690969853877658e-10,6.711098826073851e-10
