,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.0814529157301049e-07,6.139151687037016e-05,0.7670665269204012,3.94884151013839,1.6514284798740227e-10,8.2383260352466e-11,7.079626170603851e-12,9.45098518912454e-10,2.3819560636518694e-09
ch1,-7.714751472610132e-07,7.898084277953902e-05,0.5243353339992199,4.986991281764656,3.2786428559324846e-10,1.3757165202164682e-10,8.865436587185402e-12,1.2326615921786428e-09,3.94633201547103e-09
ch2,5.830872016723013e-07,5.0301784341541875e-05,0.011609431280853493,1.862810803291545,6.66205452672276e-11,3.392472441810754e-11,7.236177202633923e-12,5.036269041423802e-10,1.698283164014955e-09
ch3,-4.1774193950017663e-07,3.171817914637459e-05,-0.01015878219349533,3.110734223671839,4.2654352416066557e-11,2.953017112610111e-11,4.07552130235587e-12,1.9661100942638042e-10,6.483491312059759e-10
ch4,-1.8478482935956783e-07,8.75079671492798e-05,0.4503495339119865,4.132057916727636,4.891020388080412e-10,2.0808970542983508e-10,2.191410686741522e-11,2.641317080678316e-09,3.888057151592155e-09
ch5,3.341069899828724e-07,5.5326453233453574e-05,-0.08646437347735064,2.2567144926362257,1.1173545760512462e-10,5.697602535338311e-11,7.12651715926183e-12,6.303381309809386e-10,2.0721257413312053e-09
ch6,7.187124311304744e-07,7.230926266314361e-05,-0.20914540819748872,2.586742063285058,1.4328527532338173e-10,6.410520535471802e-11,9.931438120155477e-12,1.1550277630684321e-09,3.4552443908784233e-09
ch7,-8.411150673921646e-07,6.326579592470303e-05,0.6756820290156186,6.134792263539984,1.6382254366559474e-10,7.952503384242835e-11,3.6072093760539097e-12,8.58469255555503e-10,2.4850959352292968e-09
ch8,-8.661115654217405e-07,8.114904153509255e-05,0.1843006914416691,4.157314605774487,3.967266646674313e-10,2.4003672776653934e-10,2.1004102539523037e-11,1.5873122484339761e-09,4.0624068655582806e-09
ch9,-2.6375931046540115e-07,5.0284186356883004e-05,0.07853703681945338,1.0708899284153803,5.450992357722407e-11,4.7219737584034894e-11,5.800470904560834e-12,4.011324008688609e-10,1.837353773136853e-09
ch10,-7.768445762611139e-08,9.612009134945112e-05,0.4405833893668432,4.366839508298241,7.319944701875016e-10,3.789123186005311e-10,3.131072387551987e-11,3.0288453385258896e-09,4.725407888031213e-09
ch11,-5.987265134840021e-07,3.305673390111209e-05,-0.05595861751338705,1.8488034022185067,3.225303879357366e-11,2.6120176366873366e-11,2.839459170435196e-12,2.037631681353819e-10,7.583710156900568e-10
ch12,2.226889967921546e-07,4.4295303988889415e-05,0.11365691536967043,2.06527654149762,6.238956170824095e-11,4.595995862979065e-11,5.6957096162656056e-12,3.1926774114417343e-10,1.377159682020036e-09
ch13,9.298869998880175e-07,7.544614460562338e-05,-0.1542357914150913,2.7398674661639877,3.282671933255695e-10,1.6584599782971278e-10,9.208427164736928e-12,1.094793537988708e-09,3.766147087599056e-09
ch14,-3.9157918053146644e-07,4.259372764063716e-05,0.12068784899492006,1.6658452840657425,7.772875682056281e-11,5.287154198993546e-11,5.203868122154696e-12,3.822958243442255e-10,1.126127564179429e-09
ch15,3.1782229893307937e-07,7.606138519794252e-05,-0.1428740063768865,2.8737368482917924,4.4065445345140836e-10,2.4641800939101194e-10,2.0562395746006236e-11,1.0810876092963387e-09,3.7094784409941176e-09
ch16,2.522504115839153e-07,7.107486025646413e-05,-0.48075275557956554,4.748329918297422,2.556490644176847e-10,7.664948455209829e-11,6.642012485657204e-12,1.4598941499868552e-09,2.8961458261434077e-09
ch17,6.241053998981616e-07,9.180124910991465e-05,-0.30606490079245835,1.8579058048704749,4.158177398477785e-10,3.082990520151369e-10,2.2554285292001352e-11,1.243596753689314e-09,5.833135021305762e-09
