,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,3.594879622255581e-07,5.303508809538785e-05,0.38297101127211863,1.910997208826295,8.745365995250953e-11,2.861118508857053e-10,1.7958891882442587e-10,2.517308952487551e-10,1.4755769261511567e-09
ch1,-1.4804269692915685e-07,5.996597727054241e-05,0.9441339990824669,4.328287795340608,1.4759157507665999e-10,2.1629349837079436e-10,1.512322955609381e-10,4.2900442799947884e-10,2.0968659093671822e-09
ch2,-4.837215971080316e-08,4.930930564750627e-05,-0.11627537555955421,2.3674874460909194,1.2809715561901502e-10,5.716613410137811e-10,5.140463492954561e-10,2.4028905593945356e-10,7.400079530206442e-10
ch3,-1.1487422958911679e-07,6.096318312918591e-05,0.3038036858337105,2.7994663897039116,1.3319699736035116e-10,1.8980606845230897e-10,1.0791535739458094e-10,4.0875836737351996e-10,2.1771396975104524e-09
ch4,-7.412036158582849e-08,4.803490292225421e-05,-0.377040214848959,10.154315746230223,2.1124079498688232e-10,2.9811496485737913e-10,1.3370976905507964e-10,4.4249330082985086e-10,1.097665107879773e-09
ch5,-4.160881350903468e-07,8.954456079449207e-05,-0.5883318917163571,9.045503832517024,1.6096453612941325e-10,7.43770420021131e-10,6.023824576599041e-10,3.251547067757073e-10,3.932731758706909e-09
ch6,-4.271890539881097e-08,4.969010223085332e-05,-0.368735715795523,4.955325005700666,1.4520696074409292e-10,2.5811650730561037e-10,1.535519336315871e-10,3.4330518116486e-10,1.2352441342589914e-09
ch7,1.8705940018166575e-07,6.0674851081129036e-05,1.2816488420256966,6.741821322957552,1.333060181986602e-10,1.959154264876174e-10,1.4802151745127214e-10,3.783956488218174e-10,2.231624515706172e-09
ch8,4.105968468176559e-07,3.3134320357079506e-05,0.08934311278890576,0.6019845544873723,6.308215071901618e-11,1.2938845942213847e-10,6.504684598736756e-11,1.7201104317354634e-10,5.199434055526957e-10
ch9,-4.782185644110595e-07,5.769842154330582e-05,-0.27230087043259704,2.888387427394443,1.0085380945135378e-10,8.375112013090485e-10,1.1620968008051523e-09,1.7944952947139252e-10,6.846843348925219e-10
ch10,-4.4141028111448433e-07,2.907082268769002e-05,0.02582579522751914,0.21608338653279224,5.317445184136498e-11,7.831796114475626e-11,3.985595736356914e-11,1.5730136511235126e-10,4.277323534904461e-10
ch11,8.114792549156979e-07,6.601024173329293e-05,0.9027699781676677,4.945175699984391,1.2657445820987047e-10,1.6712557988405244e-10,1.1162921180199454e-10,3.933110146210662e-10,2.6788726960946598e-09
ch12,2.7116663456935864e-07,5.479723801815765e-05,0.47015239107289564,2.5978700052785886,7.442523387300247e-11,4.676009555715923e-10,8.330283386139938e-10,1.9165090363108245e-10,1.0013339824607937e-09
ch13,7.501087238915389e-10,4.0518336129642736e-05,0.6368463674435001,13.41007494709143,1.0251817156208122e-10,1.7558599082661274e-10,6.508951340093828e-11,2.596370816958224e-10,8.717562789261756e-10
ch14,6.481143138085234e-08,7.359938886454714e-05,0.28811075318452145,6.260567462469163,9.603989141780645e-11,5.282375651777583e-10,4.3609087239628437e-10,2.3142086189388587e-10,2.6782159909395767e-09
ch15,1.3124261278858168e-06,5.1470219704261864e-05,0.6669821036787275,9.258528180232295,1.9126037459563765e-10,2.7471602387743416e-10,1.1247409266424716e-10,4.365601929266682e-10,1.319050524023694e-09
ch16,-1.196987949415407e-06,4.4927674094315034e-05,-0.32534887702261983,4.8631449118517915,9.472384743287883e-11,2.4935754195173385e-10,1.83060882107894e-10,1.916961158294358e-10,9.126137622239104e-10
ch17,1.1307209933078802e-06,3.1090179907103214e-05,0.06311397880956664,1.0293766457525857,5.951685106672917e-11,7.65920721003948e-11,4.8479209491603234e-11,1.4473033136626163e-10,4.915128025355268e-10
