,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-5.782695839077849e-07,0.00010815751085344672,-0.2247430042146444,0.5346039229681163,1.2606259113497624e-10,2.7000113950034787e-10,2.4388145511147356e-10,1.3480511004655909e-09,8.873429754330443e-09
ch1,4.882112102625421e-07,9.864257707070888e-05,0.24409428353089507,1.0033963735654252,1.0483847863386575e-10,2.222157811310145e-10,1.6802371699771796e-10,1.2372691216536852e-09,7.329302850294249e-09
ch2,2.733763425806532e-07,6.195391989984527e-05,0.7927823340561921,15.096370988454002,8.973462280260788e-11,6.003739207074863e-10,7.657975840009599e-10,4.751283325747541e-10,1.5546099447446327e-09
ch3,-8.928008638408556e-07,8.973507602542502e-05,0.8139491089648773,6.678957059820494,7.411842690429231e-11,1.2084416247787468e-10,9.417267103493426e-11,8.062110773870129e-10,5.851559658017361e-09
ch4,-1.6008813546751866e-06,0.00011057662000640079,-0.12177745668000171,0.9225216356760022,1.1804490496442888e-10,8.313342973056352e-11,2.977359729329586e-11,2.069372094922526e-09,8.914955347671982e-09
ch5,1.3004693016279384e-07,0.00010247893602330153,0.18035424193797134,0.801760870295948,1.366533959255835e-10,3.6877650155846986e-10,2.5073047707865914e-10,1.199552926208657e-09,7.47932592961437e-09
ch6,1.6736498207206737e-07,5.770835567559488e-05,-0.17491926355815862,0.5501313975462003,6.209322371144332e-11,9.871941871887083e-11,9.857336630269221e-11,7.632726901476455e-10,1.901334125404658e-09
ch7,6.042762398080773e-07,6.961253751634401e-05,0.512400889037944,3.274355422086355,6.227273822006305e-11,1.7941143983004236e-10,1.4441904993465447e-10,7.223832032698359e-10,3.3856877547022577e-09
ch8,-1.4727061708997131e-06,7.042668907223732e-05,-0.3425283651667026,1.8981161883994613,3.828468331597686e-11,5.980710038046377e-11,3.9487639647692344e-11,1.077816058791918e-09,3.33318121738133e-09
ch9,-2.4135202566070594e-07,6.644326616617e-05,-0.6009140887917298,8.397548328954326,9.59642442232672e-11,6.967386274480497e-10,8.143189148359305e-10,4.989293943066305e-10,1.9875028024095578e-09
ch10,-6.519187731558974e-07,7.73429629825898e-05,-0.0960740935617567,1.0981637775204476,4.903437772042161e-11,3.9425915157504314e-11,6.997178228088706e-12,1.4666981127279231e-09,3.94158855489755e-09
ch11,-3.744183280026652e-07,7.50800117659225e-05,0.3074695195012835,3.3955527850536606,6.40238685412253e-11,1.6401370148157816e-10,1.1835956412509507e-10,6.347787616611689e-10,3.778850315711208e-09
ch12,-1.268638817707951e-06,7.341344836804348e-05,0.27715410472463703,6.603984635851898,7.264343169177954e-11,3.9033103731326383e-10,3.6692971445385293e-10,6.680379728034062e-10,3.246363410587694e-09
ch13,-9.130434002465167e-07,5.050435084219521e-05,0.13302798338381933,0.6850909318442127,5.5716222596831446e-11,5.933767044814058e-11,1.6919272360522228e-11,5.76832182191084e-10,1.6664946928888041e-09
ch14,-1.6024905454682237e-07,7.36419857790263e-05,-0.1299803621210067,2.2105159748666203,1.2269837132713106e-10,4.739675809854711e-10,3.6105054941961465e-10,5.582176101062757e-10,3.5610727671129053e-09
ch15,4.8089367585226024e-08,6.688749479217671e-05,-0.23268185743871744,0.5167903495844404,9.674437661679464e-11,6.437826468616076e-11,1.5027055740169547e-11,6.806340209887318e-10,3.304229187933954e-09
ch16,-4.3500227280148476e-07,9.676572851736282e-05,0.07961872586922462,-0.017677833054302372,1.2227735174324778e-10,6.182221921942551e-11,2.276040790507343e-11,1.157314217646921e-09,7.500831856209829e-09
ch17,-3.6523135060521e-07,4.21428178343992e-05,-0.08137973553762377,0.65581807668213,4.307410140408499e-11,4.535462081968086e-11,1.312408035855378e-11,5.681923492547111e-10,9.36040384614841e-10
