,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.686468372962195e-06,4.228416453879931e-05,-0.0309509475030716,2.199760513677881,4.002180372000277e-11,2.978401510402948e-11,2.5982478620273376e-11,3.1757680825920275e-10,1.1479653671996867e-09
ch1,1.4178280879034016e-06,4.327109419766806e-05,-0.13840013796186193,3.876763172766899,4.6850634224514864e-11,2.921593023695491e-11,1.5231420056891125e-11,4.1904384952345155e-10,1.1673554138541548e-09
ch2,-1.2338874785199135e-06,4.1310885911546124e-05,0.16589569542221247,1.7031706394616295,2.921693744085197e-11,1.5255358411062006e-11,4.122970246796396e-12,2.6436527040475773e-10,1.0052908777525366e-09
ch3,-2.1409370836166834e-07,2.9232145818216487e-05,0.33219646485825993,3.953971185064068,1.6097440533597644e-11,1.1795787400049306e-11,1.048056011388579e-11,1.3249553226429647e-10,5.838037945442583e-10
ch4,-7.295572513825854e-07,4.60592414401204e-05,0.06437245516237669,2.8619294816210346,5.0498658160646935e-11,3.980582109480289e-11,1.1363660101526658e-11,3.035058085545459e-10,1.4241555322298588e-09
ch5,-2.057601650129279e-06,4.9885261746483545e-05,0.22372601783132604,2.0984257300774143,3.9863612914693927e-11,2.031409937811345e-11,5.4770969452503415e-12,3.615358268109833e-10,1.5906409614381568e-09
ch6,-1.613996356743805e-06,5.4798958975481584e-05,-0.07061368186795552,0.9313512173311556,3.73960877278491e-11,2.111146243460566e-11,4.7360416105446454e-12,3.00428308386675e-10,1.90037664191928e-09
ch7,3.5193423457227797e-07,4.0633375799536437e-05,-0.06041957465739428,1.5111156361332219,4.810703873025227e-11,2.861128264222204e-11,9.366432728580912e-12,3.075928213582456e-10,1.0427459389164915e-09
ch8,4.752705989757158e-08,4.2150807418840414e-05,0.11786155393318679,3.329569620621239,4.1029847321822005e-11,3.2538477633867564e-11,6.514607688378674e-12,2.360128257030073e-10,1.1723696161905778e-09
ch9,-1.1042082519448042e-06,4.236691449741641e-05,0.02529760135776709,0.9310621368921623,2.558088187502407e-11,2.0491527021421562e-11,1.3759918838618721e-11,2.648670995645684e-10,1.1739854034651067e-09
ch10,-1.4824443096286932e-06,5.339697007228883e-05,0.08275508659989288,4.507439049075092,4.3615566556014354e-11,4.028837099350276e-11,5.2483706276638965e-12,3.659489268607455e-10,1.8363524196500205e-09
ch11,-9.352577413533617e-07,3.0322088535716206e-05,0.2775794771124401,4.114341056945974,1.962294019909209e-11,1.536285388084648e-11,1.2269844966530047e-11,1.4010244542349318e-10,5.987580869570105e-10
ch12,7.226738686922852e-07,3.582128266532439e-05,-0.08411422248868385,1.3126399939576299,3.305686128374917e-11,2.420622919365849e-11,1.8885647339397886e-11,2.2372907787015106e-10,8.142783500051249e-10
ch13,-1.321632130998616e-06,3.556728505849358e-05,0.09369042796195527,2.00081549127617,2.2458005875928057e-11,2.118548872292405e-11,3.919695233270575e-12,1.6433439866150622e-10,8.15096178412507e-10
ch14,-1.863564659493356e-06,4.8850538351931015e-05,-0.06111268680254991,1.690617801488342,4.3521647620861136e-11,3.0590728414820564e-11,2.232029954536767e-11,3.852938583522753e-10,1.545585737048416e-09
ch15,-1.0351804635864647e-06,4.675498619323878e-05,-0.08227937121763981,63.92777991301608,5.896970949516408e-11,1.0894275129018202e-10,2.6903746904084177e-10,3.828916842819074e-10,9.897141908675792e-10
ch16,-2.126054329869202e-06,6.762798569014266e-05,0.1368288243410825,14.290818755989463,7.315876705295028e-11,1.171154038634237e-10,2.6190277842888625e-10,5.631546332318346e-10,2.5008722407544887e-09
ch17,-1.117774856034682e-06,3.840104608404144e-05,0.1475662512356518,4.75583012715681,3.637541160014793e-11,5.245606015410824e-11,6.214853715625737e-12,1.9959526781177182e-10,9.064438389452181e-10
