,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,9.875093119709594e-07,5.231826619237737e-05,0.5792711469869151,4.34453821272356,3.5135548992553207e-11,3.119144561419722e-10,6.654304623118669e-10,1.8190249024648174e-10,1.1146227709485385e-09
ch1,1.3638697603475442e-06,7.876176974456393e-05,1.6533365212975157,11.734542358278707,1.070493540241323e-10,3.495084820615029e-10,3.642513844371855e-10,7.41354459872214e-10,4.115426022080514e-09
ch2,2.4483384328442405e-07,2.7353407970029064e-05,-0.16998669328166932,6.464390461039928,3.993680771086841e-11,2.952097737936989e-11,3.081572844688132e-11,1.3330565489815153e-10,3.7846977918377445e-10
ch3,1.6915038644462727e-06,8.19628844222757e-05,2.1016743332557333,14.685407671970232,7.561599638284017e-11,2.1371395214483368e-10,2.5807598088627965e-10,7.02877106812142e-10,4.8032959537785835e-09
ch4,4.811958687425387e-07,2.948973413292848e-05,0.4414357945797283,6.427646856099907,2.7878742995801328e-11,4.7685460082603983e-11,5.762369632633174e-11,1.3424294782878841e-10,5.231986884126037e-10
ch5,2.357003467322097e-07,1.9888384000028874e-05,-0.08156395488020653,1.438812506136383,2.745514111232579e-11,2.697004434032728e-11,2.9264263935042066e-11,8.696002027781932e-11,1.7738851565603464e-10
ch6,2.962507427250441e-07,2.3333781594418345e-05,-0.3339073606404642,8.64027377473153,3.7273579937155305e-11,2.038573024014399e-11,1.6140081140853918e-11,1.0383342756781287e-10,2.880787228842575e-10
ch7,1.0929804655600312e-06,6.895448312756845e-05,1.8514256028143974,13.431433970174606,1.0262359945715216e-10,2.455125159550153e-10,2.8939053729105484e-10,6.279445181301128e-10,3.0931681611938272e-09
ch8,2.416364008988406e-07,3.613171548985915e-05,0.16399104619847493,7.116843852581264,5.5574444955125874e-11,7.531374680330468e-11,1.2562372042127526e-10,1.7744830212261242e-10,6.826948920981138e-10
ch9,-6.470314589711224e-07,3.965969027231109e-05,-0.5354020625674265,4.448614386501008,4.8609778052859706e-11,1.9707302406896984e-10,3.770758627229387e-10,1.5522941858316234e-10,6.482693676782357e-10
ch10,-2.580439068776935e-07,5.6434209484474176e-05,-0.17196035041837504,8.332839403186089,2.0223254960950253e-10,3.3164091432455016e-10,8.981553651082847e-10,4.969354174797722e-10,1.0384019414510737e-09
ch11,1.831193708350915e-06,7.212293539663395e-05,1.7344487221253082,14.20229544897387,6.349825076639904e-11,1.2366489132478986e-10,1.942270842001709e-10,5.697298629334969e-10,3.6458657321001484e-09
ch12,3.922758724271306e-07,4.6707356423269105e-05,0.713834240162536,4.406247574146537,4.1868646032545906e-11,1.8345195690318498e-10,4.0474958125249317e-10,1.9122276973048995e-10,1.0741009417923756e-09
ch13,1.7631477899209498e-07,2.2006926817622746e-05,0.01604889151908346,12.910592164083793,2.5049005182947983e-11,1.7414602108303793e-11,1.195186670457331e-11,8.390680060978116e-11,2.8530227811031557e-10
ch14,-2.4891491028959166e-07,3.944234151196396e-05,-0.025737474135995655,2.798639832246499,3.562934933395289e-11,2.9943295235972706e-10,6.280243113161385e-10,1.0430010204765121e-10,2.998876797258132e-10
ch15,4.475596722634216e-07,2.0518185723436337e-05,-0.024451108149999432,3.941966489670345,2.2919367374270007e-11,2.5100971167766818e-11,3.088051987001182e-11,7.390099072401935e-11,2.2379889670415805e-10
ch16,3.458316616223265e-07,2.361685168759208e-05,-0.11950340643765767,1.8933126797212667,3.420934275461782e-11,2.4029683381132112e-11,1.9748674203657838e-11,1.2330472157946065e-10,2.9095871567861526e-10
ch17,9.821719904747617e-07,9.083683951613041e-05,-0.0859224828924791,1.8594967003226088,2.801159516455349e-10,6.718711210750524e-10,4.89335264368703e-09,6.277181898236563e-10,9.412279644235329e-10
