,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,2.031434877898233e-07,3.3992738147929576e-05,1.0646438356502803,16.060170926071468,2.5988158106121823e-11,1.4032457767468215e-10,2.0438043410413276e-10,5.542373975283665e-11,5.177252882516667e-10
ch1,-1.6604053720255256e-07,0.0002223588004344884,-0.2623788260181693,10.547966818069602,3.7137335063636618e-09,2.8608985492695258e-09,7.429133285851151e-10,9.610796980837578e-09,2.614513155677825e-08
ch2,-7.570964686597469e-08,2.3017027685661404e-05,-0.6163375466963064,93.72419621921894,1.8078627271913395e-11,2.6922439214847916e-11,3.477933575425751e-11,5.094001963304151e-11,1.913536137895385e-10
ch3,-3.431633081012303e-07,0.0002224981110949075,-0.300585757600789,10.373772019308083,3.747302511012979e-09,2.8972003744259466e-09,7.657177346700824e-10,9.696515499908613e-09,2.5980628745941352e-08
ch4,1.5505113971016133e-08,1.8914360622211403e-05,1.5201581569431655,16.4384209489222,2.7910631703909188e-11,2.3940049806809554e-11,3.15555087776463e-11,3.254677627770181e-11,2.0377548195088598e-10
ch5,-8.224415359384686e-08,1.3671261793607302e-05,-1.1206844121075479,18.035291193170384,1.1168396675903011e-11,2.3469998095912926e-11,2.7679947209466165e-11,1.602657914952927e-11,7.076037392258633e-11
ch6,-6.72827175903408e-08,4.516415512884633e-05,-1.394390162152995,48.7498724530874,7.09696603381483e-11,9.640610380088503e-11,5.732804829141797e-11,1.4862320801073165e-10,9.689002722748552e-10
ch7,-3.624798962593077e-08,5.0247093041463784e-05,0.4012965535253773,35.77688243951389,3.057277098617562e-11,3.371083300605584e-11,6.257943968784717e-11,1.3102850734622752e-10,1.7382181294460117e-09
ch8,-5.440216783823747e-09,7.543432022815195e-05,0.4380358908390931,39.594040407781364,6.877995921910694e-10,1.2471414070846557e-09,6.604110556003943e-10,1.1618518900635043e-09,1.4698941860023155e-09
ch9,-3.708028497442661e-07,3.118378957745629e-05,0.9253432294248517,18.143595230446447,2.927212196117632e-11,7.232728205400117e-11,1.4357544568491778e-10,7.306567932353128e-11,3.451357475999549e-10
ch10,1.0780160564105057e-06,0.00015765047163351334,0.11218732834556983,11.921540502559342,2.7634758105661747e-09,3.742691213224786e-09,1.56116059784483e-09,6.392077491033852e-09,9.177594448311824e-09
ch11,8.186117769802532e-08,0.00014126480993747684,0.10015417985493055,27.921278856154718,3.79838642973737e-10,3.696297055274434e-10,1.4640106214141747e-10,1.7827677231919223e-09,1.233901519326323e-08
ch12,1.5373124964089736e-07,0.00013898631659611948,-0.023701207819258215,29.649109124569257,3.8012324177137356e-10,4.341791190365137e-10,3.055760583979738e-10,1.757683110227535e-09,1.1265604235636786e-08
ch13,-9.183980193796755e-08,7.749375519210591e-05,-0.20746934107577025,42.544795703971324,7.876412816661739e-10,1.2341120683667272e-09,5.680728171543233e-10,1.144201768727616e-09,1.7174517518005673e-09
ch14,8.207773120220022e-09,2.060755411667384e-05,-0.1681082168789007,9.928291074573888,2.0395280054274132e-11,1.1001765962426225e-10,1.315328054125868e-10,2.8358795293081215e-11,8.940117581059237e-11
ch15,-4.4523880869693074e-08,1.1208653337932723e-05,0.062099665084182035,11.035252112606532,1.3003418379240845e-11,1.3710218097812248e-11,1.0217717364836477e-11,1.3596036540258779e-11,6.535499566547557e-11
ch16,-6.838742184152883e-09,1.5078846381815432e-05,-1.8600876932915056,21.796239854189405,2.617659586454108e-11,2.0572129699297063e-11,1.5269664460083708e-11,2.8559908920141265e-11,8.885320272933984e-11
ch17,-9.190769336294511e-07,0.0001580541357487585,-0.17139275303437707,12.164329979225915,2.7796360828559255e-09,3.790084707803795e-09,1.5580501078091907e-09,6.4007251723247194e-09,9.283855023565604e-09
