,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-2.8633907930779187e-07,6.342121236536438e-05,0.08664123903531779,1.5542786538716733,1.1637949783485528e-10,1.2623949285309516e-10,1.2203591233119747e-10,4.993775585714768e-10,2.73012915130002e-09
ch1,1.5711867282426504e-06,0.00010197190870007183,0.18345137394815733,0.8051115419950299,1.6385708444284315e-10,9.806303875871952e-11,3.0609713752124635e-11,1.060734420665127e-09,8.679231500570325e-09
ch2,1.7852469843546796e-07,4.221882000171389e-05,0.2605749681875055,1.8390015761181635,5.575097609330708e-11,5.7669039751091235e-11,3.91742556837974e-11,2.93516185161122e-10,1.2086938123667181e-09
ch3,-4.206778332576585e-07,5.760518842006347e-05,0.3329917012707905,1.142768745951794,8.143228368300534e-11,7.207465271071248e-11,7.391872020803777e-11,3.737021786512551e-10,2.3277661324252808e-09
ch4,-4.11314825638154e-07,6.266599331578055e-05,0.04475253691029938,0.7074708020375851,1.4099045782946184e-10,6.44985334401088e-11,1.1904562651318645e-11,6.520470125734588e-10,2.7629521464593333e-09
ch5,-6.145952530939788e-08,4.998722132405238e-05,0.09674547274221557,2.055998454025084,1.0448015239533053e-10,9.673428808100699e-11,6.485400200867418e-11,4.838088759922198e-10,1.5460731483346627e-09
ch6,-7.847731433573927e-07,4.7427051259690284e-05,0.24281742616503363,1.0496364205694793,6.911126464212324e-11,6.161275186974384e-11,3.0926533892974286e-11,4.488611250627837e-10,1.531219805711045e-09
ch7,2.0447884570538317e-06,0.00011219927329399806,0.312272768896521,0.8286328984065161,1.457175278288778e-10,1.1089467512946517e-10,6.031501734210472e-11,1.2299338884054165e-09,1.0667728096484551e-08
ch8,-5.356598562038842e-07,6.19455607659678e-05,0.05951931487051519,0.43696617394162507,1.4200684136368153e-10,7.382786408875245e-11,1.2580069374396067e-11,6.691758197325086e-10,2.6784048371779483e-09
ch9,1.7715463015457352e-07,4.257957661257276e-05,-0.18477113757506394,1.2628652107437173,8.525039263878032e-11,8.34015212471029e-11,8.61136027744578e-11,3.714686775077337e-10,1.037576069791915e-09
ch10,-9.289399425626295e-07,6.21438077806063e-05,0.1313655891820052,0.9183944390061685,1.0445489115102214e-10,3.9327781210227164e-11,5.855237979206209e-12,6.998079992618338e-10,2.808705254628091e-09
ch11,-1.5290719333786788e-07,6.643495396825168e-05,0.6558932575687583,1.7751691136948615,9.151561897660932e-11,1.6702329994622184e-10,2.1120308569793423e-10,5.021437480744443e-10,3.0613816785818597e-09
ch12,-5.050763788166621e-07,5.723681042463919e-05,-0.22021515401171607,0.8435674919001439,9.296901518291317e-11,1.1684725714278122e-10,1.634605929080594e-10,4.223179942003638e-10,2.1023061520689987e-09
ch13,-1.0343043300340978e-06,6.350233784232037e-05,-0.3040319362388353,0.6066675782236763,1.377466015161194e-10,6.586303551230143e-11,1.4363589175394131e-11,7.537091021011198e-10,2.767664102139962e-09
ch14,-1.3832690856341797e-07,5.7880899280212296e-05,-0.8224679164151076,12.350698382426595,1.7228864899181207e-10,2.4502150330997114e-10,1.9368135187417203e-10,5.222085233362957e-10,1.8788199871064772e-09
ch15,-1.2447210880656181e-06,6.395807310423138e-05,-0.3311308932702865,1.0412001207091715,1.423843361143812e-10,8.630074833348464e-11,1.0028314261202086e-11,6.561680941004067e-10,2.851586970120028e-09
ch16,-8.205483345584339e-07,4.772213785130565e-05,0.21902621926749682,1.7518953305993152,1.0925341214018964e-10,6.069177116736073e-11,1.74810484383773e-11,4.5017779736522576e-10,1.5110468735521354e-09
ch17,-8.723931307514983e-07,7.735005202677274e-05,-0.22972346330232177,1.030131800703474,1.156640314170548e-10,6.259347659593045e-11,6.061007295830406e-12,1.0206357569531795e-09,4.388832813993353e-09
