,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,6.739292231186109e-07,4.249440721987923e-05,0.023447098998853173,4.926893675289897,6.467287596006298e-11,1.4766514719780845e-10,3.204996707322797e-10,1.3656279193402847e-10,8.202472371971747e-10
ch1,6.098455995627283e-07,7.324584986219086e-05,1.2222093490941695,8.343855352592751,5.6649687193660494e-11,9.378370061634598e-11,1.7440334198480155e-10,3.893387990117279e-10,3.8754577146656875e-09
ch2,-3.3216225445906957e-07,3.03664892303743e-05,-0.45479057285663776,5.398722264348811,9.391547663647075e-11,8.917548945341738e-11,1.656520496394903e-10,1.2165111180575316e-10,3.9363954674721384e-10
ch3,-5.466598819427896e-07,8.627730715366956e-05,1.1330897221651577,8.995369497895455,6.476902684988737e-11,1.3309097682402944e-10,3.0175790913245116e-10,4.848387523495357e-10,5.105495345823291e-09
ch4,-1.1817390040354863e-06,3.482493665513512e-05,-0.7595302212045651,8.608784754664022,6.360744942845282e-11,8.000422308568797e-11,1.661509593889738e-10,1.193236479023053e-10,6.55041036490013e-10
ch5,-2.3077990369005762e-07,2.6569276510520392e-05,-0.14482430487613754,2.374930426507132,9.574661090937595e-11,6.53925760183202e-11,1.0140514541762506e-10,9.847073668029685e-11,2.594169560444391e-10
ch6,-1.253329204012668e-06,3.491401072151436e-05,-0.5477812569247485,7.236120576148366,1.3549210736651956e-10,7.617640186967389e-11,1.217925859949458e-10,1.855478829215261e-10,5.672449167606261e-10
ch7,9.429989356161335e-07,7.431873224623641e-05,1.2265389969550733,7.981884450976249,7.480284982189196e-11,8.287037298872056e-11,1.483404859641286e-10,4.476145645832378e-10,4.068373710066502e-09
ch8,-5.34885518707509e-07,3.835698410649031e-05,-0.2809981814705293,9.968345833354174,4.93726433887947e-11,7.721741570088474e-11,1.4313083325102585e-10,1.5034957623900923e-10,8.768019826266358e-10
ch9,-9.808113555318143e-07,3.726707437229787e-05,-0.577639135069274,6.335709792005678,6.127310789022876e-11,1.6623659422497405e-10,3.663741002448517e-10,1.2507762403139716e-10,5.817803898241899e-10
ch10,-9.972348877814387e-07,4.1224402808289176e-05,-0.9469411260598029,15.343138615157233,3.5135291516717915e-11,2.0264801365800362e-11,1.1672552149403952e-11,1.93392070147534e-10,1.2816369123291423e-09
ch11,-3.410401516307255e-07,7.448451196426563e-05,0.7287988073802231,7.813015323009006,6.927822126555417e-11,1.4358756761258506e-10,3.7763231505480086e-10,3.736724925194416e-10,3.4351282095431837e-09
ch12,-2.4707199133451518e-08,5.206611854709996e-05,0.4937164598357834,5.455433930659456,5.514500023241739e-11,1.6638374003042976e-10,4.057869847672728e-10,1.584970457359435e-10,1.4428631460767513e-09
ch13,-8.45210062575417e-07,4.2290834422410626e-05,-1.8220931190317047,25.163064001692593,7.545066032731065e-11,6.086397955823002e-11,1.108773661381742e-10,2.0760246108273383e-10,1.279665522702368e-09
ch14,-9.732997366035673e-07,3.6475234807977104e-05,0.03127386678065361,2.659910912633502,1.348232223759805e-10,1.1473604065435183e-10,2.421830770183679e-10,1.6153118596557854e-10,5.162266569947579e-10
ch15,-1.5211959848143845e-07,2.9037810085285216e-05,-0.044603827847920385,4.719437854206251,8.954434376785712e-11,6.921381847305501e-11,1.4749870978626584e-10,8.899407797097013e-11,3.4099096433717794e-10
ch16,-3.73532858969984e-07,3.1986101434554036e-05,-0.254010853309959,4.9051228850827995,1.1032881308051531e-10,6.894673363383398e-11,1.1196925939165058e-10,1.3440327245632923e-10,5.033120123198825e-10
ch17,-7.092331629612138e-07,3.747883227777646e-05,-0.8681570329698588,11.564323796755579,1.254997740674916e-10,3.1984630496585376e-11,1.3018132188941603e-11,1.948662022134154e-10,8.964107487774842e-10
