,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.2128186126074013e-07,2.443911708637366e-05,0.29641761178945164,12.983484416074731,2.8209832880712506e-11,6.355462621641094e-11,8.876890449738494e-11,9.42291397809577e-11,2.2716236808535885e-10
ch1,5.418702289364908e-08,3.5717190170189075e-05,1.6999235051002501,29.447038524131237,2.939892289038477e-11,9.686964913645948e-11,2.392824621914393e-10,1.3173896179222284e-10,5.280428534183114e-10
ch2,-1.1281615234627945e-10,1.9194567502509947e-05,-0.17058378940307764,1.0148887566361298,8.488695239541024e-11,3.421021344809457e-11,1.5272371659903433e-11,7.288752547977321e-11,1.423347343923167e-10
ch3,-9.890580426671497e-08,3.199153549243156e-05,1.4751284083496325,19.676136184657604,2.8655146615199403e-11,6.763507971077445e-11,1.4937074448035018e-10,1.0769015740467568e-10,4.5962103662326494e-10
ch4,1.3557680167631302e-07,1.8342242288891798e-05,0.12393644009608604,10.022845021180654,4.363706149189199e-11,3.037359203581702e-11,3.8399767419163784e-11,6.299206617360161e-11,1.1525668493825561e-10
ch5,6.30283839442743e-08,2.53671315455362e-05,-0.16105570186095103,0.4972475566881056,8.56329089382006e-11,5.009195560442933e-11,2.206702459938536e-11,1.5686475276556348e-10,2.7641266533916707e-10
ch6,-3.1942385690783794e-07,2.134421535357335e-05,-0.14359784397478706,0.8371936686604782,1.3721230439166182e-10,3.573038210003259e-11,1.1776359467035588e-11,8.996818636825192e-11,1.5291754928703537e-10
ch7,-5.101500672526497e-07,3.5170684922186855e-05,2.570055216609155,47.38008827511933,3.8772109749414347e-11,7.328126502462268e-11,8.132936217614038e-11,1.638829548592933e-10,5.668509952101281e-10
ch8,1.8107406513569417e-07,1.772605135142838e-05,-0.3491578343495306,8.146823956956544,4.753670043945096e-11,3.8162429219105734e-11,5.467878626094312e-11,5.3600992381089144e-11,9.239593575864094e-11
ch9,-1.1971856343212303e-07,1.5536812442281482e-05,-0.30172893112302207,4.417720776712212,2.886618703668442e-11,3.097110517022154e-11,2.3650248409599455e-11,5.456261398323035e-11,8.66447365969317e-11
ch10,8.471505181957499e-08,1.5890416399886667e-05,0.14516251071788686,2.392850474631202,2.5413930620598032e-11,2.21944406347844e-11,1.1594732807749216e-11,5.648654881582896e-11,1.1554880445413782e-10
ch11,-6.614623193540884e-07,3.694718563127413e-05,2.215671196966834,40.07360550903242,3.822897161801057e-11,8.589290200038293e-11,1.1593075977914264e-10,1.7621344989206032e-10,6.046467676064494e-10
ch12,1.0441206131705005e-07,1.8952624887157912e-05,-0.3588450098746087,22.84304373684105,2.031680784547515e-11,5.172964733102784e-11,5.813085933196634e-11,5.3072128090633124e-11,1.2792232756005252e-10
ch13,-2.04854770222783e-08,1.3848000799504558e-05,0.050325161244149166,2.337029554706718,3.804196080058266e-11,1.887338128380926e-11,1.4741561412068903e-11,3.648775745811638e-11,7.085474294214797e-11
ch14,7.56442787793082e-08,1.8577878858928787e-05,-0.12880752745965765,8.842944040168856,2.5928853814009685e-11,5.255343323577757e-11,6.257947944186389e-11,7.05547397613854e-11,1.064272519199798e-10
ch15,6.210281341672473e-08,1.3397551463177586e-05,-0.04274379316068157,1.878740153105384,3.1670985152346195e-11,1.6400441414211246e-11,8.343540785274029e-12,4.315194884607729e-11,6.481745318489323e-11
ch16,-9.616684671399361e-08,1.803409476777551e-05,-0.22599269732736854,0.9269021372549893,6.876053106631195e-11,2.4881331292156297e-11,8.8845028491379e-12,7.83077041790622e-11,1.1867857061463163e-10
ch17,7.925962030699989e-08,1.626410604661922e-05,0.2917322489219998,3.3570120344103627,4.3145529566408705e-11,2.183227169072063e-11,5.653494450530622e-12,5.848251376237773e-11,1.0269319245373927e-10
