,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,6.135878424761492e-07,1.4788765478663012e-05,-0.9992083505395636,24.2462541819944,1.2362831941746707e-11,1.0103117937978175e-11,8.189920612028011e-12,4.2398864152186596e-11,1.089199477638378e-10
ch1,4.061862771895095e-07,1.934182753073018e-05,-0.7572673781877107,52.90300184572721,1.2124998230424287e-11,1.195365241839623e-11,8.333844098987896e-12,5.864824286413933e-11,2.0561461493792938e-10
ch2,5.784939990177496e-09,1.5586631065318253e-05,-0.6058252918551089,19.006440930352365,2.5331746797123898e-11,1.3285975179656536e-11,7.235938447071069e-12,5.2553590398798236e-11,1.1410195622017668e-10
ch3,-2.1655298147312905e-07,1.7718625943562816e-05,0.6453276720442223,24.5531701043061,6.6940512355733716e-12,7.65178425433199e-12,7.688675657782929e-12,2.8523159451833577e-11,1.953303475769965e-10
ch4,1.7613068880037724e-08,2.0905575484867226e-05,-2.5767498522331134,68.4448108118733,1.794727451504181e-11,1.2013262745236739e-11,5.472261560815587e-12,7.420128627830463e-11,2.605001811906615e-10
ch5,-1.3597951840517247e-07,1.4380993590750638e-05,0.16651217190345952,1.6477562045976457,3.313093644249602e-11,1.3117043729754011e-11,4.745280578326828e-12,4.539519806277781e-11,8.762990751190206e-11
ch6,2.2694977873243335e-07,2.0375884018451958e-05,0.4970359396533687,12.61142232864179,4.0546662732851653e-11,1.4616362313214214e-11,5.7399196051505384e-12,1.0378540119703552e-10,2.0696101534373082e-10
ch7,5.244548832246635e-07,2.6944812190747343e-05,-0.10997306438850571,32.34809183361126,1.624876138042141e-11,1.3343903338617658e-11,7.536165975517763e-12,9.566126517822334e-11,5.341059319621764e-10
ch8,-2.6221195637715644e-08,2.1374420585455707e-05,0.0340503130924271,59.478875443798266,1.9325568019074226e-11,1.6564220228474583e-11,6.850865898920618e-12,9.345250953451064e-11,2.8047519984117746e-10
ch9,9.735504749566628e-08,1.872192348268136e-05,-1.3440749339156044,68.3814495943404,2.4354755777757382e-11,2.2239005389083633e-11,2.2522897250240985e-11,6.364468502440383e-11,1.7287580252760885e-10
ch10,-8.994240884200445e-08,2.6866093826837833e-05,-0.9190875301266751,58.61511034555054,2.9010632148861738e-11,1.3421833148066794e-11,3.0132395453263774e-12,1.7738962069397293e-10,4.43838746763399e-10
ch11,6.110832759754827e-07,1.5641450632910942e-05,0.34775556422788967,11.541845806852304,5.480985723008615e-12,7.129870371151818e-12,5.596796453517588e-12,1.907426838277788e-11,1.4575114393019622e-10
ch12,7.849811010783522e-08,1.6976948616568172e-05,0.23129512908224248,32.967788644954474,1.1750898886663863e-11,1.3281934973607349e-11,1.187378414971211e-11,4.1204578339517365e-11,1.7274609199067286e-10
ch13,5.702434480883628e-08,3.191178408593207e-05,-0.6633791118293119,45.06304069471424,4.778669561142732e-11,1.846709686542854e-11,5.91941674658659e-12,1.7535121501311338e-10,6.901305410614894e-10
ch14,3.681719528732645e-07,1.5428553980774528e-05,0.018517805760685787,2.3091832879699226,2.8403652474544368e-11,1.3632431459769801e-11,5.624941235180442e-12,4.497568194391961e-11,1.1713132212217852e-10
ch15,1.6609719094915286e-07,1.7735566690253502e-05,-0.8605162921277045,29.523617818025144,2.9185488654757985e-11,1.4365996043291998e-11,5.013067316437934e-12,5.834263270384296e-11,1.6178152221576696e-10
ch16,2.2493951668128723e-08,1.756436667694453e-05,0.01135562756956473,6.189161878785221,4.000728469714793e-11,1.3555826456825192e-11,5.269174109811052e-12,7.203926133443457e-11,1.3452479239868368e-10
ch17,1.0956196169150812e-07,3.090699715620197e-05,-0.6922214476441217,38.017977166188075,7.377364806811184e-11,2.4884076705750783e-11,3.8123234895726e-12,2.4538618817167236e-10,5.113791454560893e-10
