,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.8951921227761396e-07,2.1445520999876215e-05,0.2226891363096336,8.686305544540785,2.6218471135949425e-11,5.870821787169441e-11,8.395497195660395e-11,5.814615438867156e-11,1.6410947257177078e-10
ch1,1.879586420995737e-07,3.745311624218487e-05,3.949222298065139,31.79174887786617,3.46672221331022e-11,3.9917786383395355e-11,3.144392414825089e-11,2.1343833591155078e-10,9.111879012056949e-10
ch2,-2.1340653395994636e-07,1.9647712934217626e-05,-0.3880710542322341,9.457698740838502,5.3498758217937505e-11,5.030125616239368e-11,6.579751833217425e-11,7.147201697240493e-11,1.3838303132933906e-10
ch3,1.417527276110861e-07,4.3035171372635406e-05,3.610987282535367,44.97088673906694,3.546386660818378e-11,3.176192165271194e-11,2.858616773658911e-11,2.261791843021581e-10,1.2172785072084862e-09
ch4,1.5986804376883993e-07,2.3763745792618284e-05,-0.7874018842771638,14.520487774407119,5.3433554531042534e-11,6.268806137436197e-11,8.669862110485355e-11,8.465376145221418e-11,2.622178155586948e-10
ch5,-6.719060137840045e-08,1.694501196855844e-05,-0.04880340296830706,1.046450035978082,5.7426668190278894e-11,4.240206051866722e-11,3.290840105570271e-11,6.368672073476447e-11,6.989369341303384e-11
ch6,9.085269424133411e-08,2.53045143433381e-05,-0.33439984534423667,9.52908786826029,8.890288518068543e-11,5.558134286251631e-11,4.399678911652353e-11,1.6188991929283689e-10,2.700522077603236e-10
ch7,3.837682416403296e-07,3.956134158728056e-05,2.962158174905286,21.243047541894523,6.737697689030207e-11,4.3496147279106737e-11,3.161908901097379e-11,2.3243126953854974e-10,1.0311942715877782e-09
ch8,-4.380753679827974e-09,2.7731700783309867e-05,-0.4433263251986604,15.373130000162696,6.907468634653836e-11,6.803127264604329e-11,7.480270099895791e-11,1.0329296049162057e-10,4.4670298118665217e-10
ch9,4.517104332496173e-08,3.173713169755221e-05,-0.711017563208372,17.3526819677645,5.1597476942187474e-11,1.6143088121516598e-10,3.530248127568433e-10,8.678914471066919e-11,3.1513262198964923e-10
ch10,-1.1730902233689408e-08,3.403067889013149e-05,-1.5202691055109503,32.150272781850184,8.214077438676772e-11,2.9638312074547735e-11,7.929284464737836e-12,1.8813510538923784e-10,9.173458290689465e-10
ch11,4.808124078632385e-07,3.427302514002908e-05,2.860576603173971,20.3427499798935,3.648228093619283e-11,3.212229962475724e-11,3.0915720166713405e-11,1.725018178546404e-10,7.631008955066228e-10
ch12,1.8280693336965677e-07,2.9136286925647467e-05,1.214484503232289,19.185358044405866,3.409511185900599e-11,7.092107035530499e-11,1.2055701197420267e-10,8.569355385420345e-11,4.249826997730959e-10
ch13,2.8010472265951076e-08,3.371457781238878e-05,-1.1371028933241123,19.876416296531204,1.2714231264182146e-10,5.543217346355785e-11,6.093290538735048e-11,2.0208294167055986e-10,7.070862393455983e-10
ch14,-7.921939576551236e-08,2.0685583791601604e-05,-0.14124280299739003,16.06223800847319,4.7601461440969176e-11,8.248377284142255e-11,1.3350915998238035e-10,5.453192337589107e-11,7.110728768071073e-11
ch15,-1.3156942321900643e-07,1.967183925677198e-05,0.31871464182200154,7.198106561897202,8.23775914850908e-11,5.631400027779428e-11,5.818390153460901e-11,8.148286972622177e-11,8.928295495273452e-11
ch16,-3.615432438514192e-08,2.1024128501963008e-05,-0.1583988569087721,1.1807743526907704,9.413429038803704e-11,5.360708829965669e-11,3.6189861623150864e-11,1.0407600920497839e-10,1.241932958643891e-10
ch17,8.24504869513433e-08,2.831957752842035e-05,-0.19749435550684738,5.301923956443169,1.5685190364421878e-10,4.441945238941455e-11,8.094656055207372e-12,2.7674649891455243e-10,3.1516774385105455e-10
