,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-1.88772280318003e-07,3.316701066064586e-05,-0.12589264447752202,1.0206770543477015,1.672541352692337e-11,2.0465990609481717e-11,8.578250524371165e-12,1.479849243292895e-10,7.644016057960011e-10
ch1,-3.5088099836633153e-07,3.803235533971178e-05,0.05936674623581299,2.0121418886915805,2.1893167400241596e-11,2.1475417547378108e-11,1.0393238860900403e-11,2.0899869734711235e-10,1.0372458069709056e-09
ch2,-2.6158340561201257e-06,5.687130674272119e-05,0.08111058309094024,1.8463959172507316,3.118947300582692e-11,4.281324266806347e-11,4.8566825701648273e-11,2.732208722424695e-10,2.0817021499132046e-09
ch3,1.5801756296078056e-07,2.206477501734124e-05,0.07981283167072141,1.0326780866649665,9.121992609149648e-12,1.1901137433550179e-11,7.271527431500538e-12,7.921798953738354e-11,3.0799886588318444e-10
ch4,5.012987284424438e-08,4.57559737790259e-05,0.0011056784056152301,1.5489030668872275,2.948742983096972e-11,2.6138124043440026e-11,7.949490684562759e-12,2.9947579381543225e-10,1.571254575837439e-09
ch5,-1.1179784557499331e-06,5.1990463773127203e-05,0.1570612292162136,1.5028479490115334,2.3230046807202056e-11,3.201739205498564e-11,4.170828852782201e-11,2.5871387736992123e-10,1.9370365282044976e-09
ch6,-2.619319369406916e-06,6.453821790981177e-05,0.05134439693063102,1.7737897776002614,3.404153533155222e-11,3.32413008407465e-11,4.0677652930282495e-11,3.519279248196989e-10,2.6181067710365393e-09
ch7,2.902662091755277e-07,3.297379349389039e-05,0.15781764250275443,15.415820894375308,2.5261393693341624e-11,2.796453121966531e-11,9.128909094213155e-12,1.960065657731974e-10,7.525482098163345e-10
ch8,1.465282431900111e-07,3.1921472465916665e-05,-0.20361573599136737,4.351996029153464,2.3267639202087272e-11,2.8894689810073747e-11,1.1384745543732347e-11,2.2117698465236584e-10,6.810729627742527e-10
ch9,-5.901130196198598e-07,3.327212884027408e-05,0.15803340319143452,2.6342721218123,2.1090263757059037e-11,3.131414012056685e-11,2.124484065637336e-11,2.2401103366353648e-10,6.346799686572168e-10
ch10,-1.9326841836405824e-07,3.694801144630585e-05,-0.03087305834596382,2.2680668787899023,2.397335491455736e-11,1.9994460721952695e-11,4.645453984579096e-12,2.429794526081727e-10,9.360758725299395e-10
ch11,2.6895981166709943e-07,2.0718631554423223e-05,-0.8613990812170716,14.29637083831718,1.0807762601854954e-11,1.5196242074716742e-11,6.161519628355635e-12,6.083203915123302e-11,2.7469160170052825e-10
ch12,-6.69808031393797e-08,2.456531358810965e-05,0.46304180918324395,3.7367362001813467,1.3770133868875151e-11,2.37873120516479e-11,1.0877533737879764e-11,1.0011898342902024e-10,3.5334653820598734e-10
ch13,-8.255935131282207e-07,3.4459357623981606e-05,0.12473489519694021,2.0695642318665604,2.0866190873134427e-11,2.0275733025027676e-11,1.0597165129550878e-11,1.6827059356986205e-10,7.606696228793392e-10
ch14,-1.7570698455941124e-06,4.162021525175273e-05,-0.1480575974248738,0.8407909652407821,2.2037428103592633e-11,2.7940176069393355e-11,1.737119856470257e-11,2.5300274219841664e-10,1.066824567181698e-09
ch15,-8.563662239225254e-07,3.786389052353748e-05,-0.0884788675487557,1.5634043975991885,3.570365807210575e-11,3.3123455702011935e-11,1.2203316119777785e-11,1.8600495890732243e-10,9.741648222763506e-10
ch16,-1.743549849924075e-06,5.7850863621966025e-05,0.15640819913322745,1.0635172783799067,4.725160333562403e-11,4.037185784978277e-11,3.2618352782258803e-11,3.2384792608731727e-10,2.131495513956596e-09
ch17,-7.924183758007809e-07,3.963806916139125e-05,0.05891600549349021,0.9554875127074305,2.3121220466504733e-11,1.620206053599208e-11,4.221932812680761e-12,2.420714701435866e-10,1.0521844365213791e-09
