,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-2.2437672874130155e-07,5.387415044725197e-05,-0.26497389158917034,0.6004062324248411,1.6867549035726234e-11,8.310267190654091e-12,1.953463286184471e-12,1.7736205596492412e-10,2.1751265983190427e-09
ch1,8.261714217322728e-07,7.213301082949576e-05,0.4386539284125027,1.0328818918206357,5.249247132340612e-11,1.1812692935300286e-11,3.1232688316773565e-12,3.747997767743353e-10,4.076381243362992e-09
ch2,-2.038603294467061e-07,4.491478657927443e-05,0.25950851293440924,0.2508487169160527,1.3691524150684121e-11,6.201654076352971e-12,1.637701379445512e-12,1.7472649989998378e-10,1.6116617461564984e-09
ch3,1.7859681294137765e-07,3.429592747611705e-05,0.04237089950261519,0.8357282208528618,1.2540398580213304e-11,6.923291001212648e-12,2.1677732111473133e-12,1.0239049445144989e-10,8.395886811427963e-10
ch4,-6.195807988022843e-07,7.773699550312782e-05,-0.1691212626993216,0.20975968184181593,9.536094739256436e-11,2.4403194196161614e-11,2.1655884507006844e-12,6.889979245531838e-10,4.42258939071809e-09
ch5,-2.2274321517411327e-07,5.0066920381692766e-05,-0.05925798873802451,0.07242793227591449,1.1249760342828921e-11,6.394169746586912e-12,1.6969891072956489e-12,1.2230842785126552e-10,1.7882183921529525e-09
ch6,6.140979470417428e-07,5.0315400430861756e-05,0.08727953920338455,0.29910484841832075,1.816568079053242e-11,7.1157281309531855e-12,1.8857858929048347e-12,2.6885277259989333e-10,1.9404852867029645e-09
ch7,1.4772489269900257e-07,6.024087064711416e-05,0.48872990675478245,3.109777293421791,4.208447688723065e-11,2.0758582938773226e-11,3.77729560149851e-12,3.5167651759855735e-10,2.8163183138869624e-09
ch8,-4.6597312415759047e-07,4.233506698353554e-05,-0.07787655811549497,0.7776453916702577,3.569424624788395e-11,1.2857624486187583e-11,2.0197569627407222e-12,2.8632018106092223e-10,1.2639297324076842e-09
ch9,1.2403997500791047e-07,3.725587868512001e-05,0.28360278873122424,0.5162255980301418,1.449543695652696e-11,8.926844087765261e-12,1.5520479876552487e-12,1.597979545280325e-10,1.050257314654257e-09
ch10,-1.426181511762501e-06,7.434113726645754e-05,0.08477141885981115,0.5427803959247379,1.2157516063770583e-10,3.721963431274023e-11,3.713135560352897e-12,7.74311744414091e-10,3.875554495303811e-09
ch11,-1.0334933301574093e-07,3.804911330852574e-05,1.5064277933071024,18.71897991823555,1.957762992550341e-11,1.4579178252669233e-11,3.131037464365382e-12,1.1977698264673103e-10,9.639659217582559e-10
ch12,1.486628309723443e-07,3.304385756615828e-05,-0.07586030493839907,0.6182331377439407,1.5053479195949194e-11,9.490185088241496e-12,1.780703481147178e-12,1.3634494812106507e-10,7.730269481062658e-10
ch13,-3.2924616285985376e-07,4.716835405659233e-05,-0.05729179986119222,0.2594947444787383,2.7863848894305983e-11,1.0908993209202534e-11,1.6043562994879994e-12,3.05312642044019e-10,1.6621087085691482e-09
ch14,1.1853376978144272e-06,3.763016207733338e-05,0.1302925306957042,0.3651006721200032,9.089953834732836e-12,6.394451859856684e-12,1.4937589025517565e-12,8.773753392093413e-11,9.257690678609649e-10
ch15,1.2348077300620538e-07,6.772031894735223e-05,-0.11843766286194282,-0.10063673087184277,4.6942315417601066e-11,1.250883889856014e-11,1.5673011346555198e-12,4.5740851104548284e-10,3.515062537427297e-09
ch16,6.170127377293272e-07,5.539382480058909e-05,-0.016535660288368514,0.3456219132467342,1.727862000557932e-11,7.076753742948775e-12,1.5231535668659454e-12,1.8774493862395517e-10,2.114832153904992e-09
ch17,-3.8048610568438e-08,7.393393759758083e-05,-0.042601306380579344,0.13906707967643417,6.958710091528393e-11,1.9072369701926048e-11,2.217098284745092e-12,6.635545736171582e-10,4.232446092102171e-09
