,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-2.054677466752136e-07,3.35872675091589e-05,1.240951620208847,14.727067033491863,1.9963208917162184e-11,6.096708202141578e-11,6.671440498813991e-11,1.19451764335296e-10,6.444084768520472e-10
ch1,-7.177629160321478e-08,6.13950459350928e-05,2.0727536321885087,15.538827177753536,5.1329627833969675e-11,2.298536025799222e-10,2.8752100659843026e-10,3.949837463730332e-10,2.1620352153285077e-09
ch2,-8.182348126853866e-08,1.9449397081833743e-05,-0.1016577555556112,2.938644226521192,2.994649718078619e-11,6.718236103872991e-11,9.793315955964358e-11,6.32740329234123e-11,8.843234252651095e-11
ch3,-2.0410250691392753e-07,6.0443030043106834e-05,1.7252799673449999,15.828434631946998,3.272968582442701e-11,1.236218937606817e-10,1.715824560861954e-10,3.344328665323951e-10,2.26706487089771e-09
ch4,-2.5295563187822334e-07,2.1871204331444025e-05,0.6464443338556709,3.920385071889352,2.2043574543031345e-11,2.7960198150367216e-11,1.9927078284044012e-11,8.778717150729381e-11,2.469754967296993e-10
ch5,3.175159882829369e-08,1.8933630731038707e-05,-0.07124525007734495,1.2143386426561538,3.021159627727613e-11,3.8894234962432665e-11,4.465873109562768e-11,7.728363810803031e-11,1.3512655907421313e-10
ch6,-5.353240332070875e-08,2.3804740623453365e-05,0.015991990876048873,3.1543922047398354,4.8824230272348646e-11,9.088046527095462e-11,1.2307965052374238e-10,9.453168844317274e-11,1.6219926748924361e-10
ch7,5.8735890144698475e-08,6.540712642994127e-05,1.924990791149447,13.543295662732021,4.777308972822508e-11,1.902370343211011e-10,2.501929154759254e-10,4.5267572927595246e-10,2.582542090275108e-09
ch8,-1.3800769507617344e-07,2.024815281792899e-05,0.5815250260071042,2.9537677791568564,1.73929270953788e-11,2.660609351938522e-11,2.3130678323658347e-11,7.117975601706089e-11,2.1665175149416647e-10
ch9,-3.0710751452772973e-07,2.0406046187057848e-05,0.005536117359040899,1.293910655867931,2.8409892997609395e-11,4.973136070985297e-11,6.385021615259846e-11,7.136219666274167e-11,1.538088050642011e-10
ch10,8.610342431293756e-08,2.106485031937514e-05,0.3001795171850596,2.0170465304881846,1.7933723492003855e-11,1.2287186675534542e-11,5.296547692633234e-12,9.901951149120015e-11,2.340670785716996e-10
ch11,-4.675820221954951e-08,6.679804725055241e-05,2.4692070355748585,18.422021191744562,3.151799755613543e-11,8.330225706201459e-11,1.305836175924373e-10,4.4773863168204897e-10,2.895541630002941e-09
ch12,-9.705908682511399e-08,3.107467362918189e-05,0.8942085438221816,8.729026199459087,1.5955475898494394e-11,3.832919103556169e-11,4.4452272674235523e-11,9.275144419970245e-11,5.840020907481565e-10
ch13,-3.917104216130983e-07,1.6204740642339314e-05,0.09892420925610973,1.0932280218429788,1.9646669754509837e-11,1.390986420569422e-11,7.061959117725412e-12,5.618150002001196e-11,1.2724582153950504e-10
ch14,-1.533866603312955e-07,2.4409354870376028e-05,-0.024395050490409652,1.371503897487612,3.794988547676677e-11,7.454317387954445e-11,8.612188109184166e-11,9.6570669270419e-11,2.353495556363272e-10
ch15,-1.9937110763741845e-07,1.735850910773943e-05,0.10671965231718493,0.9798383630040113,2.9784694013709906e-11,1.6584800047104547e-11,8.98624420026645e-12,6.630449805915121e-11,1.4087585494733437e-10
ch16,-6.274512229496528e-09,1.9287784786984618e-05,0.039694089607003005,0.9981642146468221,3.536529492225967e-11,4.076928545137338e-11,4.498377439488706e-11,7.687155296643459e-11,1.41468340829706e-10
ch17,-5.649957012826032e-07,2.1980827690665527e-05,0.09271211042693843,0.8707453127063793,4.494674606588401e-11,2.1007996838568676e-11,6.860650379846631e-12,1.2336175441462223e-10,2.2552029635954297e-10
