,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-4.835732011087274e-07,5.990182819673315e-05,0.5021137892418841,3.3252605426652675,3.624924721946424e-11,4.952084814690426e-10,1.3859584363127236e-09,1.754550067984952e-10,1.0876444259936438e-09
ch1,-6.647676799837209e-07,7.670254291953229e-05,0.8460431417284595,7.802978456845057,9.635445184399364e-11,6.634469315490392e-10,1.0667649055896865e-09,5.296382862982608e-10,2.878538513497511e-09
ch2,-9.526908118964441e-08,2.5034341531080046e-05,-0.11744753345247759,2.1216970411674057,4.529659491639633e-11,1.1901646991929458e-10,1.6981561230081872e-10,9.066987713740427e-11,1.379253516189891e-10
ch3,-2.0475364579148756e-07,8.068756880260075e-05,1.219704156439286,9.998559715386556,7.538941219361154e-11,4.0818392433487207e-10,6.528378984808346e-10,5.477332413712486e-10,3.923078767419452e-09
ch4,-5.246935981751923e-08,2.72273869793858e-05,0.11503118697645544,4.456922429646174,3.2907831100038565e-11,7.927800873521039e-11,1.0953943304187922e-10,1.0995389899308119e-10,3.234276916600651e-10
ch5,-1.4679291027433126e-07,2.4252480029477828e-05,-0.3180212820555294,3.032791971727552,4.9175705972455404e-11,8.455420188380539e-11,1.293913882395974e-10,1.0636180268642905e-10,1.764910636080493e-10
ch6,-7.644065698622229e-07,2.9417033978952457e-05,-0.051183467412396794,1.9651456435650303,6.877089000732885e-11,1.2249448933304898e-10,1.321499479007459e-10,1.3062182414422905e-10,2.971214345227914e-10
ch7,-6.736291161532066e-07,7.827574761954471e-05,1.0292188155682584,7.661340892679078,1.1239366792884029e-10,5.384672119917867e-10,9.671832372278972e-10,6.195869911689954e-10,3.259152669754113e-09
ch8,2.371758376438359e-07,2.6392132751723853e-05,0.21885925706387568,2.4583402533309453,2.8111020375253026e-11,5.080378267391673e-11,7.506501920486588e-11,9.85685011539385e-11,3.647868693988367e-10
ch9,3.226413980702989e-08,3.4700068894940456e-05,-0.7717160797672338,11.871300446469238,8.212465783376147e-11,2.8723523358405027e-10,2.758404697352013e-10,1.3624601145614257e-10,2.7199324564832895e-10
ch10,1.5736205524025366e-07,2.488102953305391e-05,0.6586876202466546,13.745875882382219,2.352172199075154e-11,3.2739245921340836e-11,2.706572763074656e-11,1.1683288863626232e-10,3.4723731112104205e-10
ch11,-6.710237324445743e-07,7.827661658494988e-05,1.0882181899879493,8.160476279865609,8.836219326883035e-11,4.4141753744555394e-10,7.239211536694041e-10,6.058438930959803e-10,3.3866020423208246e-09
ch12,-2.0241496261531697e-07,4.916677195522835e-05,1.083238798349714,7.464622442914381,3.202518774596277e-11,1.5040956199151488e-10,2.7177529851315207e-10,1.6783934841549083e-10,1.4631702298925435e-09
ch13,2.8468310217192467e-07,2.2195351594262104e-05,-0.28217634537651304,6.540609093612334,3.636247093523332e-11,5.648125058230407e-11,5.0391914936682666e-11,8.649699592150689e-11,2.067452176797041e-10
ch14,-3.6460796262198884e-07,5.319590729803783e-05,-0.34287784413851446,4.472055086897871,7.212438643953159e-11,5.271782638335658e-10,1.4724881331014855e-09,1.5181020754746736e-10,4.1245968611872376e-10
ch15,-8.069492315912395e-08,2.4986520744629642e-05,1.13482595001732,39.24648473796533,4.783793564099459e-11,1.1322484306840456e-10,1.2681410237542016e-10,9.705339317017638e-11,1.9405305412640344e-10
ch16,-3.8286865861506433e-07,2.3503338505496876e-05,0.053021266544330266,2.439156258665175,4.7179616547765383e-11,5.1816853295639005e-11,5.095604677754156e-11,1.0367981547669424e-10,2.2277689725944162e-10
ch17,-4.1402585437152904e-08,2.50584014620127e-05,0.06566429011851978,1.4142053825068333,5.886253484601654e-11,3.294093332446114e-11,1.505297202817809e-11,1.575285958052699e-10,2.815279318351407e-10
