,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,2.3222429267728075e-08,1.3049799677138239e-05,-0.07073270924686648,0.9103114078246608,6.9945658800489495e-12,5.538770717090718e-11,2.164157065379237e-12,2.565015745944203e-11,6.949561613719361e-11
ch1,-8.541002224045542e-08,1.5188184547734527e-05,-0.11185206010942048,1.1591379626785132,1.1781278247983002e-11,2.7690260479096673e-11,5.340890981933063e-12,6.806461433692583e-11,1.0529670773333576e-10
ch2,3.058838437709646e-07,1.4346963777339455e-05,-0.12941110417868168,0.6444465100204648,1.3900806950525722e-11,4.35855322125866e-11,3.294385653834075e-12,4.765521794554055e-11,8.519980492823179e-11
ch3,-1.9789288865823627e-07,1.154117590514486e-05,0.011763930586620269,0.4895515137158637,7.489753875684867e-12,2.653946295137899e-11,3.1149056666891904e-12,2.1348249449670613e-11,6.352178996817064e-11
ch4,1.3671892215815564e-07,1.6100813428812807e-05,-0.07811824815092726,1.2939393283839014,1.4011298586376053e-11,3.289547038310416e-11,4.046850068804388e-12,5.711370015237459e-11,1.3461716161957646e-10
ch5,2.709147713815476e-07,1.1482000605888659e-05,-0.05595798639972335,0.7112814636864355,9.112176851819328e-12,3.4326889975652094e-11,2.5821008960770226e-12,2.8387539014999876e-11,5.26787118898427e-11
ch6,2.2539579790296147e-07,1.3182844584346086e-05,-0.027756977912993325,0.1094158302657795,1.1261920259650405e-11,1.3063936588956589e-11,2.9655226308971095e-12,5.3327131060740334e-11,8.058841622674535e-11
ch7,-5.122580464224567e-08,1.4777881667158863e-05,-0.22868866285439915,1.3769031329609325,1.0171755291023233e-11,3.0524150546250114e-11,3.919552200063627e-12,6.080651247644042e-11,1.0052469648423192e-10
ch8,-7.062833624956116e-08,1.80367891693924e-05,-0.23303046035237143,1.616114090302851,1.8081555909099187e-11,3.1389434969304754e-11,5.0306375004645215e-12,8.388765324805111e-11,1.6410537700798131e-10
ch9,2.3302708664651784e-07,1.292382036362287e-05,-0.14766012083491512,0.7500872537297818,8.391843426591489e-12,3.240675646266364e-11,1.8494667386513053e-12,3.209885851975571e-11,8.477569838293711e-11
ch10,4.804586428563221e-08,2.1708447352361605e-05,-0.3331066015321975,2.43309664786263,2.540571302935223e-11,3.196846435149912e-11,5.06356984771348e-12,1.326737877452431e-10,2.4525754410632995e-10
ch11,-1.2549795212414947e-07,9.744963286409146e-06,0.10126387455020737,0.6150125466202523,7.571056053268236e-12,1.8605690709895928e-11,2.6981695453734267e-12,1.806129349566489e-11,4.059201764874761e-11
ch12,-1.6046883846200356e-07,1.3988226671832522e-05,-0.0986464881580524,0.4437744336420635,1.1355996202958682e-11,4.0866553532640735e-11,3.5032522732621975e-12,3.83096704877718e-11,8.748812219542262e-11
ch13,1.3698196502774237e-07,1.1266743279326185e-05,-0.16470453154012704,0.620542385001694,7.707357517154181e-12,1.1243374166090399e-11,1.8881650724660097e-12,3.570449539087934e-11,6.226233241924068e-11
ch14,3.6249982009996567e-07,1.4622850710371308e-05,-0.028958110373833928,0.433549541775466,1.1612101140222823e-11,5.5602128734709557e-11,2.702453214263759e-12,3.544028134012739e-11,9.538219376614345e-11
ch15,3.0284281426980966e-07,1.322804651139338e-05,-0.028361132080232176,0.3356913709619298,1.0992363953805207e-11,1.8174290137473277e-11,2.6389780106844438e-12,4.355456950240727e-11,8.636510177971967e-11
ch16,9.204361463788041e-08,1.0307311314870473e-05,-0.014339084280786146,0.328028419367997,6.252767187388103e-12,1.330672148290541e-11,2.7736978273539227e-12,2.974773226615598e-11,4.776494661582563e-11
ch17,1.6319729476802273e-07,1.98062052331864e-05,-0.11130625674916621,0.6965093078821609,2.0571148856056703e-11,2.6221729219200873e-11,4.676890043835226e-12,1.3656449857690915e-10,1.9139803081629307e-10
