,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.6139665775719878e-07,2.5819571142977986e-05,1.0049962004853406,11.670706732074363,4.003395854803212e-11,5.358781142657549e-11,1.0496812505758009e-10,4.6611712417716794e-11,2.9614314733047056e-10
ch1,2.5894287150658695e-07,2.4427002841109965e-05,0.43190070485118265,3.676036246258797,1.4189734900922882e-11,2.8425851935120853e-11,5.235757155252253e-11,3.976931035304694e-11,3.045078097704504e-10
ch2,2.8823296655064857e-10,1.6899003676427183e-05,0.47034253193045406,17.50998453111711,5.855794572421022e-11,5.485463331922322e-11,7.208649439694026e-11,3.6271343792748096e-11,3.817798033988542e-11
ch3,3.7469181204912287e-07,2.5741996878017278e-05,0.260891168024728,8.776160729239523,1.7352541702463435e-11,3.994024032702747e-11,9.063658125851653e-11,4.186163142513147e-11,2.867305164451926e-10
ch4,2.1036553224311753e-08,2.5100385335010086e-05,-0.11734098623051008,8.110345974519506,8.219053508587569e-11,3.3757018969324394e-11,5.1453941587262157e-11,5.0710265880348864e-11,2.3925985252234946e-10
ch5,-3.608486342099578e-08,5.553130257683667e-05,3.628196291228656,56.772060309543576,7.823406794450461e-11,5.7766876918858446e-11,8.259638817793318e-11,1.7760999939714805e-10,2.038146619174903e-09
ch6,2.5718455161848242e-08,1.715866334762266e-05,0.8074248111582867,16.794758325280526,8.73276792914414e-11,4.195460327988271e-11,6.642708314298705e-11,3.869970817518928e-11,4.2310163804971205e-11
ch7,5.449934584265026e-07,3.194510431718735e-05,0.2692866436645359,7.826741759558503,2.0357035288586836e-11,3.778389581994705e-11,5.327854323226815e-11,5.2352791531902907e-11,5.411266906187501e-10
ch8,8.755549350520977e-09,5.572443447331659e-05,-1.6145227259566286,61.80507062095137,2.1795351115936883e-10,1.7259182524895209e-10,1.502489730145052e-10,6.276805616188463e-10,1.2764045992187621e-09
ch9,3.2758452966675993e-08,2.452604936204446e-05,-1.78073894810979,26.676124552062863,1.1331713308882076e-10,9.450917565112562e-11,1.381768156836819e-10,8.065299525111688e-11,1.0782263971653598e-10
ch10,8.125087714747265e-08,1.343890277633781e-05,0.007360858121739879,4.98651480334716,1.9174817915141508e-11,1.1450481734084145e-11,1.8861800578043527e-11,2.8601043780713688e-11,6.967524621391968e-11
ch11,2.676673338359209e-07,3.260228930022091e-05,-0.5681969921826898,16.317378733931985,2.2968223671124532e-11,3.780244268848451e-11,7.514748791588746e-11,4.577400729248815e-11,5.583654822644857e-10
ch12,1.1802604162256596e-07,3.1926444971098703e-05,1.6476900250427922,31.26340890811951,4.077739524485548e-11,6.64650353664836e-11,1.174623640695123e-10,3.975337968160415e-11,3.4733286742747444e-10
ch13,-1.790063136727662e-07,5.201358024493772e-05,1.733830504794338,54.935851467858306,2.9039399996112194e-10,1.737466601748664e-10,1.666005066804152e-10,6.178452830540357e-10,1.0746740550477973e-09
ch14,-1.9068355435280196e-08,2.5389326180553518e-05,-2.035987621566034,28.390942781436582,1.23486461581364e-10,9.165644770967534e-11,1.6760382249157112e-10,5.741866473898537e-11,1.2835781493756228e-10
ch15,1.403666936715327e-07,2.2959026446873827e-05,-0.010622272996822031,14.78948933146301,7.350343586616992e-11,3.153927537748577e-11,5.533416543777703e-11,3.7131099135311406e-11,1.681015954074082e-10
ch16,4.3782659200451766e-08,5.365159236598693e-05,4.02435350577029,66.83240791129123,7.856721761443997e-11,3.9378034749016827e-11,4.9610105980735616e-11,1.4880784561078018e-10,1.9623349283012845e-09
ch17,1.1072364861408555e-07,2.374513179216684e-05,-0.1740418752119942,19.11376351524186,1.2120546703495106e-10,6.043540718276118e-11,7.901165912746869e-11,8.528466855403593e-11,1.5737384947148055e-10
