,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-4.111601209672411e-08,4.843598752540212e-05,-0.16532672091423947,24.81076764628153,5.167438980147074e-11,3.173321337571544e-10,9.582620815599192e-10,1.3432748038842683e-10,5.766018183415681e-10
ch1,3.166386083138351e-07,5.64438006365397e-05,1.5452036965171398,12.00455458493665,4.344219752103907e-11,1.0551347585237303e-10,1.186505386731923e-10,2.393999002326828e-10,2.1146894710500667e-09
ch2,-4.2091485008100387e-07,2.3177803278726652e-05,-0.07114542737417055,5.893814478707236,7.96967201301597e-11,5.3392207712616024e-11,4.1677864648723904e-11,1.2441362540514568e-10,1.9106367634369681e-10
ch3,-7.49159253203081e-07,7.21032725200103e-05,0.8643728813040874,8.867800938551465,6.715021330861463e-11,3.3523009398226096e-10,7.168100917254673e-10,2.8881535388045476e-10,2.8587014049861307e-09
ch4,-4.150623202339941e-08,2.0403598866722282e-05,-0.017429700412689823,1.8466523064969405,3.7290890778608274e-11,3.853450984178881e-11,3.8098197026591617e-11,6.764476800307584e-11,1.6438301365675396e-10
ch5,1.528783594833266e-07,2.221176597851389e-05,-0.09345353978942295,1.6887240044535474,6.693575341992477e-11,5.6056744933552155e-11,4.6074531592027305e-11,9.69928919564022e-11,1.9072380347207693e-10
ch6,-5.371657656687447e-07,2.402543518340076e-05,0.06742538509242799,4.4416809028699,1.0236387578479516e-10,6.674704127689534e-11,5.117906490409922e-11,1.1733343765831635e-10,1.9199105908569503e-10
ch7,3.7458075688117494e-07,5.353383207490966e-05,1.674514877729202,12.899624377812177,3.6739312363164844e-11,8.32865042119539e-11,7.409181708167545e-11,2.2167604953646167e-10,1.9392752073675824e-09
ch8,3.25145616805873e-07,2.0736911152775136e-05,0.050821957579392577,1.8664594976081457,5.621757309943867e-11,5.00206407653069e-11,2.6731799072737244e-11,7.568126729491276e-11,1.6898760353012842e-10
ch9,2.538098498187077e-07,2.7893886164384063e-05,-0.6174687050987039,8.748503722268266,7.25281603877887e-11,9.33690529370331e-11,1.1663634908383745e-10,1.27985963351375e-10,3.0315331297831125e-10
ch10,1.1296301437817982e-07,2.5428202462359562e-05,-5.9199134222082055,108.5224228327878,2.5793759963004736e-11,3.083063667874189e-11,8.7541675374865e-12,9.366524221497419e-11,2.876421400357162e-10
ch11,1.5797647272688689e-07,5.674882367044494e-05,1.4302034914381938,13.411324665571577,4.253917159146072e-11,1.1044711553550524e-10,1.6269252609638684e-10,2.1177908849157018e-10,1.976279481894988e-09
ch12,1.1116595118790041e-07,3.7012401650163714e-05,0.37099919519093344,6.459420894889707,4.4555305519370496e-11,1.0732880995277286e-10,1.9529891357140975e-10,1.0596104444806192e-10,6.298107970910012e-10
ch13,-7.338448371897433e-08,1.6490892525333994e-05,-0.20872701959765996,9.64980630465952,4.4234563388804255e-11,3.151811316993141e-11,2.311191800715201e-11,5.964739525495149e-11,8.916131698717258e-11
ch14,6.350125389155267e-07,4.054126551115262e-05,-0.9987369302325316,25.875409767344628,6.047650528266157e-11,2.812267412787809e-10,6.816925108055508e-10,1.1444887227201172e-10,3.7406301798418934e-10
ch15,3.126395734604766e-08,1.598596234121723e-05,0.019683537485109138,2.5015573416101464,3.594228806995892e-11,3.5945376890781685e-11,3.0789824320620136e-11,4.724927201634798e-11,8.272315728300315e-11
ch16,-3.122077209074189e-07,2.1130369304436054e-05,-0.001731908995530852,1.4238136872290008,6.053228924221542e-11,5.271336877925247e-11,3.237163024523513e-11,9.948052057158098e-11,1.6467476153088743e-10
ch17,-1.2334347251801322e-08,2.5325855253351865e-05,6.263449104970215,117.69326148940361,4.8529687094303966e-11,3.813896696041984e-11,6.514009642757299e-12,1.2035388280305114e-10,2.489864596721395e-10
