,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-1.9045065359508932e-07,1.3415674621542983e-05,0.28266243206061603,1.3084431592859112,1.2683871290135411e-11,5.22793720350388e-11,4.1164602631827394e-11,1.9802117226520738e-11,4.1416686428404566e-11
ch1,2.724039322908368e-07,1.0517003269890143e-05,0.021503288424423443,1.2650704331233475,5.37396901628101e-12,3.9845790933878294e-11,7.306216917145894e-12,1.0169911727154156e-11,3.258424604604022e-11
ch2,-1.5727163355251755e-07,1.299409108722737e-05,0.25271163258558177,0.7831039173007266,7.014533381861412e-11,3.9061038201145145e-11,2.8747689804886633e-12,2.9060334045422184e-11,2.5649773167330448e-11
ch3,-2.31481789402145e-07,9.773890946339275e-06,0.09518197238935519,1.5960082423974864,3.799216289992834e-12,2.9420648714906405e-11,9.824046581944298e-12,1.0814780882651578e-11,2.8679307265880333e-11
ch4,-6.694395878978346e-07,1.161269694010312e-05,0.01728136908169329,0.5753326551205467,1.073891316192133e-11,5.658125030121494e-11,8.105608697419658e-12,1.711306636658203e-11,2.8172646998179393e-11
ch5,3.292608775782487e-08,1.1470348951835238e-05,0.003735726396358497,0.9780252649852872,3.29000364234698e-11,1.9485456783694574e-11,2.840308620695851e-12,2.8449076917054154e-11,4.091658060985079e-11
ch6,6.058042493548393e-09,1.5188211625561292e-05,0.14555778445289988,0.8948575071192719,1.0303566535244984e-10,4.762552445247806e-11,2.7379583704102596e-12,4.450538907295299e-11,2.7735668107163232e-11
ch7,1.3136197252477227e-08,1.3230733719506191e-05,0.047688908827585086,0.8756733433546673,7.66123222660163e-12,8.967384807925322e-11,3.460420792896623e-12,1.923064241538692e-11,4.506977494737365e-11
ch8,-1.4634578678517953e-07,1.2188458482995073e-05,-0.0199817278154845,0.5589205832073105,1.1745326737819917e-11,8.993375224328725e-11,2.7935441026039183e-12,1.7286759132462534e-11,2.2513617878576442e-11
ch9,-1.5324209231195036e-07,1.2961184393258548e-05,0.042516254789930936,0.7354941792612419,4.460498606929799e-11,4.387059446509075e-11,7.631964445924733e-12,2.7320227113786885e-11,3.443437049866947e-11
ch10,-1.952948838069372e-07,1.063565868515292e-05,0.06490246517236768,0.6323675654231122,7.816623044132445e-12,5.448140870469208e-11,2.6297698360265473e-12,1.6234943611239464e-11,2.830655969039255e-11
ch11,1.2115485354341994e-07,9.450742735607004e-06,0.02652060480350538,0.8768595823432084,3.7888009834758e-12,3.2446681910879676e-11,3.403294584293418e-12,1.0567037170530044e-11,2.7676280580936224e-11
ch12,-1.8872605383035582e-07,1.208559322869503e-05,0.04940913968222608,0.3896748078218839,1.2171148835483362e-11,5.4954072886694345e-11,8.408347569707834e-12,1.8609899722665322e-11,3.7866143017855576e-11
ch13,-2.7334379485692845e-07,1.0640218676377419e-05,0.027532674758294087,0.5355337120237453,2.0860963729803974e-11,5.178616660623582e-11,2.4137610910217213e-12,1.6583856915197336e-11,1.803537184478922e-11
ch14,-6.907365911462126e-08,1.3370971552651022e-05,-0.3059308760624952,0.8556584899315145,2.013211088382593e-11,3.6815398542160205e-11,4.678059239658301e-11,2.6855837274978868e-11,3.7431790038224714e-11
ch15,-1.0779177487944173e-07,8.51391292046353e-06,0.05464459838909084,1.0018423941916694,1.3745916336600937e-11,2.2409290042579905e-11,4.426706993705695e-12,1.2252317256000164e-11,1.5830051434963693e-11
ch16,5.662071760087691e-08,1.1050802322834915e-05,-0.046178409821723054,0.8572898149781945,2.8149139664313165e-11,2.2798080388628688e-11,2.3390601711420906e-12,2.938328465473752e-11,3.049057949516225e-11
ch17,-6.841551931529218e-08,1.0453569690777965e-05,0.03417268874304374,0.6328131014263647,1.6719111889116005e-11,4.4305540972497134e-11,2.5354996704140526e-12,1.95667944786087e-11,2.2418659937262752e-11
