,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-3.6158375402321664e-07,3.087705811100837e-05,0.03087351872447889,4.5066661323250345,3.5812005418081326e-11,1.8238600729005208e-11,8.88758325613083e-12,1.747083141527238e-10,5.593418363998304e-10
ch1,8.585109831191086e-07,4.293318768058072e-05,0.7918493206757898,15.887704232598619,6.323458686744172e-11,4.37030156905158e-11,1.1554939387889885e-11,3.7828711014329766e-10,1.183897089373915e-09
ch2,1.957226239505357e-07,3.9276991854905914e-05,-0.0022691699619369478,1.6640003002149566,4.9610645349214156e-11,2.259649765815014e-11,4.394432199911257e-12,3.620445292772008e-10,9.155876763888104e-10
ch3,6.92410049216204e-07,2.6634943771062534e-05,-0.3720140834286765,4.621253333979081,2.952686533536851e-11,2.550554673973995e-11,1.4607325484931247e-11,1.0552640557641105e-10,4.1749844727544933e-10
ch4,-5.825693740580749e-07,3.799199106666057e-05,-0.299807194629275,3.2859916377292553,4.6783524303892584e-11,3.21212883450744e-11,3.658451265936728e-12,3.3593603601019825e-10,7.968322864890218e-10
ch5,2.0285398752893232e-07,3.583764637842832e-05,0.0011733255572671257,3.4518719706935546,3.8471162006519944e-11,2.088101241546505e-11,3.0465055296480546e-12,2.6119858861355173e-10,7.740514388812929e-10
ch6,-7.924647478763378e-08,4.437127260768181e-05,-0.018562832764527706,1.6499633006563226,6.051426170959155e-11,3.3555598821728875e-11,3.749910448144779e-12,3.992425896972573e-10,1.2271249466530375e-09
ch7,3.623671658840577e-07,3.6114582466714455e-05,0.7613899085234008,10.52977430570641,4.213068803075693e-11,3.084322471892077e-11,8.726875184270942e-12,2.2251339877519035e-10,8.636576161287519e-10
ch8,-5.2631243948674986e-08,3.74867083469777e-05,-0.1796237974727462,5.049969617818194,4.252705897412482e-11,2.5700791354098588e-11,2.991938281532809e-12,2.820021427292402e-10,7.61355122688894e-10
ch9,-7.61871801776351e-08,3.403464695803187e-05,0.24285864296417173,2.3652745555355255,3.19781377469361e-11,3.1727963046942135e-11,2.432460665488821e-11,3.150594889884868e-10,6.231270185784369e-10
ch10,-6.819148395888836e-08,5.0299975140591194e-05,-0.8138283566157645,8.645486089930733,5.993160627599326e-11,2.986335505013259e-11,2.8790681559152194e-12,6.003288499766545e-10,1.4446331922586826e-09
ch11,3.3355297550145813e-07,2.8733191477885462e-05,-0.721364719979704,6.760135280720814,2.2605975379669994e-11,1.8742910775375988e-11,9.779574063224694e-12,1.048146007218525e-10,5.03896489392239e-10
ch12,-1.381484805201317e-07,2.46675524192234e-05,0.2364327460026025,3.546733207576912,1.9655798986967086e-11,2.0786673448715315e-11,1.8402064284581116e-11,1.0317283901602079e-10,3.3854111993330327e-10
ch13,7.130760467901726e-08,2.9221508794739427e-05,0.16156152121083478,2.4893673334969106,3.270838593047448e-11,2.168364360640884e-11,2.2894783149029854e-12,2.1570719844700866e-10,4.609228630212738e-10
ch14,-1.8665107468121468e-07,3.0470156201740786e-05,0.5057684396635999,5.212276848209589,3.3199615112082427e-11,2.0369106223949998e-11,3.762643346679171e-12,2.35380249323468e-10,5.228163123827789e-10
ch15,-1.5398062990737585e-07,2.6491534546639114e-05,0.11928858334982403,5.93811543574318,2.991482428113402e-11,2.74147724382933e-11,3.291081142895654e-12,1.719602879644914e-10,3.8558288598563906e-10
ch16,2.3334986347397284e-07,3.656433013748607e-05,0.0018800865835979814,2.0325477495472395,4.263358807655196e-11,3.075442913333818e-11,4.7179009793277985e-12,2.714437426661532e-10,8.004996222544091e-10
ch17,-1.247383566012611e-07,3.346850648682125e-05,0.15690662850947024,2.4099602882521864,4.070296220072591e-11,2.943950980088684e-11,2.6820492831919923e-12,2.9092155103880975e-10,6.24449417980997e-10
