,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,1.0520635690591895e-07,1.7256851962773376e-05,-0.18221520056955162,7.148722368915735,2.0786241896589604e-11,8.864096463506961e-12,1.99563307754454e-12,2.1335418278388535e-11,1.3963078697288617e-10
ch1,-3.2060222303097575e-07,2.5600962187785934e-05,0.01064481005843622,4.733552069234343,4.933639986291805e-11,3.167737952418776e-11,1.9662296487510328e-12,4.680522557667723e-11,3.7530473071743294e-10
ch2,2.142250249766173e-07,1.1449710515065406e-05,-0.22337054269089818,2.374943348639314,7.567389048428486e-12,1.3081436121838682e-11,3.965435721777942e-12,1.5563453711656648e-11,7.057732315556826e-11
ch3,2.3453614773527638e-07,1.6632417945530394e-05,-0.273737527222131,18.217020421298866,2.1529430376515557e-11,6.886661305427245e-12,1.4735059214772958e-12,1.4557911950491278e-11,1.1955113016970718e-10
ch4,-3.148118888223218e-08,2.4991150755945767e-05,0.0554406618525573,9.110452905553545,3.753699073064651e-11,2.3750790803038253e-11,2.036652756968764e-12,4.278484590716596e-11,3.033955375785426e-10
ch5,-9.601736625580107e-08,1.3126803797221793e-05,-0.002193974526684126,1.9644042479806973,8.709011073369427e-12,1.9044871746942365e-11,1.840514952125224e-12,1.570476589977271e-11,9.643829499215723e-11
ch6,3.751827101024601e-07,1.6643298270660364e-05,-0.5120923272346833,4.482290448210201,1.1427146144647109e-11,2.277313867841992e-11,4.513028768492104e-12,2.8879205612136182e-11,1.4958106793614903e-10
ch7,-4.111685303112039e-07,2.7345618375038966e-05,0.33200328808503743,5.630129576623954,4.96233460335571e-11,3.079694883739091e-11,1.5528861393979837e-12,5.4720193773592965e-11,4.443224423852954e-10
ch8,-4.509682400836755e-08,2.3696136003202442e-05,-0.06975299598916086,4.8891122034100505,3.152576724384585e-11,2.357494126914549e-11,1.695509438879932e-12,4.1846681077921945e-11,2.831347457110673e-10
ch9,2.818835714311626e-07,1.2424698257438852e-05,-0.41295592583399804,5.408558289038,8.572584213606709e-12,1.0078697394355286e-11,2.1691570096588122e-12,1.3300292836047967e-11,8.484810490633524e-11
ch10,-1.5016722927072312e-07,2.6743674364403906e-05,0.007078665558458588,5.143428529299133,3.3802678781404254e-11,2.3996131519583392e-11,1.3679043026242777e-12,6.992789165244687e-11,3.624178604809552e-10
ch11,3.8524966914212975e-08,1.9691964372382587e-05,-0.017234484438778015,14.50227695757565,3.104219123058145e-11,9.506207833779124e-12,1.702980986988961e-12,1.581735274186314e-11,1.6324699290500805e-10
ch12,-1.4844453921133416e-07,1.579830865875168e-05,-0.04199753771394482,3.5590069953113055,2.05158782527227e-11,1.1889735592567506e-11,1.5480379582031784e-12,1.8674335859732945e-11,1.2308556242195778e-10
ch13,4.751004177376446e-07,1.745207627989138e-05,-0.8858753452172157,8.308231659228628,1.809798633036064e-11,2.097759724314477e-11,2.1732793751684074e-12,3.517135542469167e-11,1.7445138612956842e-10
ch14,2.5409112697124644e-07,1.198312272367676e-05,0.02068340250723025,2.451873206432916,8.14695774461532e-12,9.338640893983535e-12,1.5613291863078755e-12,1.6410302765658742e-11,7.982544216920701e-11
ch15,5.772020151022946e-07,1.3199564602214852e-05,-0.4207924228715555,4.702357788704156,1.3090769749131108e-11,1.2467010894022033e-11,1.4798280987856054e-12,1.788680103470767e-11,9.485964034290895e-11
ch16,2.944540563998399e-07,1.1596992649513157e-05,-0.4583121785321849,5.126462475259547,7.493084462123329e-12,1.0593091397332068e-11,2.8244176097897743e-12,1.295067918544635e-11,7.441008687759807e-11
ch17,6.114382547655947e-07,2.193766639277938e-05,-0.874457102350861,9.21679857496088,2.3081640302137596e-11,2.5234570057702492e-11,1.5081967703827993e-12,6.592366846633257e-11,2.7532096741450825e-10
