,Mean,STD,Skew,Kurtosis,alpha,beta,gamma,theta,delta
ch0,-4.629050916667296e-08,1.2613794556501812e-05,-0.8443264490284718,9.2709083818721,1.8499634579025737e-11,1.6665088526268226e-11,1.163933720593328e-11,2.1089972203340697e-11,7.843489410301266e-11
ch1,5.617408458885484e-07,1.5333664665429565e-05,-0.1441237350324871,4.588409091602594,4.5525716990311285e-11,4.844983881526552e-11,4.395939581923151e-12,2.025486263088972e-11,9.011548961103959e-11
ch2,1.8099414241161846e-07,9.337318762760283e-06,-0.03935677611183189,0.8414202469159284,8.33179235045324e-12,1.2869069403004235e-11,4.169153372919183e-12,1.1945136909773105e-11,4.181750904168734e-11
ch3,-1.5758891277864048e-07,9.9875945119674e-06,-0.3255423833141071,3.9819459896758334,2.0175694642393825e-11,1.0019374361603196e-11,3.5721340790604806e-12,1.2380978753823274e-11,4.1530619451569263e-11
ch4,2.0734725232566688e-08,1.4645074700741108e-05,-0.755936103504247,8.284848096830881,3.044658119725786e-11,2.8941333843799388e-11,3.468671262448426e-12,1.9785811869764183e-11,9.031016701872491e-11
ch5,2.6061943214965417e-07,1.0688788509786031e-05,0.16315567730537953,1.240135919778778,1.0051659384826262e-11,2.3564524957789137e-11,1.9593783723817895e-12,1.5243074513817233e-11,5.236335233254688e-11
ch6,-3.3407405472191164e-07,1.1997967103672903e-05,-0.48181117398768325,6.20265645933714,9.132186707473401e-12,2.7444671332798186e-11,4.621749187105211e-12,1.3786680540167682e-11,5.7772871273602177e-11
ch7,6.914083205149403e-07,1.4962418151244895e-05,0.4271206895692825,7.4718082099984,3.847851586819753e-11,4.462846562741669e-11,2.650858102974782e-12,1.729773985598095e-11,8.269851675715294e-11
ch8,-1.4780723296871719e-07,1.343884822301336e-05,-0.5498129039284212,7.363973072254947,2.8388267154793174e-11,2.5987454095514348e-11,2.2506668337248094e-12,1.4461323377170683e-11,7.525855288738628e-11
ch9,5.244109497883112e-08,8.82140524608262e-06,-0.0926044861368996,0.9558973343695891,8.451778633982142e-12,1.0640720498484518e-11,2.360214036591857e-12,8.623508251267187e-12,3.767843765434534e-11
ch10,4.4589699531001114e-07,1.5382024226433837e-05,-0.1760755166700246,5.9740815031518455,2.8239925743423515e-11,3.616126873361085e-11,1.5202988103388081e-12,2.299708113994199e-11,1.0515492558503499e-10
ch11,-2.2288910794551307e-07,1.0218320550588858e-05,-0.4279248289650189,3.9597265450580093,2.356908473701209e-11,1.0537718166016074e-11,2.5792280444390148e-12,9.30943003978139e-12,4.384402535309448e-11
ch12,2.422470002814122e-08,9.877158542939397e-06,-0.37511557351350766,4.053594473743091,1.9643855804444628e-11,1.2740763343155097e-11,1.815288613363645e-12,9.839511153637831e-12,3.692991964550341e-11
ch13,-1.669898344376342e-07,1.1207585409420529e-05,-0.2368950132245155,2.941485400851552,1.378270153615893e-11,2.2396099415087217e-11,2.1728558067573237e-12,1.3820973430771376e-11,5.107248347396638e-11
ch14,2.8109382770783944e-07,1.0777491782062466e-05,-0.24608598123799097,3.1026724330281388,9.205654020193128e-12,1.7288616334356186e-11,8.882461361372624e-12,1.7090856676526413e-11,5.3824360594681414e-11
ch15,6.168084862502462e-08,9.810641483333665e-06,0.05726807761064226,2.114755861112842,1.1630009670859248e-11,1.4974543523523298e-11,1.8552241118029632e-12,1.1355902653181606e-11,4.273828501798654e-11
ch16,-2.9278335764823363e-07,8.463238970693223e-06,-0.06388453858583021,1.2226918428403017,6.665233443441134e-12,1.577858968082668e-11,2.84857281854168e-12,8.865056439049068e-12,3.1050577687958686e-11
ch17,-2.6018051251456535e-08,1.3380785144607658e-05,-0.03907510228663743,2.754229711525489,1.5023374643208064e-11,2.995451392570674e-11,2.1696635053843212e-12,2.436258146109067e-11,7.800222259809262e-11
