,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-6.542435975508989e-08,7.437205281261695e-05,-0.5077661007613157,0.7635781966123667,664,4.014938080156528e-11,3.352873031732116e-11,7.962296557673322e-12,3.166381336030243e-10,4.897755941371606e-09
ch1,3.8967812071878695e-08,6.197655191497266e-05,0.2503465937340195,1.287521548648284,732,6.020949117543102e-11,3.931617885840503e-11,1.4268500446755978e-11,7.403071517017504e-10,2.704139633316726e-09
ch2,2.2467814707590522e-08,2.9234491558954123e-05,-0.2564482811587648,0.8569761665087734,1667,4.502067873215932e-11,3.0048382733706055e-11,1.6765851936026705e-11,2.4703921397074576e-10,4.1111893134063453e-10
ch3,1.2088046170023815e-07,7.731635900260548e-05,0.5195971492934726,0.1974280250361531,596,3.2292876369164004e-11,2.0533554600681813e-11,1.0966802554232137e-11,3.6567860824820365e-10,5.4242596380165786e-09
ch4,4.5450962022690433e-08,7.396247907637407e-05,-0.5190623431853837,0.4545883356543241,641,8.57668536380958e-11,4.128780352377829e-11,7.267259574828643e-12,6.519537055311143e-10,4.443871200112017e-09
ch5,2.0669619630316565e-07,3.079149061918988e-05,-0.1835326749098578,1.44471025836416,1751,4.7595030405791844e-11,3.61761113353438e-11,1.82616236279955e-11,3.374838401794794e-10,4.007854682494314e-10
ch6,1.714153424793848e-07,3.7382940731731496e-05,-0.23687684554704672,0.8893707155663892,1494,5.853278787967395e-11,3.134943384781889e-11,1.8946397256584677e-11,4.0828216612165297e-10,6.343389035648277e-10
ch7,-3.492816953473947e-08,7.135267340557291e-05,-0.33260710344291167,0.3526118117576722,662,5.1570114431248535e-11,2.4196730224813076e-11,7.943667497801675e-12,5.403512942185665e-10,4.3598674281787676e-09
ch8,1.910591455280327e-08,3.949553683242146e-05,-0.201201048703098,0.8140112793641743,964,6.36982367404176e-11,3.596964544969611e-11,7.124472731724478e-12,5.048946275598881e-10,8.267343155340747e-10
ch9,-1.2751025116476275e-07,3.1990666459698596e-05,-0.13658797912511464,2.2603360677927187,1246,5.133540113100872e-11,4.0243022968639394e-11,1.0122991397169935e-11,4.200633048570312e-10,3.8395099391103465e-10
ch10,-4.948109385964563e-07,6.753568478026515e-05,-0.27135374759872666,1.0019561971772326,671,8.1296357402543e-11,4.5971296078790927e-11,4.774092214148338e-12,9.410364733237789e-10,3.252193739049407e-09
ch11,1.560512398748988e-07,7.980460601700907e-05,-0.589168288679832,0.6584857221331326,636,2.2603226420240356e-11,1.7391730772976932e-11,6.530736086119404e-12,2.6295545601052996e-10,5.815718939322117e-09
ch12,1.291110420184204e-07,2.6064507993152057e-05,-0.055642540275284445,0.8077903680779679,1263,2.9590534150601823e-11,2.6268059949843272e-11,7.033496107024911e-12,2.3669061423864837e-10,3.3264571668491285e-10
ch13,2.2973252863497528e-08,2.455548571795671e-05,0.1648746907120005,1.0080027369341158,1264,3.1883236340337793e-11,2.2930639478299698e-11,5.649647302072031e-12,2.275350353090481e-10,2.5928593954312607e-10
ch14,3.193450511614562e-07,4.3574057843204645e-05,-0.3549929981207484,1.8912668735029197,972,4.963392520596922e-11,4.45530920148748e-11,1.051745341105848e-11,4.670395452079931e-10,1.1779222805522998e-09
ch15,1.0649450871640593e-07,2.719646702606835e-05,-0.052711725572106,0.9695883093948567,1212,2.9086841424675986e-11,2.015025469587329e-11,4.96778757387528e-12,1.9295347380792387e-10,4.397793892808483e-10
ch16,4.156537780425851e-07,3.74572554573439e-05,-0.2093688339181938,1.059181097016368,1577,6.299937557298674e-11,4.164886115898215e-11,2.0341446449814748e-11,3.8100244928920766e-10,7.298572803763901e-10
ch17,5.25302860105867e-07,3.898266886068457e-05,0.05542985743664715,2.0818944434485642,952,5.180666631085564e-11,4.448795754794827e-11,5.361526699335837e-12,4.615929752523609e-10,8.571484810182052e-10
