,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,3.2583855088195145e-07,0.00012135557048767117,0.4687454552638597,2.186553536938849,2931,5.275876016796861e-10,1.1920473052342746e-09,1.897938926096312e-09,1.7530447946438193e-09,6.43206158814246e-09
ch1,-2.5181909890699684e-07,0.00012068785886242323,0.590632324393059,3.6616790585881374,2541,1.3465307939780607e-10,6.474789054197065e-10,1.4244764565508822e-09,1.7144587051840727e-09,7.916984477918097e-09
ch2,2.462493918849718e-07,6.980451342636086e-05,0.1695129013758169,5.131725799817261,4732,1.8356301931713924e-10,6.526993915993483e-10,1.4125397225099575e-09,4.65816284279005e-10,1.5201296107876363e-09
ch3,1.240898367177173e-07,0.00011611740777406653,0.6686424893729663,5.742443457975424,2509,3.588696814496546e-10,6.993231568262281e-10,1.3406766707544613e-09,1.4156908494690745e-09,7.147381087651868e-09
ch4,6.221068501487732e-07,9.32539337650067e-05,0.15824142865006405,1.4548754009028784,2239,1.4210431577017266e-10,3.24002863553153e-10,6.284572575986445e-10,5.243633047842223e-10,4.474400335586372e-09
ch5,7.043028397395711e-07,9.771311125087261e-05,0.10612213645099829,7.728989431719691,3924,5.279718677609528e-10,1.0364425032558765e-09,1.5138379353225854e-09,1.138128475435865e-09,3.6938939122180027e-09
ch6,2.1099586816938513e-08,7.078770585103345e-05,0.8359513797435005,12.138425704684948,3937,1.9826200749387808e-10,4.2037951015406827e-10,7.516961821212277e-10,5.084251061065048e-10,1.9145487668732782e-09
ch7,-1.1871840205374574e-07,0.00012446172431581775,-0.3159751120139243,9.185751651978226,2320,3.171765860484739e-10,9.894261245269509e-10,1.4689075732988457e-09,1.683009505597887e-09,8.235324118035217e-09
ch8,6.2242514716169e-07,0.0002541291178809776,0.14684257759439404,5.227836461232931,2409,4.871068272292483e-09,5.9392987252965814e-09,2.696975456678618e-09,1.2370760720634778e-08,3.0464050585809115e-08
ch9,-1.862333063050142e-07,8.525697855397603e-05,-0.5468457814752489,4.57167199189355,4201,2.6422775865755977e-10,1.0882205662964597e-09,2.075704643093033e-09,6.346159871449066e-10,1.8969738527348323e-09
ch10,2.3929657281285907e-07,0.0001506873125612616,0.01735112290002303,8.518057484912402,2421,1.6533081794278252e-09,1.806955273273846e-09,9.234745571829154e-10,4.3595168833105985e-09,9.821044289373249e-09
ch11,4.3532918429378446e-07,0.0001186610524022526,0.27315805207510097,5.018193976067444,1979,1.7946469648586554e-10,5.034238098759077e-10,1.041099591878418e-09,7.337431078489298e-10,7.840607969483575e-09
ch12,-1.32320671602759e-07,9.834279650712417e-05,0.7010949594316132,3.9210183885760213,3351,2.2399984678461806e-10,1.0256754335011675e-09,1.8131680918486788e-09,7.141803378403156e-10,3.5451411532459154e-09
ch13,-1.5859732231880034e-07,0.00025392847510024945,-0.082847380541316,4.748542293751169,2500,5.061700031681204e-09,5.7007477442708436e-09,2.7473649120677307e-09,1.1314262720301405e-08,3.0952979821879446e-08
ch14,-5.432191469157511e-07,0.00013059621491766322,-0.2985797966490378,5.907778432696462,3596,9.658923339005413e-10,2.0721797595523724e-09,3.186131693012432e-09,2.6726460355994236e-09,4.729128354290701e-09
ch15,2.247622748816416e-07,6.260362910037681e-05,0.2598993036634555,1.7315967844302902,1958,1.3268555588555853e-10,2.524700968134026e-10,3.9975106509736095e-10,5.240728121720121e-10,1.9396945606262564e-09
ch16,6.30274422066516e-10,5.9846257294163415e-05,0.05864861998544769,5.582386475026082,2895,1.344516992572091e-10,2.401106291365286e-10,4.3815258001716875e-10,4.205530302742379e-10,1.6879798341930208e-09
ch17,1.9313289871597706e-07,0.00030766052665832905,0.0060631787378703245,2.8302048495767735,4290,7.201987072265468e-09,1.1733355056304792e-08,6.746560766101233e-09,2.075031418540367e-08,3.983607318484395e-08
