,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,4.7683212605575404e-07,8.484137296228937e-05,0.34734718866900455,1.1229362925374415,1065,5.647962350652487e-10,5.688706414098746e-10,4.431975143656001e-10,1.9772888218860107e-09,3.2328226218699585e-09
ch1,2.2126625544154543e-06,0.00012752316153907543,0.16793453001758113,4.958909817294392,372,1.0204080747940655e-09,5.210482917417134e-10,4.1596900747088175e-11,2.5831964534819056e-09,1.2087513616095653e-08
ch2,2.606645311886536e-07,8.706233949779259e-05,-0.08691059773116719,0.6814389834910943,394,3.803032646297451e-10,2.112833513196915e-10,4.099390301384455e-11,1.983801568380004e-09,4.56472033724319e-09
ch3,9.674630651623569e-08,5.901741439323822e-05,0.5203360640277912,1.4145323249163546,411,1.060105891503923e-10,1.1178533210339387e-10,2.187553093529852e-11,4.836229466657811e-10,2.4948853839884055e-09
ch4,-7.044530716014714e-07,0.00012351912104026762,0.9730783964982747,5.334000866916959,498,2.121635819602165e-09,1.4272777304222605e-09,8.476857815738577e-11,4.684689457552512e-09,6.473967982724908e-09
ch5,9.184106245258978e-07,8.547872617721935e-05,-0.18763109522733162,1.154050486728849,487,3.368976996179435e-10,3.3121160686467443e-10,7.49662183514084e-11,2.1502128191153158e-09,4.386413173212211e-09
ch6,8.860662636699354e-07,9.340656496375314e-05,0.20254033654616038,3.2174566924754817,329,5.23598093474328e-10,2.1108930764072052e-10,1.678606613803479e-11,2.789168536325303e-09,4.909191499056847e-09
ch7,2.4452157019845754e-06,0.00010958029909777239,-0.5055457868329756,8.760229508875973,359,6.490434201199174e-10,4.505267951171273e-10,3.9983576553228084e-11,2.320189972379124e-09,8.754247880629258e-09
ch8,1.435005148906323e-06,0.0001153526116665966,-0.19383436836729234,3.067732432255408,407,1.17766036181988e-09,8.328442737916001e-10,9.107774151253773e-11,2.8466756721907625e-09,7.36795035245691e-09
ch9,1.4444125366775182e-06,8.873541252800237e-05,0.3649364298737489,1.7144423437970397,904,3.9249584509421927e-10,6.65976536186664e-10,3.6428860663433247e-10,2.154056268295154e-09,3.6207795315959873e-09
ch10,-8.654886832216814e-07,0.00012547659703775576,0.4869019988783651,4.778069204500287,406,2.075481677670485e-09,1.1664233376664455e-09,5.905421461596379e-11,5.450319230545515e-09,6.44649481345577e-09
ch11,5.333666483158522e-07,6.338938959062235e-05,-0.06938188731484503,2.4972886910050214,462,2.2586965636221885e-10,2.8127052852909713e-10,2.6511792441090712e-11,7.470950963376291e-10,2.3069934956480646e-09
ch12,3.799662971328423e-07,8.398327699688238e-05,0.27406707428786903,3.2584360466457607,891,4.742110880667854e-10,5.70203988834116e-10,3.5649447768857243e-10,1.201987514307413e-09,4.078423201685355e-09
ch13,-2.161286341840169e-06,0.00011183401351578964,1.6070529658602368,13.830382354306021,337,1.0599186905548607e-09,4.84223333326233e-10,2.0006285509400205e-11,3.5050162333888886e-09,7.51743712728924e-09
ch14,-2.1482219849108452e-07,7.726273827540425e-05,0.40108303841734966,2.105421710507165,1096,5.407700867797892e-10,5.4239597601005e-10,4.008906099099148e-10,1.253540682935073e-09,3.0194305580182653e-09
ch15,-1.1336348794593814e-06,0.0001007609338499261,0.13073738647271307,3.544078026580272,452,1.3118104948919029e-09,1.0109788282277938e-09,5.976338074924886e-11,2.9106369134231652e-09,4.583152523303818e-09
ch16,9.078061325664827e-07,0.00011335937778384808,-0.28253278156163236,4.905699177818625,383,1.1165908781017065e-09,5.363899644637181e-10,1.979357548910173e-11,3.881055795026569e-09,7.138520609853691e-09
ch17,-5.176683393838484e-07,0.00011835343479465793,0.1251377096885033,3.9525732297026845,404,8.37559757971732e-10,8.727127506231228e-10,3.799047614299637e-11,3.2290920857230768e-09,9.234857027635555e-09
