,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,4.1378548309590374e-08,4.416341442828842e-05,-0.12299737681600807,1.6256116175956485,1890,9.537818528393355e-11,3.394677006278655e-10,3.543064513067032e-10,2.5973302964553635e-10,6.872536822748163e-10
ch1,-1.011138842429739e-07,3.752689797355451e-05,0.9746016615832593,11.35657492065083,1072,3.956528026443139e-11,7.435443781257404e-11,3.01571523555284e-11,1.924209875766802e-10,9.091634811944601e-10
ch2,2.3616002522225068e-07,4.729141047106329e-05,0.10312955359836187,1.4339093501578528,940,7.94787847241682e-11,9.6946595258448e-11,5.2433225426432234e-11,3.3086033461075484e-10,1.4390589043799839e-09
ch3,-4.20958114525747e-07,3.6934503753394355e-05,-0.0688235024335863,3.024602410006457,1591,4.153027198486698e-11,1.1818363741684345e-10,1.5471398816029574e-10,1.2388476870436203e-10,7.219162705789811e-10
ch4,-2.822888331162385e-07,4.699509218533625e-05,0.033161751332825416,2.7099823679970907,1002,1.21616821804839e-10,3.228707530723368e-10,6.357322572206351e-11,4.1373085168003054e-10,1.1497182176609768e-09
ch5,1.1020707277473205e-06,5.390071209908068e-05,-0.007036637943404135,1.8733266211977444,961,1.0427551197709339e-10,1.513079306250439e-10,1.001791334537624e-10,5.516359222757114e-10,1.4544528468350686e-09
ch6,4.1407367827207884e-07,5.0736396366352205e-05,0.03754624283518692,1.0925127229621605,852,8.22207818555366e-11,9.36180196682745e-11,5.840135806748342e-11,4.2663631230578156e-10,1.614063775661712e-09
ch7,5.106653135267136e-07,3.931330654701802e-05,0.9572247509497872,6.380754758095955,1060,4.38257698272521e-11,6.950754633541049e-11,3.629142986656403e-11,1.5472907195018868e-10,9.296417949911743e-10
ch8,-3.398611255279272e-07,6.498787798539572e-05,-0.16899467955224487,2.788441181493063,830,1.0108172238734857e-10,1.2323470058472317e-10,2.3772550048412814e-11,5.758958989212709e-10,2.5752822883858107e-09
ch9,1.8693978620514243e-07,4.104707663107422e-05,0.18896007239794219,3.3665970100408256,1622,6.544724063262737e-11,1.9619175827556482e-10,2.183413936438359e-10,1.8486298628837786e-10,7.224483548255992e-10
ch10,-5.323070000184614e-07,3.9888918404404327e-05,0.0598688099109848,1.5015912910152656,824,8.060801828486507e-11,1.1272824684593924e-10,2.061542142790509e-11,4.252294002756979e-10,7.133233832690458e-10
ch11,3.8579388767052137e-07,4.310342094890975e-05,0.1604848310384747,6.156663158801257,1991,8.340339953067924e-11,3.111545318237449e-10,4.243602706419008e-10,1.4498147243488873e-10,7.056385760878126e-10
ch12,-1.6085282344418173e-07,5.3837702974489674e-05,0.03362483080162439,3.196734741960766,2059,7.666725505250787e-11,3.732684182700632e-10,5.648403925668208e-10,1.9689059184439824e-10,1.0863826790850014e-09
ch13,8.249878886503972e-08,2.4898572434050818e-05,0.017315002577930942,1.034503358610107,896,2.3815190677573907e-11,3.653538854081504e-11,1.486536814332886e-11,1.3753505222130171e-10,3.567337059235049e-10
ch14,-2.4143055537706967e-06,4.818843426581099e-05,0.64192242568823,3.0127623255706713,1455,5.68164004174531e-11,2.058869865250051e-10,2.1357712210440416e-10,1.7916083340488965e-10,1.225517907246636e-09
ch15,-3.685174695254167e-07,5.7859187701686404e-05,0.1955930082116362,3.7062860377027693,894,8.084985873663486e-11,1.6438382948308166e-10,3.5504094617601756e-11,3.2789592155558345e-10,2.4975517428572223e-09
ch16,-9.726866104249566e-07,5.213541939130081e-05,-0.3044166157663675,1.787597573771749,841,8.875866998260161e-11,1.4942938361954004e-10,7.988630778330535e-11,3.9231017351629453e-10,1.3575503266442632e-09
ch17,1.5498119410733926e-07,4.4853203156651724e-05,0.1564893544373061,1.255635642507115,748,5.944738229057537e-11,1.015192264529449e-10,2.063020178195161e-11,3.894720344644103e-10,1.2856162855032325e-09
