,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-9.84721111696004e-09,5.452174759808419e-05,-0.396835495461619,0.5675017146026389,369,3.626260951554673e-11,2.338684483897362e-11,1.1092210247497234e-11,3.1225807818359476e-10,2.5668182403611293e-09
ch1,-2.1878541960847906e-07,4.83288986620049e-05,0.15306664972707765,0.4387867027305017,405,4.301525508682203e-11,3.927090231424598e-11,1.455557274861727e-11,5.978497010944136e-10,1.5805046802320534e-09
ch2,-3.559807984205663e-07,3.264462296033924e-05,-0.25990029110409085,0.8451511457233205,940,4.132859574009687e-11,3.0957685263995226e-11,6.35328623713578e-11,2.6214850987965696e-10,6.005653968105799e-10
ch3,4.5560651282383127e-07,6.0250902128592505e-05,0.5458095374509792,0.18490252788347483,310,2.687937534711603e-11,1.726841206735831e-11,1.1731966853569912e-11,2.7503571185059704e-10,3.1080407848067657e-09
ch4,1.5729054029077926e-07,5.28591658831422e-05,-0.4098959981643556,0.7545916801113433,395,4.8532710386027976e-11,4.1697083483898466e-11,1.2552328849813135e-11,5.613744676600053e-10,2.0533507965415835e-09
ch5,-6.256827119019038e-07,3.078820091963655e-05,-0.12996166713090365,0.17766803988482316,1018,3.765182242115663e-11,3.254158145407596e-11,6.549752457867035e-11,2.3312333815865006e-10,5.324519715673718e-10
ch6,-3.534661307327202e-07,3.824183096234366e-05,-0.06591248448888959,0.4033254672969382,962,5.820496604111813e-11,5.5796660818695e-11,7.613188873951816e-11,2.9999507625824405e-10,7.349722350712457e-10
ch7,-4.237863579002062e-07,5.255590479540549e-05,-0.14228101176296948,0.7755512534489002,395,3.580709438340041e-11,3.281337296321306e-11,1.8051353623407897e-11,4.0150076704843493e-10,2.2414630422090703e-09
ch8,1.9962839843799063e-07,3.727195321414439e-05,-0.06795179113245597,0.4969110435437907,509,4.7384717660173575e-11,4.2653307666451e-11,1.3473002881343136e-11,3.8953548939951956e-10,8.296408965494894e-10
ch9,-1.1387139873459262e-09,2.8258944202978532e-05,-0.09466464743610994,0.32889791166311655,648,2.916044297618786e-11,2.97324731185781e-11,1.5542736025547135e-11,2.1777015181522152e-10,4.3022492963519627e-10
ch10,3.888425919305366e-07,5.094998992349434e-05,-0.2501002350033634,0.21176902674719678,367,5.988994405070582e-11,7.265111043954671e-11,7.167477918214697e-12,5.993701279817713e-10,1.7445225473981973e-09
ch11,-7.883063529001986e-08,5.5276615444751244e-05,-0.5635125463696088,0.5451709463828354,389,2.648385835081039e-11,1.7037512686085183e-11,1.4343359803412395e-11,3.3257984426876984e-10,2.6857703573916206e-09
ch12,1.657253198906796e-07,2.8626737226330625e-05,-0.09166005162382117,0.2976837724062289,536,2.4489936538613783e-11,2.131051160887522e-11,1.1747752725546903e-11,1.832127667996036e-10,4.958389207329979e-10
ch13,3.1012810419687236e-07,2.3703382948721795e-05,0.1427234122871916,0.3644456930793907,717,2.2042293164240638e-11,2.9601555521444104e-11,1.641547334137807e-11,1.33208298922529e-10,3.1508229128558904e-10
ch14,-3.153211586979461e-07,4.122401803212171e-05,-0.291586985667933,0.5407020605511148,499,3.920681164265156e-11,3.5807560459124276e-11,1.5580143119369534e-11,3.395682024640863e-10,1.2062921403842874e-09
ch15,4.048327804220853e-08,2.3777655719863704e-05,0.05609162591673012,0.26717108129434397,659,1.8284163853242307e-11,2.4266788890726267e-11,1.4324741208391412e-11,9.62401575669643e-11,3.7914098132519454e-10
ch16,-4.6441452918288207e-07,3.6596219166728704e-05,-0.30985350527410116,0.4754428435970648,872,4.2465614760240916e-11,5.562018743995676e-11,7.39796707940087e-11,3.1610547611386995e-10,6.638065420097784e-10
ch17,3.543032139413151e-07,2.92533398819787e-05,0.0985667072026556,0.5661982688483627,530,3.861340236377526e-11,5.895778802082326e-11,7.1189234861114026e-12,2.057339894482008e-10,4.659330926436626e-10
