,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-9.709802187492046e-08,1.4780565787037066e-05,0.3576494129658145,1.351363145862365,3146,4.85497216747919e-11,3.93053704544859e-11,2.321698035410191e-12,6.656168755800776e-11,5.673893501987157e-11
ch1,1.984226608589317e-07,1.2857331311262434e-05,-0.1567838501006481,3.440238155204825,3712,2.3394117759057838e-11,4.782310809748208e-11,3.934352958273728e-12,2.8830328059133566e-11,5.220921079634164e-11
ch2,-1.8532263871624223e-07,1.1619959798534777e-05,0.10287298033187506,0.45156385672876276,3339,1.733108758726208e-11,1.7688532977133263e-11,3.308572336938608e-12,3.959171202213563e-11,4.726540375832244e-11
ch3,-3.677081668261517e-08,1.0955644386743222e-05,0.050927541605250363,1.9517493436432236,3730,3.883793266515115e-11,2.754682680464457e-11,2.5609412895507247e-12,1.8277568481056132e-11,2.8292784789149554e-11
ch4,-1.2898693994731575e-07,1.5395233443646108e-05,-0.024629711556057202,1.2223824041655904,3484,7.07945596609041e-11,6.256423989453136e-11,4.374152003951244e-12,4.7794798964938885e-11,4.84357237097291e-11
ch5,1.2464314561489347e-07,2.236169667452064e-05,-0.9647181240189951,3.0206233152430304,2746,6.133258459174672e-11,5.654728746605263e-11,3.690397752647868e-12,1.788621279883941e-10,1.927859988583161e-10
ch6,-2.82123532651378e-07,1.3749408331856544e-05,-0.0025457800639951842,1.1329819520696933,3109,2.245573631807207e-11,3.9655987049292415e-11,2.386194176222323e-12,4.5720183401023275e-11,6.397244570895937e-11
ch7,-7.218056814743413e-08,1.9711127373149183e-05,0.18090973347991657,1.492273644616155,3092,9.90086414393467e-11,9.610404600146229e-11,2.206082418884578e-12,4.9768909595619604e-11,1.1519927938678211e-10
ch8,6.911717413125197e-08,1.6872259832542486e-05,-0.193689064121325,1.7965227780727444,3318,1.2401984890431202e-10,5.985190807894759e-11,2.4509533059835176e-12,3.560473593785801e-11,5.16545873761369e-11
ch9,1.0741844116351972e-07,1.0675001418825988e-05,0.01782461440484969,0.8604455961404223,3198,2.2050747214129666e-11,1.7783073507203143e-11,1.6803311558393295e-12,2.791065255029462e-11,3.768824881322474e-11
ch10,1.850349113404452e-08,1.6009637172058844e-05,-0.0731840479619605,1.2341861167700685,3324,8.808425063494426e-11,5.977786658038926e-11,2.6404885108123267e-12,4.340126030764989e-11,5.4757667459433345e-11
ch11,-6.844698426239766e-08,1.2389806864266594e-05,-0.10188221849525664,1.215569579566104,3400,5.839832562020116e-11,2.609397746841216e-11,1.5386598611953667e-12,2.9473119367607265e-11,3.210068520075312e-11
ch12,-1.2175090513991615e-07,1.277648679731945e-05,-0.09904068682262794,1.3005366795572098,3340,6.584483979091092e-11,2.6285743286953002e-11,1.961009660896832e-12,2.336238961157397e-11,3.6691919485946645e-11
ch13,1.3419032782038739e-08,1.1492324613591064e-05,-0.013421730379881456,1.3916395474990173,3440,3.283711865727973e-11,2.4606703963874208e-11,1.737147358106985e-12,2.447079394111031e-11,3.9696061281358535e-11
ch14,4.3291516309705586e-08,2.292087629526581e-05,0.5993117614301154,1.3369556454614866,2510,6.916640764595561e-11,3.7860220174475394e-11,3.0019201517067304e-12,2.588863937031534e-10,1.5343635534325993e-10
ch15,-6.538498906543294e-08,1.1788419795279308e-05,-0.22500383772680385,1.4803090685652123,3344,2.1331709669838184e-11,3.116800703617906e-11,3.3432678829829377e-12,4.3230794215435005e-11,3.515500406699886e-11
ch16,-1.1813530867470363e-08,1.7577302545389316e-05,0.12634246812567312,0.8613784199760102,2820,2.982276398299298e-11,3.090944708004294e-11,3.337275376764237e-12,1.2034151529682226e-10,1.1295827116652567e-10
ch17,-1.589024126676962e-08,1.4192867638770525e-05,-0.03434726757923543,1.0244115114319126,3094,3.754215690642748e-11,3.457048233686766e-11,2.9480700222976954e-12,4.330041234759536e-11,6.721745775742429e-11
