,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,5.771312949599644e-08,4.961515448399131e-05,0.3390666754527529,1.7271947377909687,1259,8.970658264952238e-11,4.3821955316418745e-10,3.521437557722936e-10,2.072628580812323e-10,1.0793731839093793e-09
ch1,-3.220589874939134e-07,8.259491985886338e-05,1.0330259496622574,6.0572978824789026,924,1.2334701382758598e-10,5.125178910975643e-10,3.319008952392856e-10,8.459611190865112e-10,3.421704544782277e-09
ch2,6.118192362904435e-07,3.432381740088597e-05,0.412933562755988,3.876809589757169,886,8.116696296122968e-11,2.398379267458559e-10,1.1113591248335095e-10,3.2356428698210376e-10,3.714522651894488e-10
ch3,-1.6636416042640673e-07,8.315522111493224e-05,1.343027671511385,6.463828838118074,837,1.0136101838151728e-10,2.4903142791344154e-10,1.9009632260391787e-10,7.524568815340708e-10,3.6086816430361117e-09
ch4,5.566137173251824e-07,3.653120206667294e-05,0.5777247764905669,8.774635209557966,814,4.0733313927772e-11,1.5902100232015103e-10,6.237648393018918e-11,3.327646554409384e-10,6.793336658780341e-10
ch5,2.718107284293918e-07,2.5083642631124672e-05,-0.2667488503117874,2.5453198571586144,1313,3.116972889276986e-11,1.2245609118731795e-10,1.2010506966078153e-10,1.2997981364325916e-10,1.8725868404477306e-10
ch6,1.339449364437542e-07,2.9439208656576304e-05,0.04133767649250421,4.581570347357897,717,6.898391088564477e-11,1.382277473007684e-10,3.311594239723735e-11,2.5179597249093286e-10,3.570903376986898e-10
ch7,-9.303385038920561e-08,7.736975948406856e-05,0.9668469082223324,4.841383407508167,879,1.4013987379823838e-10,4.4877113453832225e-10,2.765242021617657e-10,9.994672990012866e-10,3.2937859068557043e-09
ch8,5.911193854582348e-07,4.922263661476542e-05,-0.23467758345824263,4.391989436497813,656,7.908597057657564e-11,2.4794766396595315e-10,7.122104449846994e-11,9.399844244958182e-10,9.517261178424175e-10
ch9,5.71335829745764e-07,4.040382307046969e-05,-0.28339033089134913,1.7895457351064747,1492,1.1463538053258007e-10,3.394472560200276e-10,3.137768539144079e-10,2.9754030419758735e-10,4.157007417744798e-10
ch10,1.0956669207391856e-06,4.5794988022408424e-05,0.4658700440951216,7.8325825975252314,558,5.2946838839467585e-11,1.483352852781521e-10,3.850476570507111e-11,6.280323549170679e-10,1.0365728243675424e-09
ch11,-1.6286816125898115e-07,6.846570473948436e-05,0.40705298960308695,6.6594205356127905,901,8.201797881574687e-11,2.8283860576750637e-10,1.492475262786481e-10,4.735976765160616e-10,3.1137733392549093e-09
ch12,2.686687463629803e-09,5.621379684096538e-05,0.8800924261802451,3.587885280096895,1280,1.4930237803914824e-10,3.618329885336947e-10,3.077626546551089e-10,2.9588912097424e-10,1.3515966288577815e-09
ch13,3.9815058209584177e-07,2.386884732290186e-05,-0.027409802771499132,3.4091633289122054,648,3.4440183045846804e-11,1.3626264703603332e-10,2.57832798880935e-11,1.1106952607508222e-10,2.1284342874027883e-10
ch14,6.179389133234018e-07,4.159568570380816e-05,-0.15965113945109494,2.0989794287361194,1402,1.043728579988502e-10,4.720123975257941e-10,3.735742080752591e-10,3.1118478781482585e-10,3.8539577306207147e-10
ch15,3.6213929544026165e-07,2.569321941565661e-05,-0.047264983699674794,2.956669806521411,707,3.021633982145028e-11,1.3176153543235007e-10,3.0098691021642746e-11,1.9848055852531384e-10,2.517242495892877e-10
ch16,1.9624306860154962e-07,2.403846037754824e-05,0.31495714236300654,3.9951929768778855,922,2.7897964234765603e-11,7.799869507025391e-11,3.7959251705951023e-11,1.2845529292305037e-10,2.9687233903115045e-10
ch17,5.472930920067753e-07,3.605238055362665e-05,0.2702642427741564,5.928230683910682,573,7.799755300781656e-11,1.7796962916716074e-10,4.6972681111459916e-11,1.973947471960111e-10,6.359695721237634e-10
