,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-1.7248620841033724e-07,0.00010151289934845613,0.0880201828284389,2.0361501048990958,1887,1.0801511295314639e-10,4.5821893874604013e-10,6.713746120493695e-10,8.360725551732467e-10,7.879351046670652e-09
ch1,-6.424871831172449e-07,9.691632114320333e-05,0.8636904570441027,5.986157587529522,1356,1.7471478143637748e-10,4.737906641080243e-10,6.184414483518681e-10,1.331537830414476e-09,6.386129985415474e-09
ch2,-2.302065571160887e-07,4.927447785955287e-05,0.3500216027382226,5.890377209817176,2579,7.817060446760162e-11,4.180317583786816e-10,6.512727943255241e-10,4.810904349528757e-10,5.834528065350772e-10
ch3,-1.6349541321134085e-07,8.650068236329449e-05,0.7258604532809888,3.7233941766803804,1565,8.904469694569699e-11,3.262509992066903e-10,4.3073608918211406e-10,8.11312208975227e-10,5.400713101116235e-09
ch4,-1.1159876369840578e-07,7.953626306214648e-05,-0.5508397407819631,0.4889348911611098,1064,7.861125157140022e-11,9.993518433673812e-11,1.1160980784322175e-10,5.991760390673391e-10,5.224669340018893e-09
ch5,-1.398141937960156e-06,6.225929294460434e-05,-1.0593128690879163,8.839371505780061,2762,1.5271007629794733e-10,9.533963633831935e-10,1.1484945270349562e-09,5.435600705884824e-10,9.40648905402352e-10
ch6,-1.65916900817265e-07,4.127853777190283e-05,-0.1582685305866913,0.6883108127927633,1686,8.466877526728973e-11,8.919096525424496e-11,9.461229252326869e-11,5.972429074777868e-10,6.852157668988398e-10
ch7,-1.761220760164038e-07,0.0001089629740211933,0.46426574206053806,4.053535837204468,1563,2.018136392806878e-10,6.45034583705033e-10,7.318349463192023e-10,1.3955750318310938e-09,8.127370882673258e-09
ch8,-3.6561787490060194e-07,4.4470162040445216e-05,0.08396723514726141,1.7753279867631262,1823,7.714990498699071e-11,1.396252094389549e-10,1.6824932464547549e-10,4.680903215409924e-10,9.428847928950496e-10
ch9,-1.769724420533737e-07,5.571701034153931e-05,-0.1462964575905753,2.901227488553455,3261,8.99245270760441e-11,5.320398241622219e-10,8.880148323252903e-10,7.355904359512374e-10,6.189220311970297e-10
ch10,-5.319235404413185e-07,5.960498446640626e-05,-0.5087787686447679,0.9422148967487116,609,7.581272479389179e-11,3.279497140870664e-11,1.3055745009141326e-11,7.026811862362954e-10,2.5383065514580322e-09
ch11,-5.582486614230593e-07,0.0001121717347242338,0.587243616757882,4.869475707626824,1143,1.292827022110462e-10,2.527546703581717e-10,2.904004767504236e-10,1.1053063994339209e-09,1.004268013216094e-08
ch12,1.8185407753203846e-07,5.590635436725176e-05,0.6538392607134172,3.9104634562107403,2883,6.33697885535675e-11,2.6874936114639237e-10,5.176174853079679e-10,5.426574802504564e-10,1.427432007101271e-09
ch13,-6.929570643713654e-08,3.1394141688390104e-05,0.1371451718332024,0.7147117889303809,1061,5.7903732656156695e-11,3.703654384438859e-11,1.4083234002105692e-11,3.558863121678446e-10,4.1004392457973866e-10
ch14,1.508540704111931e-06,7.938205916880895e-05,0.5102295062308755,5.303470652420904,2832,1.5833260079889679e-10,1.3682819996788727e-09,1.8599970383910494e-09,9.027689653725126e-10,1.7745208780142152e-09
ch15,2.1450347880059462e-07,3.438635610370641e-05,-0.21267773963353082,0.4178639160180726,866,4.824392738994834e-11,2.8923705205280794e-11,1.0005101723740466e-11,3.4702568823194406e-10,6.863384577198397e-10
ch16,3.0080594507181427e-07,3.962637905046722e-05,-0.058771346638144734,0.7617788857024737,1797,7.723076489001064e-11,9.759346963396233e-11,9.826517401484013e-11,3.4828106660509874e-10,8.299918391846934e-10
ch17,6.258054079461886e-07,3.247490338402911e-05,-0.2539601806004021,0.3918800971901124,810,6.811513972112538e-11,2.994064402545556e-11,7.453031908020918e-12,3.611358556179022e-10,5.458613774457072e-10
