,Mean,STD,Skew,Kurtosis,ZeroCrossing,alpha,beta,gamma,theta,delta
ch0,-1.8081130378854416e-07,4.8390599595625994e-05,0.6990441865443676,3.213111315058809,2560,5.3542664141124635e-11,1.3658293432675083e-10,2.158523700268537e-10,2.093668778513156e-10,1.4326563321497054e-09
ch1,-2.326331633351192e-08,9.898859329439676e-05,0.2839241270647245,6.617000759806302,1724,1.1943080754967757e-10,1.4843579130324624e-10,1.5024965593356114e-10,9.32067484382795e-10,6.415311802442393e-09
ch2,-4.046627105994145e-08,5.812792446364282e-05,-1.3274552662540127,22.898591931186626,2752,1.4820366122036273e-10,2.021190680543597e-10,1.5764047878918724e-10,6.64378795213672e-10,1.7872830771700759e-09
ch3,-3.3201896964965915e-08,9.565621782977007e-05,0.35604496796036217,8.176804883361706,1666,9.126662290510427e-11,9.211914702377187e-11,1.1392837694762119e-10,7.19794577613106e-10,5.6473386986991605e-09
ch4,-2.2101891419296515e-07,4.9439275347021414e-05,-0.06993671978238952,11.854992062072904,2306,1.5195649146363694e-10,1.3098465682512057e-10,8.951726676002818e-11,4.265265939810139e-10,1.384301036901248e-09
ch5,3.946438542953235e-08,9.959936333929528e-05,-0.033663927092976255,3.460651725082542,12133,2.4923980293961295e-10,5.641191970810377e-10,5.5606447457376866e-09,6.795612280943839e-10,1.6944836155089433e-09
ch6,-6.465215593811654e-08,5.6342582338595575e-05,-2.200257766109216,33.37458239319097,2851,1.7167596823060324e-10,1.8388366636463396e-10,1.2819108996731186e-10,6.617113321235744e-10,1.5532645563744472e-09
ch7,4.9760328685246685e-08,9.846420458835689e-05,0.8541161601308402,5.02556764758234,1138,1.1376267541738622e-10,1.3458861371305212e-10,1.281748820420137e-10,1.6128095042365718e-09,6.486934124558044e-09
ch8,-2.066462509245776e-07,5.9024592350195264e-05,0.5939283118857824,12.743006428744716,1437,2.1162695940114597e-10,1.2699952457046504e-10,6.913743238099948e-11,8.188625713453154e-10,1.987913475856221e-09
ch9,-3.353719584296076e-07,3.5183134250229916e-05,0.19978947939846903,1.7582168898884856,2376,5.88915554198953e-11,8.745620868337413e-11,1.0989075347721395e-10,2.09149898742397e-10,6.149854619174053e-10
ch10,-2.570976196220078e-07,3.4432620815638885e-05,0.3083730017265931,2.635453977467521,1206,2.5218287283509413e-11,2.000656737506535e-11,8.495268720087327e-12,2.0666723148713318e-10,7.738598295651277e-10
ch11,3.3012183541815436e-07,0.00010305119025573002,0.855903188331298,5.201632556734106,1197,1.1402751788052833e-10,1.0143842842502252e-10,8.833460823392031e-11,1.0179759141815242e-09,7.80647706907151e-09
ch12,-3.99598750200043e-07,5.871458679162811e-05,-0.12507425658521384,2.018173591936387,1757,7.334821761398211e-11,1.0717444851992148e-10,1.323055400600492e-10,4.5720073249166464e-10,2.403493291071248e-09
ch13,-2.3413326912369714e-07,4.6799384812919685e-05,-1.1290340763170266,24.730412189200464,1661,1.8181330854792613e-10,1.1255263258870957e-10,4.924665564921384e-11,5.722693921927009e-10,1.043122880895987e-09
ch14,-1.5815499971697167e-07,3.933682181128477e-05,-0.16477812810969567,9.82718547298759,2865,1.153602579020461e-10,1.690345210705724e-10,2.8105406761989637e-10,2.046475868272148e-10,6.066023927579199e-10
ch15,-9.762580111880782e-08,4.212065331261293e-05,0.661637071806849,24.484892691791657,2017,1.158464338139263e-10,8.410092009155579e-11,5.295697328676695e-11,2.6024316916591484e-10,9.553094380029702e-10
ch16,1.1750472890303206e-08,9.658053563817563e-05,-0.055916137295567644,4.006474009925241,12347,2.1211904613583755e-10,5.019849710567555e-10,5.494162310852488e-09,5.530727824977241e-10,1.4729420392427642e-09
ch17,-1.603445953920928e-07,3.128363870485689e-05,-0.1556725329133759,0.9720504319448988,1215,4.326260742739449e-11,3.0096301428077633e-11,8.80122020458508e-12,3.7501692516389536e-10,4.867469770688344e-10
